"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998880947172549
"hdp.2","SBS5",0.999173499649468
"hdp.3","SBS40",0.999159273654983
"hdp.4","SBS7a",0.953158979719974
"hdp.5","SBS13",0.998093232087086
"hdp.6","SBS17b",0.999366841591019
"hdp.7","SBS4",0.999190856487683
"hdp.8","SBS17a",0.99842371551743
"hdp.9","SBS18",0.997997659476642
"hdp.10","SBS2",0.999328938628387
"hdp.11","SBS7c",0.999345549675794
"hdp.12","SBS3",0.99710905527823
"hdp.13","SBS41",0.993806287762901
"hdp.14","SBS35",0.993549290646453
"hdp.15","SBS44",0.994302559421626
"hdp.16","SBS22",0.988819069527298
"hdp.17","SBS12",0.99312688382909
"hdp.18","SBS28",0.984301409412957
"hdp.19","SBS7d",0.979629108289717
"hdp.20","SBS16",0.990106588543427
"hdp.21","SBS29",0.94992260612619
