Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I,ID83J,ID83K
DEL,T,1,4,0.0239107222335105,0.000153006556810133,0.208039708966389,0.0636386967357248,0,0.000558104849431576,0.0126562648336403,0.098289207033813,0.0111669464482047,0.00232721004262368,0.00978343560360372
DEL,T,1,5+,0.885971602201462,0.000624554345689081,0.0260522333597695,0.0120729623425431,0.000253434935489554,0.000289268130932444,0.000151138157376825,0.00412080262586256,0.00221370201820146,0.000160763762071927,0.0596309977447697
INS,C,1,0,2.48794623791682e-11,4.67049020389392e-10,1.89565679945143e-10,3.81846282470975e-08,1.4320745430019e-07,1.3398903312041e-07,1.30820487449127e-08,2.56902908144002e-07,5.68369237414039e-08,8.41500441677089e-08,0.551064315438271
INS,C,1,1,0.000174700105908414,1.14204944293306e-05,0.00296956659470219,0.0116775272227824,0.00211978278297465,0.00333525139081758,0.00140814053709619,0,0.00068971549262699,3.9686179952696e-05,0.0147489506844431
INS,C,1,2,1.19291031623403e-05,8.28728255408695e-07,0.00161395152120269,0.00938614110695198,0.00170826294110157,0.00303412100067362,1.38176191831008e-05,2.90102354483679e-06,0.00117292130543319,3.99308881266716e-05,0.000447021191284875
INS,C,1,3,0.000235848587913097,0.000587548564217286,0.00340866368896968,0.001391974174403,4.06433024756403e-06,0.00840421296656132,6.83924378109928e-07,7.15670081262942e-06,0.000228273865968731,0.000688744484723429,0.000776088129932759
INS,C,1,4,0.00195083388052808,0.000797643968817284,0.0121069302214892,2.46541231816409e-05,1.04242674956372e-05,0.00835442396812141,0.000227937934505462,4.27385966577276e-05,0.000176657470728969,0,0.000714542512469052
INS,C,1,5+,0.00399364063726961,0.0151409815880512,0.0868403463042341,0,0,0.00791560576297343,2.1996462601237e-06,2.49071943107992e-05,0.00141240447759628,0.000396850966303646,0.00199277781315828
INS,T,1,0,0.000632175897350334,0.0018509754902334,0.0075804779259488,9.21308746910654e-07,0.00338454035110772,0.018559611402452,0.00650004853960127,0.0131036979611963,0.0317020086373668,0.00380210867908318,0.039933178126812
INS,T,1,1,0,4.72142691343457e-08,0.00515776291489601,0.0206530101876706,0.00424617497395957,0.0634654867649078,7.20257053990282e-05,0.00661627726629376,0.00624595142669741,0.0003959375730006,0.00281853606225923
INS,T,1,2,0.000261264910993191,1.73301053901122e-06,0.00556115731422324,0.0465183528512716,0.00019206854252124,0.0537168711423874,0,5.54644831217521e-16,0.00718879158765223,0,0.00138397112023085
INS,T,1,3,0.000612007972829147,0.00269978666372481,0.0126679206245808,0.0313350747153163,0.00033789347893006,0.0305352350138128,3.38920116925934e-05,6.03867665641383e-05,0.0135004478646442,0.000284727421440039,0.000232680982899985
INS,T,1,4,0.00177099173999172,0.0118897247604605,0.0395954826346137,0.0170087044686079,0.000475808294135797,0.00778897899668664,0.000389031969552889,0.00182904766116659,0.0141700829844922,0.00074607075678366,0.00528827602276579
INS,T,1,5+,0.00170273173177208,0.942030191421509,0.158653910222463,0.00112129419615142,0.00114179074529827,0.00272910996245963,0.00654744114992247,0.0046023443074038,0.00869074855040123,0.00104402086867608,0.151744646637893
DEL,repeats,2,0,9.15190582104124e-06,0.000118591627407603,0.000487233910255982,0.0249921530392021,0.00769930276088417,0.008742247633636,5.10235489762986e-05,0.0126480898633599,0.0266649136238266,0.0945293711125851,0.000360542493517642
DEL,repeats,2,1,0.00234995074686594,2.16715609989961e-05,0.00727911194185749,0.0202061613276601,0.00775935929268599,0.0117489118222147,0.000260991717586876,0.000315523433429533,0.00637787576022674,0.202141450196505,0.0055608217488043
DEL,repeats,2,2,0.00131401131759048,0.000310509244936844,0.00493062622076742,0.00161797504936465,1.0662447311919e-05,0.0137394033931196,0.00157465406344272,0,0.00248779101966647,0.0474184365198016,0.00206208304967731
DEL,repeats,2,3,0.000936434468603693,0.000125140923990052,0.000720241376624533,0,0,0.00635332406032831,0.000377659882651642,3.35150862156297e-06,0,0.0107511785905808,5.15184016148851e-05
DEL,repeats,2,4,0.000890623769373633,2.42806292731568e-06,0.000624817571932027,0.000638091867585899,0.000223372210083141,0.0033102917461656,0.000129691209487532,0.000177145496268167,3.15856099336998e-05,0.00334480561083183,0.000274969255667656
DEL,repeats,2,5+,6.18978535094072e-12,3.10621523391674e-09,0.000100296586751938,0.0259429828822613,0.000143413767736242,0.00128233136083547,7.83232669348007e-07,2.9856877858947e-10,0.015224184065945,0.00124225727666627,1.46707873405205e-09
DEL,repeats,3,0,7.67214393581431e-06,7.41144024426902e-06,0.000177425482672449,0.0229740510694683,0.0144537349883467,0.00118304522882681,0.000666412133468839,0.00158233326481422,0.00767004248918966,0.0051462287735194,0.00137365740549285
DEL,repeats,3,1,0.00223517492243914,0.00226817172597166,0.0318840911053121,0.0011574974945745,6.64627157982725e-05,1.03469370515086e-05,0.00380346388090402,0.000386156978974564,0.000752488031539585,0.107375328466296,0.00429165585432202
DEL,repeats,3,2,0.00148321688669967,0.000339848987775545,0.00703210885636509,0.000178716431599538,7.31349597846965e-05,0,0.000484993438476522,0.000363298171114366,0.000728629754266876,0.0147068468481302,0.00148398323799483
DEL,repeats,3,3,0.000268964475099832,0.0001431967593095,0.00308789610862732,0.000504747058803332,0.000269596431608114,2.73344981633272e-05,0.000103768605777081,0.000176573934837924,7.54716293350122e-05,0.00363130744779483,0.000357541400198897
DEL,repeats,3,4,1.38887218392725e-11,2.74869627774066e-09,2.14677363697935e-05,0.0079723493847996,1.79816649029063e-05,2.05683120344879e-05,3.6853002138848e-09,1.01159657672767e-08,0.00220859533274506,0.000596708615575814,1.5729984920404e-06
DEL,repeats,3,5+,3.5185618862954e-11,6.43872902147957e-09,7.53544447270826e-05,0.0115511675551534,2.93788645361981e-05,0.000330794546054895,2.39473894544299e-05,4.91394572652126e-06,0.0038115939148679,0.000413175233811174,2.38117409343452e-05
DEL,repeats,4,0,6.99779049362129e-07,3.39338967554248e-05,5.61698837725553e-05,0.0137240612786263,0.00754119456745684,0.000120890537291022,0.00233564792550169,0.000589152740176582,0.00715337798872497,0.00643785647582263,0.000198824886342663
DEL,repeats,4,1,0.0011913931538773,0.000235093159835884,0.00847618651227094,0.000227161253939343,0.000408381890991123,0.00111606100312201,0.00243887822376564,0.0020392693458416,2.97226998191036e-05,0.0589126903563738,4.51240895381488e-05
DEL,repeats,4,2,0.000480589938088087,2.65894661843902e-11,0.000130494110305328,0,9.08823505341161e-11,0,0.000506029107782524,9.31384624312193e-06,1.86708315027317e-05,0.0115310852695256,0.00036054570467968
DEL,repeats,4,3,8.15943612536563e-08,1.32322073776196e-09,4.39936149338216e-05,0.00455355397891253,1.41052740568171e-05,9.52543634734493e-05,0.00011111032449573,1.27322950316255e-06,0.00197756686383257,0.00389767010696232,2.00909129333127e-10
DEL,repeats,4,4,6.12886386086586e-11,2.63934382650766e-08,3.96986035389015e-06,0.00525935870595276,0.000142015950024934,0.0003667431057135,1.01862305109346e-05,0,0.00333248117407045,0.000151478841901027,0
DEL,repeats,4,5+,0.000113856560567893,1.24374020305459e-05,0.000622391655282897,0.00204867853783071,1.31902670545969e-06,6.67666634599435e-05,9.01133085017136e-05,1.15644382958635e-09,0.000552483126884908,0.000750262429355644,3.06466564297331e-05
DEL,repeats,5+,0,0,2.34685172961768e-10,0.000184833533168698,0.00878484610468149,0.313100783824921,0.00125026135028747,0.0125006083061453,0.000107286369528197,0.0164371974312235,0.00212773367291646,0.0006055536892599
DEL,repeats,5+,1,0.00324572914512828,6.58770415995491e-11,0.00116498901918305,0,2.0966591546312e-06,0,0.00744083623867482,3.60311379208148e-05,0.00097528670594329,0.0129652642831206,0.000209085536625935
DEL,repeats,5+,2,0.000351682668275259,6.47730441778549e-05,0.000943749460275285,0.000255688006200217,0.000301342666680284,2.28428808480125e-05,0.000411107015534071,4.57273660256344e-05,0.000250546062187595,0.00287625767756254,1.64269062224776e-06
DEL,repeats,5+,3,8.33451813002758e-05,3.43192956157035e-06,0.00046019001009924,0.000277483073732583,1.63635251988481e-07,2.03368301231421e-05,0.000177269065607106,7.14329122986865e-05,3.97384266307199e-05,0.000981776640983299,6.38791734616007e-05
DEL,repeats,5+,4,4.53436690532051e-05,3.12223269653134e-07,0.000371808501482285,5.47263957462185e-05,3.27912635240679e-07,3.01193951668211e-05,7.46118814898544e-05,4.59407113501253e-05,2.7352699594303e-05,0.000112189404415517,1.15523001166312e-05
DEL,repeats,5+,5+,3.96497970686482e-05,1.00179780794987e-05,6.64536627839263e-05,0.000892951329587959,1.74543495608803e-06,8.45598025875916e-07,0,4.7956504903226e-05,0.000412824906910174,0.000106013676048917,2.5808610621425e-05
INS,repeats,2,0,0.000145752428380731,0.000485438129871909,0.00150780891884052,0.00612628390081227,0.00192427831992973,0.00224877345375717,0.00197516799671575,0.000765847011461915,0.0115232771122828,0.000792578068208436,0.0269668682478368
INS,repeats,2,1,0.000211756784101454,1.03161809774157e-05,0.000221988304753001,0.0273130489513278,0.00130652177933371,0.00277479196549393,4.97957118788506e-05,0.00127971953463657,0.0068725753785111,0.000410976888159661,3.58114086338901e-06
INS,repeats,2,2,0.000782083524827613,0.000107910896634399,0.00255167211402147,0.0105805944465101,0.000275434238923605,0.00119241162901744,0.000388752851831669,0.000474589091318194,0.0020813396647858,1.15293972703512e-05,0.00115729210490827
INS,repeats,2,3,0.00031814950747048,0.000333863967971411,0.00216486344317673,0.00139401242253371,0.000336419165637382,0.000893148617760744,0.000355798732307449,0.000377361485376118,0.000918726340041758,0.00025773498345643,0.00106322282896144
INS,repeats,2,4,0.00150156280797091,0.00181124144497723,0.0111691087924242,3.42187990099774e-06,2.02334222043987e-05,0.000232412345210307,3.2851340702621e-05,7.22534322246393e-05,0.00048340595755235,4.85039928123919e-05,0.0037215268984437
INS,repeats,2,5+,0.00889843285462633,0.00874723645871191,0.109713194868527,9.12085799865105e-05,0.000204191787070016,0,1.52357443157314e-05,2.80067137462936e-05,0.00373788106182595,5.99602164584212e-06,0.000119108667889478
INS,repeats,3,0,1.15469736905638e-05,4.08244790896717e-05,0.000140538107621679,0.00578375715296716,0.000351288726351413,0.000120660912842503,0.00102223418070935,0.000520863657984592,0.00110228640751046,0.000120997689282376,0.00813223622273654
INS,repeats,3,1,0.000758373810363118,0.000210592873877095,0.00427937647938961,0.00745023234281689,0.000388693660976287,0.000343259605415369,5.12129550588725e-05,0.000519195885772207,0.00530073126428761,0.000461612271501508,0.00309058846207336
INS,repeats,3,2,0.000127420361379157,2.55536373208276e-05,0.000637826742936341,0.00190635241218843,1.95010987226851e-06,0.000108139284166225,0.000817136149853468,1.52176235133084e-07,0.00050841666143242,0.00105771916918457,0.000256094550832131
INS,repeats,3,3,1.77889252003013e-05,0.000129338150163676,0.000264412985167849,0,2.50577852739298e-05,1.66625601309534e-06,0.000307008874951862,1.47635189599667e-05,0.00010530449312192,5.11123987578799e-11,0.000259600190365745
INS,repeats,3,4,9.23411268457119e-05,8.11675911316617e-05,0.000503076900211504,2.03601149007682e-05,8.72249490112154e-05,1.58200735336322e-05,0.000150412998100364,3.77930557351647e-05,1.18670250230934e-05,9.61204059603915e-05,0.000941249985771719
INS,repeats,3,5+,0.00164678901084642,0.000690671674264273,0.00747847677848768,1.65639531747486e-05,2.865026270507e-05,0,0,1.22576108014805e-06,0.000233917172729186,1.09527087432454e-27,0.00205849426565692
INS,repeats,4,0,2.21550637024848e-05,0,4.02574783947784e-06,0.0028758160630241,0.000703276199346874,8.10486183490866e-05,0.00165420527686365,5.62920940865297e-06,0.00237929079594323,0.000431773105947286,0.00527210816275328
INS,repeats,4,1,0.000690820494182844,0.00033352987204874,0.00657888111949433,0.00392826992319897,0.000773871200377867,1.17849553022076e-05,0.000638297987170517,0.000786603420565371,0.00535880948649719,0.00161159242037684,0.00198839164222591
INS,repeats,4,2,3.64166659494458e-06,3.61086296053526e-05,9.93450364949684e-05,0.000462351650930941,0.000139496190404339,9.98403571611561e-05,0.000424663140147459,3.23105100324028e-05,0.000136650610502329,2.66151776395418e-05,5.51057750104178e-05
INS,repeats,4,3,0.00025489373212622,6.79139477979346e-05,0.00015529129840208,2.02930289909878e-06,0,2.0991644669266e-06,0.00040059346720227,2.61660468822811e-06,0,5.80911088400171e-05,0.000814806654525455
INS,repeats,4,4,0.0001116141035743,0.000338391227778629,0.000903450364787663,2.53302616556539e-06,0.000111343814790814,8.18178223198629e-07,5.21364939345403e-06,0.000137167895032542,5.07944692186772e-05,0.000265441152255335,0.00148051401076373
INS,repeats,4,5+,0.00162725053000478,0.000507608686912136,0.00823037519905483,0.000639186934640748,0.000940477493568324,2.60930411059235e-06,4.1728989499461e-05,1.04899001598824e-06,0.000742984637072368,3.48491826093778e-05,0.000148593912566071
INS,repeats,5+,0,1.16336313499277e-11,1.90768740243596e-08,4.10070741106738e-05,0.00514085594099015,3.52625228697434e-05,0.000133535400262521,0.00874384408351034,3.84344079066068e-06,0.00445403652789537,4.07883696798805e-05,0.00282395724905655
INS,repeats,5+,1,1.71008443077367e-05,0.00157758313696831,0.00185306862828558,0.00172912395302594,0.0114935749024153,0.00032749511918155,0.005899035516195,0.00101090290990235,0.0152767317963298,0.00207341832880047,0.0255192684940994
INS,repeats,5+,2,7.11346450478434e-06,0.000205452628990148,0.000384274203137897,0.000368531716740108,1.15618207064472e-05,4.14909375194839e-06,0.0013409338623751,1.22663126603805e-05,0.000297319078272267,4.99581623854084e-05,0.000515714628054411
INS,repeats,5+,3,5.54315620370847e-05,0.000176655157647474,0.000780980389817341,0.000252711673474551,3.56419420251086e-05,6.69995635280429e-05,5.81259610862617e-05,0.000127118892374105,2.12564536013815e-05,5.36768593974557e-06,7.84462937735952e-05
INS,repeats,5+,4,7.42462553056322e-06,0.000179992267003399,0.000297764981940889,0.000230904373893281,1.04866749734356e-05,1.57164356392059e-05,2.79576967879629e-05,0.000117226926643355,5.56923316617031e-05,0,1.89488395741704e-05
INS,repeats,5+,5+,4.31696280120208e-05,0.000148505135366577,0.000601048363732843,0.000877024423098192,0.00036344742631627,5.20173838759982e-05,1.17134095489746e-06,8.75437299334192e-06,0.000211123183109933,7.07937469996978e-07,0
DEL,MH,2,1,4.65339925946606e-06,1.25050840070588e-05,0.000341164806092467,0.0264166076853871,0.000225493912526325,0.00975993018131703,0,5.84154915184554e-37,0.0123133111362176,0.213956576883793,0.001218032345575
DEL,MH,3,1,8.08048313179443e-07,2.49639196570194e-06,0.00010125684103059,0.0153851765953004,0.0120608333218843,0.00122207579247932,0.000846447335425182,0.00155495352606522,0.0092541531266761,0.00642171549610794,0.00122787590662483
DEL,MH,3,2,0.0015691603796458,0.000797776866610821,0.0138273794576526,0.0103451493289322,0.00313088634284213,0.000503585668777453,0.00384675639215857,0.000252138897895118,0.00170911972367321,0.0434658969938755,0.00333361566765234
DEL,MH,4,1,2.69895954864043e-05,2.83022824623913e-05,0.000314881783319917,0.0121906161215156,0.00549931125715375,8.28784108573698e-05,0.0025554373417981,0.00188420601130929,0.00293290329049341,0.0129940276499838,0
DEL,MH,4,2,0.000493787908926606,3.71889943150653e-05,0.000571984510266278,0.00683661073446274,0.000769232697712141,0.000193776146620621,0.00964583852794021,0.00158000832510879,0.000945723632634176,0.031495926361531,0.000559062372631161
DEL,MH,4,3,0.000390251092638239,5.0967059841543e-25,0.00164599504532341,0.00215432785276789,5.65529188682523e-05,9.98313626041636e-07,0.00496766543015838,0.000988066171921858,4.99305812720345e-05,0.0494812448695302,0.00137428930145688
DEL,MH,5+,1,0.000524497041769791,0,0.000475900053640428,2.60837111766676e-05,0.351846542358398,4.94597617283153e-05,0.0671314742416143,3.0368849781546e-05,0.000207010845938442,0.000219093563911861,0.00164812952034481
DEL,MH,5+,2,1.26273357731119e-08,1.43818419406916e-08,8.10482063280091e-05,0.00138268987968437,0.118806425072253,0.00115193098488817,0.271478415429592,1.09118486637983e-05,0.00346837304320957,3.2119322979085e-09,0.00152527499927226
DEL,MH,5+,3,5.37779216363903e-11,5.63211192905477e-09,0.000102755758460766,0.00456683035707101,0.0218373861472355,0.000487979575038916,0.244830208420753,8.11789960110332e-06,0.000516420809092067,0.000319683692611897,2.20526955300926e-05
DEL,MH,5+,4,0.000361239179183031,0,0.000370559657603735,0.000765932480086349,0.000249788011545365,0.00107763824889844,0.139217656552792,1.19839785208395e-15,7.99028226174414e-05,0.00338612024323083,2.34727212955477e-07
DEL,MH,5+,5+,0.00209883314440958,0.000183660597654146,0.00445824752561748,1.65680146892555e-06,0.000478398279388223,0,0.113037441149354,0,0.00589071319904178,0.00037722164239483,0.000701703876329702
