Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16
DEL,C,1,0,0.00842597398994801,0.0198136788757484,0.0161119243349117,0.0137822099928616,0.0195646871344969,0.017233010042505,0.19522384572968,0.0156016254532704,0.00247946646979431,0.0372232511400052,0.00972242243685231,0.0466637828484914,0.0085952781068349,0.00300084530853762,0.00147570359439233,0
DEL,C,1,1,0.000848747656164976,0.0281975560648778,0.0307408995566996,0.00718544707093339,0.0316085791703962,0.0242118113505455,0.121647632118719,0.0133899446088037,0.00466672445773511,0.0817557540685259,0.00205553686885675,0.00102736022493782,0.000299977654725719,0.00604395604395604,0.00990829556234848,0
DEL,C,1,2,0.000100861784254697,0.0263905949395761,0.0149864844447245,0.00697036241395335,0.0256696519672958,0.0207251177400126,0.122394569649266,0.0290662636907926,0.000438025681049562,0.00840470841865723,0.00435667035061586,5.40715907862009e-05,3.06099647679306e-05,0.000338123415046492,0.00179192579319068,0
DEL,C,1,3,0.00459012368465253,0.0156341580888699,0.0125747270432834,0.00125019022348461,0.014764205007936,0.0137039756799789,0.0626860549706633,0.0116425633574341,0.0166105308721993,0.0182035679752748,0.00195943384641669,0.0109224613388126,0.00252226109687748,0.00912933220625528,0.00874881416675451,0
DEL,C,1,4,0.0165877485052168,0.00272161204463839,0.00521717561291009,0.00125226435557966,0.00304473831921194,0.0026101730881446,0.0484518039533571,0.00282381886390341,0.00264135800590962,0.00236874238657642,0.00214630083449458,0.01238239429004,0.00991150659185591,0.00118343195266272,0.00179192579319068,0
DEL,C,1,5+,0.0323692719038428,0.00245952684211904,0.00185110195053411,0.00103240635350416,0.0018139501162096,0.00295389561520799,0.0258949853961062,0.00323525835052286,0.0148515391464642,0.00299059660028686,0.00251469575384813,0.20622904725857,0.0240104563639647,0.0139898562975486,0.0217139243174871,0
DEL,T,1,0,0.0429826326105859,0.147324625860739,0.0706840296235036,0.0106787117105271,0.103125013212058,0.110327933191952,0.0414687490741347,0.245288230972085,0.00784829500082381,0.091998638712561,0.0210145275735589,0.0697523521141992,0.0321037310486056,0.00705832628909552,0.00463792558237588,0
DEL,T,1,1,0.00012501264574391,0.0988357022404206,0.00890460691113132,0.00230785552811892,0.0646285200532141,0.0976886175567364,0.011333018015128,0.0396836007864864,0.000324931239153411,0.00427629753186318,0.0131607750174854,5.40715907862009e-05,6.12199295358611e-05,0.000126796280642435,0.000737851797196163,0
DEL,T,1,2,0.0182109662309515,0.0903036654377243,0.0171151461692469,0.0127362507488185,0.0825809698732434,0.077847673496631,0.0109703239244456,0.0906784150001993,0.0052396597522141,0.1513636244132,0.0139295991970059,0.0128149670163296,0.019731183289408,0.0014792899408284,0.00231896279118794,0
DEL,T,1,3,0.0968476312415301,0.0801411960018685,0.288141698317147,0.0105797216253331,0.149344328221127,0.0617008574538648,0.0154367729092922,0.00756359175730077,0.0058843554793683,0.0773699108736486,0.00555261907431433,0.0668324862117444,0.0629891854994475,0.0100169061707523,0.00948666596395067,0
DEL,T,1,4,0.493003945593767,0.0493717574513544,0.0467178212643513,0.0150822930377011,0.051693931260798,0.0433147404803126,0.0168302335450683,0.038929519891338,0.0288316195985205,0.095817765677445,0.00812604445298694,0.00356872499188926,0.309215742092681,0.0151310228233305,0.0173922209339096,0
DEL,T,1,5+,0.0164889550567068,0.0222110422576436,0.0384863923835763,0.0175945784346406,0.0291727152600533,0.0172080058881652,0.00728199614754761,0.0243804500743289,0.0175813060054297,0.0201498292548266,0.0214416521177369,0.0114091056558884,0.372768150943858,0.0240912933220626,0.0212922947190893,0
INS,C,1,0,8.3341763829273e-05,0.000502067132624582,0.000919724513895728,0.00100331167863659,0.000498479163962337,0.000311173208960812,0.00314791017139939,0.00150566367562401,0.000180262206880161,0.000989197337017963,0.000448480771386927,0,4.28539506751028e-05,0.000126796280642435,0.000316222198798356,0
INS,C,1,1,0.00146882254573562,0.00112365212033428,0.000626382828791344,0.0020972600885501,0.000864356361083057,0.0012951403191312,0.00209806680383506,0.00103926566620172,0.000638380809078786,0.0013999935733211,0.000549922850629208,0.00151400454201363,0.00107747075983116,0.000760777683854607,0.000948666596395067,0
INS,C,1,2,9.04592721271014e-05,0.00313724358095382,0.00284557644653755,0.000621273594389092,0.00269081214775084,0.00308184661749049,0.00110347161933661,0.00125190518715525,0.000381765501832187,0.00187030961986194,8.00858520333798e-05,0,9.79518872573778e-05,0.000507185122569738,0.000210814799198904,0
INS,C,1,3,0.00135743658254482,0.000376322654221906,0.0019331311862186,0.000512935708383165,0.000814155774314906,0.000327537862808894,0.00564936118222586,0.000867645188176483,0.00454272243007233,0.00115059461385884,0.00112120192846732,0.00324429544717206,0.000648931253080128,0.00371935756551141,0.00632444397596711,0
INS,C,1,4,0.0164791608786217,0.000246215641212566,0.000627820328447262,0.00142731542184835,0.000269944576961529,0.000486036698913386,0.00632824028355618,0.00052100679617093,0.0107789910712799,0.000490034265883391,0.000133476420055633,0.0055693738509787,0.0114022118760541,0.00870667793744717,0.00938125856435122,0
INS,C,1,5+,0.0500451475109678,0.000451463857524198,0.000988755082478837,0.00133596837136079,0.000375850338498674,0.00500289714849615,0.0100710062778732,0.000844862382360033,0.325051796680305,0.000675896740797434,0.000945013053993881,0.0431491294473883,0.0198597451414333,0.16094674556213,0.227785390534416,0
INS,T,1,0,0.00265921060019636,0.00607953750413945,0.0132609954960383,0.00267037404045819,0.0082196580097846,0.00555906499265113,0.0226225323490688,0.00113929017770289,0.00928809632201949,0.00372783891237223,0.00308063577488401,0.0102736022493782,0.00163763311508428,0.00832628909551987,0.00864340676715506,0
INS,T,1,1,0.000191929390424348,0.0144492036747695,0.0107999960851073,0.00128022251971022,0.0127102611338874,0.0122727416293518,0.048711824240865,0.0155250832196941,0.000409321507979473,0.0146933597800907,0.00195409478961447,0,4.89759436286889e-05,0.000169061707523246,0.000210814799198904,0
INS,T,1,2,0.00625300478996142,0.0290695703848215,0.0309312000430638,0.000833431736221313,0.0315889991625073,0.024470276406923,0.0350536293175166,0.0278421875010929,0.00497959994419909,0.0397625196086737,0.00301122803645508,0.00394722612739267,0.00309160644156099,0.00325443786982249,0.00442711078317698,0
INS,T,1,3,0.00186722051020125,0.0197314250754066,0.016727938815121,0.00214936910584222,0.0178740042085192,0.0186022700762715,0.0253419067486551,0.0154540368383981,0.0253124879801275,0.0169357595019908,0.00194341667601002,0.00243322158537904,0.000838713034641297,0.0163989856297549,0.0217139243174871,0
INS,T,1,4,0.00654470096336387,0.0116198501377576,0.00761611785784413,0.00186620745571501,0.0107393883996689,0.0117488351199496,0.00883919773328982,0.00920130577453196,0.0882257204316878,0.0121117336550568,0.00488523697403617,0.00838109657186115,0.00197740372400831,0.0708368554522401,0.0958153262359018,0
INS,T,1,5+,0.0128701583377929,0.0016944920771481,0.00197405404876366,0.0430886736362809,0.00103886017270676,0.156907598504759,0.0662624795989903,0.00483445143949861,0.0176278067658032,0.00663408535213819,0.0101495469810303,0.00632637612198551,0.00653216648147638,0.385164835164835,0.191103615473806,0
