Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13,W.14,W.15,W.16,W.17
DEL,C,1,0,2.12442359633989e-23,0.620323622645883,0.000625830031013991,0.00919088576548171,0.0272951211770395,0.0109390441928688,0.0200120736430554,0.0199020911588769,0,7.20257528460781e-50,0,0,0.0020728404599417,0,1.78400093312053e-306,0.095496029419842,1.50540571262356e-234
DEL,C,1,1,0.0249009059532558,0.142564468129142,0,0,0,0.0184578292834008,0,0.000656554843010051,0.00443045756023326,1.11253692925574e-308,0.000340213939301578,1.11265413721194e-308,0,0,2.10272953778267e-223,0.249589530261302,1.81122708995754e-134
DEL,C,1,2,0.0278890930492834,0,0,0,0,0,0,0.00585091446331299,0,0.00194534841387858,0,0,0,0,0,0.224726432543161,0
DEL,C,1,3,0.015032345933952,0.0117273779181128,0,0.000108855016841017,0.00688024384407862,0.00499842680279926,0.0146938181470885,0,0.0160323152674763,0.00190121483376206,0.00163542726787328,0,0.00170737588844771,0,4.98244329692459e-176,0.0793678619338388,0
DEL,C,1,4,4.78711935232244e-296,0.0204688305031324,0.00204570883459816,0.00181507640961019,0.037886613526145,9.66895082059644e-178,0.0060951477886039,0.00176469532987787,0,0.00140668021624265,0.000308850594863933,1.40653854327205e-271,0.00185218064246472,0,1.17125739826791e-45,0.0498896917649763,2.50191707270623e-34
DEL,C,1,5+,0,0,0.00497541192178184,0.0016663972184522,0.136715935888998,0,1.82754667013597e-223,0.000405826275537155,0,0,0.00120209736228499,0,0.00880111595146324,0,0,0.0287805659325147,0
DEL,T,1,0,0.105242886122726,5.235166198113e-20,0.00871859812274304,2.24987477588458e-58,0.0533406563200873,0.0138286806260928,1.49087761540978e-88,2.57633722145226e-105,0,8.92655692612201e-49,7.41344639830636e-100,0,0.00327657381189119,0,0.991043017429042,0.0315522042489014,8.08735631739198e-65
DEL,T,1,1,0.0735785994063998,0,0,0,0,0,0,0,0,0.803152139683133,0,0,0,0,0,9.87395315241802e-85,0
DEL,T,1,2,0.206113637687771,0.14049632757704,0.00617688850764661,0,0.0661247476730011,2.58959573821594e-48,0,0.00899886548937651,0,1.36107440778492e-272,1.0582679945237e-228,0,0.00439198727243229,0,0,4.95325263669497e-64,1.41251105968513e-178
DEL,T,1,3,2.12876467626768e-10,2.50860537632029e-110,2.42929312004003e-233,2.99402160740339e-303,0.0792614300901786,7.78760214158272e-140,3.21440382223563e-179,6.83571754253184e-45,0,1.23564016418866e-150,2.70220980881236e-63,0,0.0121345121052536,0,1.05439870871099e-305,5.14855333604808e-43,0.941784662320646
DEL,T,1,4,0.00552324979871227,1.87285235498112e-11,5.27157471245379e-233,0.000965303768658984,0.0570060063114253,1.2396753161877e-201,0.893220605863373,8.01861066943385e-101,0,2.75268976162824e-158,4.22233733655753e-110,0,0.0356532958562873,0,2.84580304234779e-278,2.85071033028299e-14,4.24634820668264e-105
DEL,T,1,5+,0.00532250682538864,1.40448493212099e-173,2.88553024852581e-284,1.41005060819196e-265,7.78575264594194e-77,0.000686520413525739,8.20485167708654e-147,1.21274148775292e-122,0,2.92920406761257e-131,0.00144821608913015,0,0.875623344020477,0,1.11253692925372e-308,1.365876194256e-39,2.9009920453109e-162
INS,C,1,0,0,0,0.744880221040425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INS,C,1,1,0,0,0.0198500072967696,1.4030382662301e-05,0.00232447047792592,0,0,0.00138999431690468,0,0,0,0.191797703047645,8.69087577990208e-05,0,0,0,0
INS,C,1,2,0.003825993774396,0,0,0,0.000155031542263618,0.000527741500470479,0,0,0,0.000993801810626821,0,0.0996448908995313,1.41699061526419e-05,0,0,0.00135213852501528,0
