MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
5:Del:R:2	0.00037874	0.00008315	0.00062027	0.00030132	0.00001591	0.00028639	0.00040087	0.00006870	0.00277954	0.00002266
5:Del:R:3	0.00011042	0.00000543	0.00043905	0.00000858	0.00001362	0.00010515	0.00017763	0.00008541	0.00093776	0.00007139
5:Del:R:4	0.00006525	0.00000118	0.00024261	0.00001188	0.00002878	0.00002620	0.00007575	0.00005871	0.00010739	0.00001735
5:Del:R:5	0.00004029	0.00001493	0.00048782	0.00000720	0.00000237	0.00067519	0.00000000	0.00004680	0.00009562	0.00003230
2:Ins:R:0	0.00019281	0.00054166	0.00440256	0.00188840	0.00223486	0.00959256	0.00191545	0.00095787	0.00093575	0.02565035
2:Ins:R:1	0.00024125	0.00000749	0.01695718	0.00131540	0.00321472	0.01354537	0.00008244	0.00108510	0.00025573	0.00000552
2:Ins:R:2	0.00092894	0.00017740	0.00767543	0.00033892	0.00141826	0.00475878	0.00042651	0.00033464	0.00001845	0.00112420
2:Ins:R:3	0.00040320	0.00040434	0.00176082	0.00046467	0.00087302	0.00117931	0.00036552	0.00036098	0.00028996	0.00098286
2:Ins:R:4	0.00188548	0.00233223	0.00447825	0.00111561	0.00025966	0.00002211	0.00004883	0.00007619	0.00058632	0.00364575
2:Ins:R:5	0.01315233	0.01373832	0.04388527	0.01092469	0.00000050	0.00037990	0.00002855	0.00012849	0.00528843	0.00024333
3:Ins:R:0	0.00001637	0.00004254	0.00371911	0.00035571	0.00017679	0.00255949	0.00096140	0.00052398	0.00011635	0.00772243
3:Ins:R:1	0.00094181	0.00029304	0.00667953	0.00074836	0.00039315	0.00588241	0.00005139	0.00053939	0.00054579	0.00284517
3:Ins:R:2	0.00015667	0.00003366	0.00148267	0.00003075	0.00012524	0.00092109	0.00080269	0.00000048	0.00109222	0.00028037
3:Ins:R:3	0.00001509	0.00014726	0.00009583	0.00006232	0.00000179	0.00004787	0.00030064	0.00002303	0.00002090	0.00027014
3:Ins:R:4	0.00010784	0.00009606	0.00026126	0.00011304	0.00002027	0.00000242	0.00015812	0.00004259	0.00013617	0.00085380
3:Ins:R:5	0.00194664	0.00097567	0.00340940	0.00062212	0.00000217	0.00000009	0.00000034	0.00001750	0.00018807	0.00197803
4:Ins:R:0	0.00001970	0.00000007	0.00168703	0.00062493	0.00008075	0.00275642	0.00163640	0.00000779	0.00048115	0.00519437
4:Ins:R:1	0.00099310	0.00056816	0.00509118	0.00121809	0.00002662	0.00473903	0.00064715	0.00106271	0.00179969	0.00194607
4:Ins:R:2	0.00000386	0.00004541	0.00027604	0.00013750	0.00012425	0.00026724	0.00041516	0.00002685	0.00003792	0.00006160
4:Ins:R:3	0.00025734	0.00005339	0.00005188	0.00003417	0.00000157	0.00000057	0.00038218	0.00000660	0.00007100	0.00080530
4:Ins:R:4	0.00013727	0.00037564	0.00036244	0.00016050	0.00000058	0.00002330	0.00000562	0.00015103	0.00030818	0.00142680
4:Ins:R:5	0.00200455	0.00076213	0.00380623	0.00144400	0.00000709	0.00075713	0.00005128	0.00001099	0.00018731	0.00017494
5:Ins:R:0	0.00000000	0.00000002	0.00302826	0.00002087	0.00012696	0.00477445	0.00854773	0.00001627	0.00007134	0.00271983
5:Ins:R:1	0.00003191	0.00172865	0.00142698	0.01054064	0.00023346	0.01114932	0.00593901	0.00139495	0.00245621	0.02456206
5:Ins:R:2	0.00000800	0.00023284	0.00041083	0.00006404	0.00000386	0.00028966	0.00127810	0.00001663	0.00008337	0.00050158
5:Ins:R:3	0.00007913	0.00021218	0.00053632	0.00014251	0.00006636	0.00007514	0.00005914	0.00013382	0.00002259	0.00009656
5:Ins:R:4	0.00000638	0.00019884	0.00030001	0.00006345	0.00001303	0.00008234	0.00001715	0.00012048	0.00002448	0.00002053
5:Ins:R:5	0.00006215	0.00017682	0.00074572	0.00039586	0.00006861	0.00045887	0.00000932	0.00000466	0.00005208	0.00000000
2:Del:M:1	0.00001555	0.00004807	0.01596912	0.00027764	0.01006049	0.01779099	0.00004821	0.00005073	0.20511860	0.00316836
3:Del:M:1	0.00000228	0.00000325	0.01008302	0.01070721	0.00114933	0.01177233	0.00110633	0.00131370	0.00603350	0.00125671
3:Del:M:2	0.00214303	0.00124014	0.01291691	0.00377917	0.00058764	0.00436630	0.00387307	0.00028565	0.04238207	0.00355864
4:Del:M:1	0.00003835	0.00003836	0.00740879	0.00509888	0.00025937	0.00651893	0.00260402	0.00186238	0.01234889	0.00008607
4:Del:M:2	0.00047619	0.00003131	0.00463583	0.00079198	0.00030276	0.00287659	0.00932623	0.00151972	0.03041655	0.00079795
4:Del:M:3	0.00046861	0.00000000	0.00228922	0.00010512	0.00000613	0.00069348	0.00476676	0.00133757	0.04753125	0.00174204
5:Del:M:1	0.00054000	0.00000000	0.00096781	0.31796282	0.00020855	0.00894422	0.07654873	0.00008047	0.00021539	0.00177973
5:Del:M:2	0.00000001	0.00000002	0.00108382	0.10721387	0.00118341	0.00393645	0.26654277	0.00001176	0.00000453	0.00144424
5:Del:M:3	0.00000000	0.00000002	0.00281273	0.01949305	0.00057891	0.00150906	0.23694319	0.00002056	0.00026042	0.00003998
5:Del:M:4	0.00038632	0.00000150	0.00049751	0.00012106	0.00097226	0.00007730	0.13407207	0.00000000	0.00312993	0.00001793
5:Del:M:5	0.00227708	0.00032117	0.00181657	0.00125374	0.00000000	0.00301698	0.10866201	0.00000000	0.00069513	0.00069600
