"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS7a","SBS7b","SBS7c","SBS7d","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS28","SBS29","SBS35","SBS38","SBS40","SBS41","SBS44"
"SBS96A",0.0520861121421178,0.38270270474348,0.209777533611127,0.0775175244026389,0.320729875080398,0.919178596741746,0.781243479700221,0.0727211400696315,0.0488508183681173,0.0307159353343933,0.014084697985745,0.0417504652851586,0.00566230981994875,0.00197598593754511,0.0907918184029337,0.0121345009025154,0.0126384291604799,0.0319264295427664,0.167619945086485,0.0275028617609079,0.326176504044,0.0768673832667364,0.0527776070702526
"SBS96B",0.0202276791862637,0.996217576540569,0.0916942184517242,0.0414172851646127,0.24152312112818,0.687679686794494,0.221157284572622,0.0606510621329553,0.0646742290614708,0.0381793861245369,0.0151950001127155,0.0558901590683976,0.00271554642942662,0.00117315004049079,0.0641549793285954,0.00710744530860841,0.0119150095856581,0.0410492585876986,0.040582929707823,0.023161584492997,0.32263613120832,0.0876565960625216,0.017547899874365
"SBS96C",0.0710717638758955,0.242091888195455,0.365858626364395,0.151078926386278,0.43800603106696,0.600184973128893,0.974276569590155,0.0877905944967805,0.170710907682764,0.0752800832206324,0.012064591132702,0.0945057905143504,0.0331238333294733,0.00486706269402915,0.11147069822097,0.025855484974507,0.0134117828853347,0.0581364725606426,0.426792520083827,0.0395020550898117,0.412505764460415,0.117166676777948,0.106023915280187
"SBS96D",0.0818847297365184,0.180634178983884,0.87100157732002,0.534016420726903,0.841576828176565,0.241895854066477,0.334219791026064,0.200538897692693,0.185377282926224,0.418454896553213,0.190965861225808,0.52116090829707,0.0904611640801934,0.0583627283607562,0.452130377885835,0.165924505021172,0.147036701871087,0.444653524747625,0.452097398674767,0.213442119606251,0.904339487690039,0.374353193823287,0.448244765503997
"SBS96E",0.0233317018647936,0.033735016541707,0.610421906324831,0.984295056640081,0.33869483398865,0.0716701535406014,0.135635564729206,0.110897437180476,0.0676885711712549,0.104109757921208,0.0686307311109928,0.15553507556856,0.0402255171055477,0.00912033359615627,0.613563704643379,0.261801793770695,0.0163959198259402,0.726140185161427,0.678419156509591,0.701467401155484,0.560222510298196,0.112860554371117,0.327593042292069
"SBS96F",0.10935952879535,0.0683998325190716,0.58369708329431,0.194210473753027,0.888824783739324,0.0873203560552286,0.146713288412205,0.17330589595868,0.304648547529916,0.842062575854944,0.0459448401965399,0.78221854663907,0.177354952797731,0.039874961240339,0.175755270559126,0.156223233578272,0.061775778545076,0.17880099170405,0.162688236338424,0.0452746550430312,0.570807775243483,0.399595834191731,0.504746625456516
"SBS96G",0.176575876675166,0.0138580363552028,0.498449618173744,0.336338051595909,0.643427660725549,0.05051844448215,0.109992910055374,0.186084541855128,0.200475602817122,0.36460922309018,0.0385541098035374,0.238759080900417,0.0861298584304737,0.0167884053580815,0.2594211596228,0.0687311110779606,0.0436513517686373,0.265960754974549,0.322072320438417,0.218535377530105,0.484795204522337,0.32854014746235,0.992872531821992
"SBS96H",0.999761757075175,0.0201936530449508,0.0593930601130498,0.0255829459188526,0.200130334106892,0.0471391641141875,0.0693761511622296,0.0249912199570854,0.0166388317148313,0.0198637624143814,0.00834149333675216,0.0307183505788384,0.00751302775852669,0.00405848927715335,0.125243318960256,0.0151444435672314,0.0187477261096795,0.159453962061571,0.0235663529134361,0.0217342612353573,0.0469085896625314,0.106129265887008,0.219527001658106
"SBS96I",0.0497227463054739,0.0281656240191486,0.372620463130963,0.680527651692485,0.28852380312787,0.0304590913381845,0.0421008649128435,0.0570972287506373,0.0592772920734032,0.0669536451783562,0.117040487783986,0.112623835750564,0.0213527219535703,0.0148385894851266,0.990336789766221,0.0401865438843724,0.0192490824247199,0.80347744355226,0.314374424422751,0.424145815532943,0.511258516106638,0.0992610996463006,0.184416221947779
"SBS96J",0.0218777477721372,0.00128270040299494,0.106136051083637,0.0127658452793523,0.0982752341209737,0.00247363380230481,0.00586130390791828,0.0387245703357177,0.0132824303424542,0.0119147786802536,0.00281983148953402,0.028053500730151,0.0344262261636026,0.999468126440859,0.0341222195139644,0.0108634089725271,0.421254274650434,0.0127078900295561,0.0310021953579811,0.0218739930293889,0.183237919486613,0.164150555337614,0.0234044194359151
"SBS96K",0.0750020418083525,0.0138146633757785,0.893082379035946,0.541110606439664,0.632336774820203,0.0677204126542136,0.190694303148103,0.19568251532006,0.161421468702823,0.362940384976373,0.204779531257025,0.334500324399699,0.129318793804574,0.0663641839638811,0.321216311902872,0.594795001730217,0.118020957602867,0.348042726910868,0.622258158265868,0.220956053093797,0.674239741595048,0.40715986781384,0.306563700740739
"SBS96L",0.0245959961733315,0.0680911449139788,0.336335243787439,0.120978516006635,0.27073879496839,0.0956761355044298,0.0972781288293781,0.993175130368228,0.216835436130933,0.235983794248204,0.0475840386948131,0.10177940844827,0.132924437152662,0.0367366922105445,0.101971898128925,0.21476062443372,0.0922625913455155,0.0517424556832068,0.178676330197975,0.0409455697939469,0.383544317200415,0.604240993152885,0.207306453510197
