"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS6","SBS7a","SBS7b","SBS7c","SBS7d","SBS8","SBS9","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS26","SBS28","SBS29","SBS30","SBS34","SBS35","SBS36","SBS37","SBS38","SBS39","SBS40","SBS41","SBS44"
"W.1",0.0279349004618403,0.380126098541668,0.697050240083426,0.553969465155169,0.695331685008853,0.204557291823759,0.489646951300382,0.507343200483834,0.228078915130835,0.171571135136927,0.559813912790555,0.539499289415054,0.225161843114042,0.165075951801061,0.311028876417653,0.0523877848867869,0.101132710021375,0.601186991844069,0.130657747736077,0.200884949714828,0.363814246648462,0.493711714391091,0.592424811007068,0.161632822134362,0.45316715978471,0.539590567058415,0.366106023805199,0.264489547743016,0.470600485269953,0.91917266697862,0.459381360352063,0.368509591828558
"W.2",0.0232982052816613,0.0365890155220144,0.311989823135959,0.116237825514902,0.241964235158808,0.0313069784327293,0.0648909792489711,0.0778506426669608,0.999219820119813,0.199818237950625,0.381503657227906,0.341599458200611,0.209555296913187,0.0354329871668467,0.0889504670153001,0.149510816211691,0.041237999708405,0.0950645519214494,0.196473999855245,0.165893891996304,0.0957378733968273,0.0524829305327057,0.0703623445520967,0.262498248775413,0.168494623043009,0.0595161149171536,0.245830783690606,0.0406653657543748,0.194209847393137,0.356171442189642,0.540245579476845,0.188293663914293
"W.3",0.309139649083266,0.0465270546660784,0.248672807100015,0.0665564155623248,0.413916760097692,0.840453652206512,0.0793840309822974,0.119611590440177,0.0215795811748535,0.0807398152604124,0.0496261588789851,0.122627872919358,0.0384800955985929,0.0158480802514267,0.0421846791295601,0.00699674751073287,0.00200060862413842,0.122179577425293,0.0146631594397624,0.0590147273249344,0.00828326277481106,0.119504573787957,0.439623252438467,0.0269050158781557,0.11381722156211,0.0447787148419789,0.0572617088888826,0.0218073954248865,0.135083260837005,0.250621016002082,0.133329397421719,0.7690908983477
"W.4",0.0254671463090096,0.00190656865989713,0.399423106180847,0.0695879106047249,0.534495207821946,0.0446485945458347,0.0110639705267207,0.037734771127912,0.191751171626396,0.275605937583989,0.137299883567872,0.404530776717979,0.86228700475204,0.0287318380686603,0.454123648308305,0.177199563499392,0.0801771889445076,0.0541617619758714,0.0737600023696651,0.64098263868698,0.0556163691656529,0.0417213583251905,0.0427625375025827,0.0322310458389993,0.0468826558310389,0.0379327487447544,0.721147549579857,0.0241391511933621,0.231696577883838,0.34067782711154,0.468883148008429,0.256575509428174
"W.5",0.00108878883520458,0.000520938054326292,0.245907267358645,0.581566223930826,0.0765440115548857,0.0163413368328188,0.00128092292931137,0.00496525539309323,0.0140998593756205,0.0399866779364891,0.324466219982608,0.0361956900488587,0.0274964078919466,0.00288873350341912,0.0400702066584189,0.000970366182526106,0.000537388525600146,0.369493503249391,0.00835097955532238,0.0155892577974518,0.00391046371723214,0.326982550336116,0.00315267885668424,0.00470186631659575,0.280498600873742,0.245122473094607,0.0206439077719478,0.979507842150446,0.0923744075324885,0.209614737643306,0.0162021862379265,0.127457524089039
"W.6",0.000318586073051019,7.52649157285123e-05,0.114618239125323,0.00778777913503104,0.124001828867446,0.00458985784760069,0.000756404708087133,0.00732302508975724,0.079246911105065,0.0104339769189308,0.0129054125498743,0.471023136873552,0.0151084672207193,0.00158115479540077,0.0642084875414689,0.0150522509962451,0.230286578502457,0.0291331039818726,0.00777850855493278,0.0510902434595549,0.977010867414471,0.00757526284444709,0.0328390234432614,0.00146874866495694,0.0270583119388115,0.0117774313657222,0.210251216483707,0.0146116034091658,0.0998294467921484,0.24938596020936,0.482418319231602,0.0440405693478176
"W.7",0.00509477361606081,0.00146037506613905,0.262804014542216,0.578290825366683,0.193804452411288,0.0146097294464852,0.00679059190904863,0.0271627285650679,0.036487060512077,0.0328456441538633,0.474007644293286,0.223473876614156,0.0367553338125048,0.146790053321437,0.0778699683585605,0.004316561421007,0.00493180583844299,0.88743217103173,0.0139057605340916,0.0224047668114353,0.0171672312467076,0.601641219667806,0.0191518946858212,0.0150797306497278,0.258659549403671,0.991019209441059,0.0378088740325014,0.310637687589122,0.132703831399215,0.423192389762189,0.0539464306652785,0.140777544636904
"W.8",0.0688063074596164,0.248016609906457,0.347850182247293,0.143389250148651,0.426631498352095,0.177618801517588,0.702438949625444,0.999633008820299,0.0853756811881308,0.124702586629854,0.089685583108472,0.146397230189648,0.0611644292563039,0.0133346076225522,0.0846773665629389,0.0228261825266143,0.00495058163302742,0.111703233427447,0.0251313478099756,0.0521344282527697,0.0171831646115862,0.0541033817019738,0.765918946484762,0.0337432285024505,0.391583475997202,0.0673833707439719,0.0798413416566671,0.0378402468422547,0.119273940039145,0.406343482658711,0.113568730850024,0.0965153675892089
"W.9",0.0477143288888173,0.713044242760558,0.211502706805808,0.0821619647012342,0.359491799867817,0.125778340434236,0.999998290200669,0.722137362821285,0.0834551093341743,0.0715684449666489,0.0521175560380424,0.0938482236461905,0.0418666265384326,0.0171533709012072,0.0591594208087219,0.00652927039784412,0.00215575363014797,0.0987931839450327,0.0131254593171007,0.0308775286846953,0.0149269837417149,0.0427247629209816,0.72196556813665,0.0140057697897192,0.161325193514656,0.0583274478769695,0.0499851280442328,0.0319708681552973,0.0829417123570245,0.397346053643676,0.0998029890471175,0.0520025083730175
"W.10",0.00667432428244097,0.00424273804167707,0.239642336350898,0.0499265112856264,0.199195406061393,0.015148232733438,0.00757720497696168,0.0199000252117885,0.172623462621359,0.113502582607087,0.126649205233939,0.274795608299092,0.339472903330663,0.00586208279940947,0.0751122544629015,0.999805802046187,0.0423537838596286,0.0291779361217614,0.0739374261073626,0.366151828098851,0.0142841509762839,0.0242966020613106,0.0223707423457722,0.00769972150665688,0.0983313102152271,0.0183519036848737,0.353239428271861,0.0166838961025276,0.11714582947501,0.188486033169905,0.0866766186404546,0.083563927657905
"W.11",0.0226113795799618,0.0339791972870369,0.615455742040911,0.9989897208329,0.354362748165699,0.0701522923410073,0.0676368673668758,0.132454518333206,0.109149879480898,0.0746703501696151,0.80597521834505,0.207186325647495,0.104493585662418,0.0892693691085452,0.158572414216084,0.0355899013293757,0.00766319427974971,0.735993429948457,0.251904462638603,0.0865195164019591,0.0169245217702092,0.790883225248118,0.122998812019066,0.083318118574601,0.661953355964698,0.652641726135271,0.10389828174784,0.693550887796727,0.322072413840032,0.595648444577574,0.121682957168636,0.311684404791312
"W.12",0.00563367850987362,0.0113103608642809,0.286179800742949,0.103604971933609,0.154974601138157,0.012066559911587,0.0130431266387685,0.0123655083517021,0.041746875601135,0.0158323244330444,0.0684597124724753,0.0741416826915585,0.0222595503897138,0.999983400598209,0.0953716906546539,0.00629569702593713,0.00277361883439353,0.12739752864327,0.013103352556443,0.0162009103840914,0.00555817957652804,0.0704379413440285,0.0183919180755212,0.00737649402742868,0.12835221669426,0.172493596035399,0.0279983660316815,0.027664944775733,0.485219942363443,0.296619266582929,0.25651753385674,0.0326876856003836
"W.13",0.0137797046929208,0.00379186074890769,0.400560135924409,0.0815221905618103,0.626691384445592,0.0397832925786432,0.0115997328225245,0.0388691356045499,0.156019511934965,0.319276845882124,0.129321383888272,0.400526067600887,0.924968517462158,0.00682080694158671,0.548154371629486,0.353089440898506,0.0212082193567852,0.0486457926092099,0.0729222080728897,0.993339234360837,0.017811153405328,0.043581755434663,0.0288890441871383,0.0193829923247609,0.050838165948245,0.0416513522041415,0.742597624142655,0.0295342977752261,0.227757162893755,0.347254512298411,0.282919559055476,0.333088608177252
"W.14",0.0238044995500915,0.0255231144744326,0.290250840249603,0.178432642925217,0.256951301796658,0.0322894339729504,0.0254690654123452,0.0298890091507656,0.247268787409057,0.0995098470976472,0.241797083940382,0.723082452253125,0.165866583800909,0.0486902749015361,0.166442418881053,0.0385371335357299,0.0276121999449869,0.240846324684561,0.211597479998851,0.144860168509681,0.101354606419639,0.167576899876388,0.0266651128511175,0.190676449543064,0.161021265662775,0.255927645450909,0.33017072131069,0.0401017944019129,0.229361200962711,0.325505536841493,0.407557381413259,0.121083047587034
"W.15",0.0121174189464719,0.000665136011087641,0.404076927846206,0.0765586363129802,0.480056004602608,0.0166900561755429,0.00756187349666526,0.0269055753789398,0.195049217456166,0.146134987784271,0.124703934184997,0.475934240531658,0.558404851173133,0.00727712691093318,0.53357955021416,0.230515792992065,0.062190231860598,0.0472162331495165,0.0816190694629321,0.541328522642897,0.0797761698834709,0.0321837819398579,0.0164860572099754,0.0230593323684388,0.0780053130454034,0.0340890500288409,0.877674355101969,0.0302077776111538,0.376537874084996,0.378543880712938,0.317508824338634,0.180898942973364
"W.16",0.0156838417168402,0.00446457478536766,0.307026759155943,0.270733740682213,0.181408209737312,0.0106811302553746,0.00670715197655181,0.0174783519888161,0.208001705214266,0.0411971453298519,0.458437434287763,0.182701122687811,0.0868293531968297,0.0101166002419677,0.145469754476776,0.0765240682950403,0.0136249123841045,0.0553477592073309,0.999057582644464,0.06683424705676,0.00869915166937185,0.0416842122168946,0.0121056730255732,0.280363275144565,0.45459515758922,0.0272446791180186,0.0858718521503221,0.0179116510669776,0.162389760138585,0.179928696744877,0.224479015422028,0.048830043063762
"W.17",0.0400857657272484,0.0410199547301985,0.293541636790784,0.423661614742752,0.230037292578015,0.0529085787486254,0.0406473646664876,0.0387654237412451,0.0366101132473425,0.0289698669640867,0.453091031022939,0.121641506944211,0.0612968862459695,0.015497994310813,0.0805104134319696,0.0162550006298189,0.00691297550997461,0.675965737511179,0.0477310970968787,0.044405887956416,0.00831535043237108,0.762514122164728,0.0644698530706453,0.0597703282874128,0.214168199106363,0.362870848637047,0.0723117210718731,0.158414264493085,0.189402762809491,0.349253186421581,0.0874695886269625,0.0747951730674417
"W.18",0.0190534018929329,0.999643105890471,0.0949584732533491,0.0431599671056068,0.246632787463128,0.0627856519239461,0.695938558492549,0.250734117117656,0.0573458460004536,0.0732812099125776,0.0452162559092251,0.0486715483595227,0.0373170374856353,0.0163259928917566,0.058259096470752,0.00152826354818947,0.00173766905837336,0.0629171090338753,0.00630066823807418,0.0200750183145862,0.0116909063125168,0.0402972888347443,0.450129507434207,0.00554987586346545,0.0430325194178451,0.0496785522860189,0.038840401491127,0.02352381612298,0.0480710568713782,0.327359309929843,0.0890092545820063,0.0162078998586086
"W.19",0.00161744021171062,0.00111160868882909,0.110341548174059,0.0131645987714196,0.0986098603066801,0.00748860503417437,0.00197572214327457,0.00490953978829911,0.041805704741011,0.0171027524138286,0.019199472064065,0.481370081294423,0.0196037146396348,0.00239809786965406,0.0297347490065231,0.0551183568432909,0.999994619653875,0.0317673042375107,0.0116970227348426,0.0672051989585908,0.429067125365341,0.00962352899692354,0.0101996981547915,0.00366457967594147,0.0316618246935698,0.0107006884909024,0.110863633059206,0.0220346674207628,0.0767865151112886,0.188143079065327,0.167576283533525,0.0201053878088726
"W.20",0.0106689498635065,0.0664678434429353,0.264539858147994,0.0766695913389059,0.320099088195109,0.054700882865141,0.0550418560635552,0.104675856478213,0.182701505099265,0.99961489373627,0.152339127791084,0.237039736166513,0.427214912884336,0.0154622932847429,0.139611939723477,0.123648295598074,0.0163337527111178,0.077240176235244,0.043892855128487,0.387393640811496,0.0182407173740967,0.0497350404738045,0.0872751388370369,0.127840418390896,0.0452598313334772,0.0577957014690546,0.427309503871197,0.0567245293709021,0.156972397579688,0.256304856940359,0.260460953553062,0.184659039191927
"W.21",0.0215265112208228,0.000666376692129433,0.104137162620789,0.07033859812229,0.0932414302042538,0.0187401638471325,0.00784894672247682,0.0260517900398499,0.154319729483247,0.11536819904537,0.208302155170812,0.216948262464776,0.0302338289369066,0.00263088792710831,0.0728671404780681,0.00475633464431413,0.00252943138770745,0.0633923903759472,0.261712880254018,0.0214084053245407,0.00349771111615327,0.0161694321801727,0.00461855609248141,0.985630209981484,0.0601492313027867,0.0165125547113828,0.0304704433739259,0.010395641451015,0.0821821858003154,0.121646096020442,0.556171898914033,0.130273173952784
"W.22",0.216299540049282,0.00555678549281236,0.459529455584487,0.327166062474187,0.584137097399932,0.650155719561843,0.0373143489898792,0.0772235895628814,0.172514032926562,0.138377061704396,0.274700227712727,0.291181304950479,0.308020906279038,0.0290258359175387,0.182563248153509,0.0729751709651625,0.0175784426449934,0.248062804868511,0.0658495964367043,0.34925999596745,0.053833168905097,0.263937289174825,0.391589535917411,0.151469615127,0.309480900912702,0.205066668691921,0.270188270503959,0.220072350708714,0.250679551938491,0.441710848850396,0.313742456908448,0.998248827183472
"W.23",0.101006914806547,0.0516430207332126,0.881386819653911,0.51983794860201,0.570565382965267,0.177318686025098,0.0973240402288774,0.199928944942297,0.131333896378778,0.108058750935652,0.578644857852285,0.280973632977234,0.226114798034481,0.226770958595623,0.273256637889524,0.126448113669541,0.0251162105764986,0.32947186514992,0.170966715548783,0.170741634825052,0.0359433582257633,0.407722573731548,0.259084489433824,0.0403611809975429,0.489503802654391,0.209518537478358,0.323593833243275,0.257695608141988,0.822343898183508,0.686749504692987,0.254784035697047,0.249584512124965
"W.24",0.999977718688292,0.0208623991445167,0.052601894422672,0.0237579550872943,0.193308813907482,0.768177801394159,0.0481246498705007,0.0694334645514845,0.0238248964120626,0.0141216884285678,0.0399893663698229,0.0700140920637784,0.0147059020090703,0.00614351198928609,0.0238051074313603,0.00678390415121188,0.00176992949722465,0.122633340963518,0.0109634411076408,0.0502512260590889,0.0143066492988053,0.159153888563132,0.111735028968999,0.0370882567166746,0.0215134304930398,0.0427939826000003,0.064262743900326,0.0219995144442554,0.0947900446460003,0.0395561616911534,0.0975994035502378,0.213624478167351
