"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998959126457866
"hdp.2","SBS7a",0.96572594594697
"hdp.3","SBS17b",0.999323400978737
"hdp.4","SBS13",0.99820605202946
"hdp.5","SBS40",0.99925025718831
"hdp.6","SBS2",0.999477104673239
"hdp.7","SBS18",0.997644826902062
"hdp.8","SBS3",0.997488376871698
"hdp.9","SBS44",0.994091765336809
"hdp.10","SBS4",0.998571698205184
"hdp.11","SBS28",0.984179271529657
"hdp.12","SBS17a",0.998475002443365
"hdp.13","SBS35",0.993740442772639
"hdp.14","SBS7b",0.992820674999346
"hdp.15","SBS22",0.988554887377216
"hdp.16","SBS12",0.993114268358639
"hdp.17","SBS7c",0.999296922926297
"hdp.18","SBS16",0.990990076306436
"hdp.19","SBS7d",0.977110908742776
"hdp.20","SBS41",0.99379599974007
"hdp.21","SBS5",0.99928506698281
"hdp.22","SBS29",0.947074464947424
