"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID11","ID13","ID14"
"hdp.1",0.0391117974285652,0.0139571068687725,0.0757823874750727,0.0261766600167006,0.120427254631185,0.993382499562526,0.443326302892675,0.108119604022615,0.0115220620636647,0.0513354874928386,0.04193458988748
"hdp.2",0.016806876629725,0.0147364792733827,0.0763658328222819,0.993517431820077,0.240651512163688,0.0359897155570512,0.0597343962432192,0.0788824712803737,0.00983849578405094,0.0531758509231645,0.0286787407082664
"hdp.3",0.0523844402986285,0.0192344482735286,0.136776515643539,0.0391467789267633,0.579118903878601,0.0500278122280199,0.0871539957188613,0.255555196704666,0.027296441143946,0.997746129991133,0.0488064754474393
"hdp.4",0.0965904970068897,0.0377808747867988,0.979881343662004,0.0734039413613665,0.337498060415487,0.0784362568236044,0.109398029808628,0.545119172032821,0.189024807447992,0.139441057499873,0.0782464355195137
"hdp.5",0.0229779063860895,0.100527987308718,0.158813378157342,0.0864169123162319,0.37890785675504,0.0903229733622717,0.0566758393627571,0.337163152635332,0.0524667320308079,0.101676452214141,0.0503400850610081
"hdp.6",0.999979162284122,0.00592323811498396,0.0841093705764904,0.00586567915165503,0.0111814634738645,0.0389734475344534,0.0514290240567749,0.0173229381516509,0.059462862902781,0.0232242987087582,0.451985175033909
"hdp.7",0.0270792379600256,0.0247822062711298,0.0924150380853963,0.0416977316213123,0.17365543337202,0.450134053050134,0.986750567106841,0.113086091280923,0.0161746548714613,0.0943020021694982,0.0464941512480188
"hdp.8",0.014708082108873,0.0406354719269276,0.570092245235213,0.0561932304108241,0.540024318731865,0.112526352410069,0.144255467596699,0.999650308562123,0.0313930351018451,0.293830953625031,0.0590549206713969
"hdp.9",0.0179354693540743,0.999904451113138,0.0368539204351059,0.00713779812934012,0.161421783121301,0.0277521156963535,0.0306463236193729,0.0300136422131283,0.0182274331949662,0.0197859665344017,0.0855185115064763
"hdp.10",0.2534297395223,0.0905980368572674,0.0550795111023915,0.0178541960898424,0.0669044931130807,0.0353458935366451,0.0492298746612061,0.0487052618497211,0.0348985777090932,0.0336225943468721,0.977256395390722
"hdp.11",0.0408953819392507,0.0336229434879943,0.232141448602444,0.0631109132054798,0.258312853520145,0.0878683524735652,0.172600544382662,0.0957683557613023,0.977217345791538,0.0784192427732278,0.0493501807868952
"hdp.12",0.0086555389407883,0.121861263945048,0.30630185707031,0.169444552754372,0.906519402122703,0.126723914161478,0.206692528934782,0.446015349688218,0.123190135894402,0.450353381736212,0.0595504211127054
"hdp.13",0.00845185909148272,0.146589426000976,0.355159644610029,0.197931681401813,0.92129250358857,0.116484938309741,0.193532736225128,0.519230212600988,0.118996616256408,0.449626951549548,0.0725110623262277
