Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I,ID83J
INS,repeats,5+,1,3.6e-05,0.00166557,0.00192474,0.01091531,0.00023483,0.01158362,0.00575875,0.00138182,0.00231154,0.02440155
INS,repeats,5+,2,7e-06,0.00022362,0.00048572,4.657e-05,8.13e-06,0.00027529,0.00130512,6.55e-06,6.621e-05,0.00050773
INS,repeats,5+,3,8.239e-05,0.00020594,0.00047235,0.00011608,7.815e-05,5.944e-05,4.569e-05,0.00016043,8.632e-05,9.144e-05
INS,repeats,5+,4,7.99e-06,0.00020563,0.00029577,5.44e-05,8.65e-06,6.453e-05,1.472e-05,0.00014844,1.974e-05,1.678e-05
INS,repeats,5+,5+,6.695e-05,0.00016722,0.00082152,0.00040629,5.917e-05,0.00039832,5.77e-06,5.82e-06,4.191e-05,2.2e-07
DEL,MH,2,1,9.46e-06,5.626e-05,0.01680604,0.00020382,0.01019189,0.01927027,0.00010901,9.502e-05,0.19733817,0.00505083
DEL,MH,3,1,2.02e-06,7.44e-06,0.01107102,0.01120729,0.00109706,0.01099825,0.00095401,0.00122836,0.00571932,0.00130222
DEL,MH,3,2,0.00227525,0.00125248,0.01184825,0.00361605,0.00053742,0.00460965,0.00393867,0.00020611,0.04124201,0.00394888
DEL,MH,4,1,4.182e-05,3.599e-05,0.00794814,0.00545402,0.00028158,0.00610584,0.00258694,0.0016321,0.01205815,0.0001785
DEL,MH,4,2,0.0004904,4.639e-05,0.0050194,0.00078236,0.00033396,0.00296587,0.0095065,0.00141526,0.02981398,0.00106534
DEL,MH,4,3,0.0004994,3.15e-06,0.00217474,0.00011669,1.6e-06,0.00104877,0.00498296,0.00126493,0.04555511,0.00220482
DEL,MH,5+,1,0.00052634,0,0.00194998,0.3346845,0.00014418,0.00534773,0.06966679,8.39e-06,0.0001757,0.00153895
DEL,MH,5+,2,1e-08,1e-08,0.00093528,0.11313545,0.00118079,0.00337673,0.26957819,1.74e-05,1.274e-05,0.00144568
DEL,MH,5+,3,0,1e-08,0.00247616,0.02132535,0.00063021,0.00129842,0.24175684,1.794e-05,0.00031102,6.538e-05
DEL,MH,5+,4,0.00039838,6.6e-07,0.00109784,0.00019682,0.0010073,2.843e-05,0.13710461,1.289e-05,0.00316216,4.016e-05
DEL,MH,5+,5+,0.00228997,0.0002716,0.00618753,0.00091315,0,0.00336401,0.11027468,0,0.00113671,0.00072351
