"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID11","ID13","ID14"
"ID83A",0.00483821967971543,0.99998125116953,0.034713360403299,0.00670630614196788,0.160706245092467,0.0269940425074805,0.029595236841381,0.027637287814699,0.0174023650121748,0.0191727129963516,0.0795156608900198
"ID83B",0.999969369980325,0.00503800136064325,0.083120026918952,0.00426899126356517,0.00967249826813399,0.0386054535382829,0.0511310495626897,0.0159604375711825,0.0593440372588776,0.0228349547306799,0.451811196249482
"ID83C",0.158332837759825,0.0805249554491068,0.223936554551677,0.141308973122639,0.859792137022566,0.0899264112231707,0.110492548756788,0.472835246129056,0.158357491764428,0.202706704206731,0.130426526803035
"ID83D",0.0054342457963652,0.00331569083606986,0.0736113460131064,0.0304697788993163,0.158708542203956,0.363808944697468,0.989937734210957,0.09023145101797,0.0144147423214327,0.0895976718339824,0.0284166364035465
"ID83E",0.00978851874064723,0.0085468892152869,0.976562274347628,0.067857084392536,0.279277126481875,0.0517662849298496,0.0878323649917149,0.402597001605646,0.24043226912868,0.0929167960698445,0.0227439105615591
"ID83F",0.015359052435104,0.00563413936192103,0.0431076744186346,0.0201189847428498,0.0992724019821264,0.997894049646569,0.442100566251769,0.0732112905677804,0.00547117758245874,0.0414075134926229,0.0237430256828687
"ID83G",0.0174438791452936,0.015607735993969,0.113420202890642,0.0657962000193503,0.674969016279933,0.0345490449794401,0.078083141392105,0.240328574387744,0.0481776614220901,0.984493474945338,0.0316876983524125
"ID83H",0.0182292074467465,0.0481739734104232,0.549929935924338,0.0373292087013397,0.490378379219831,0.109144734819949,0.136124124586423,0.994132398654904,0.0152256551024456,0.212379511923404,0.0599086946572978
"ID83I",0.0321110199492953,0.0117729108169028,0.0706046592177416,0.993244056823746,0.234410604584778,0.0303874056411461,0.0487619892292419,0.0721315901430384,0.0197012240171623,0.0585960614020549,0.0336543149070818
"ID83J",0.311424255881097,0.113988966518757,0.0496795091895047,0.0212730756829896,0.0593130030934678,0.0280609412731031,0.0355227820547449,0.032490196324414,0.0359037847720647,0.0295922734287895,0.987369629270958
