# Original paramaters
"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID11"
"prob",0.584507042253521,0.225352112676056,0.584507042253521,0.0774647887323944,0.985915492957746,0.0211267605633803,0.97887323943662,0.640845070422535,0.577464788732394
"size",0.602956424187719,0.293884160977798,4.45574939183167,9.75202309554777,3.25749316603479,1.92662508007307,4.16774770089611,3.53813565472928,3.66694268349345
"mu",93.2716678422218,328.477741082374,98.4694717390518,40.27436219642,506.671857144076,88.9951728170017,127.569361357758,84.6763100961688,59.6287843599481
# Parameters derived from synthetic exposures
"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID11"
"prob",0.507042253521127,0.183098591549296,0.605633802816901,0.112676056338028,0.992957746478873,0.0211267605633803,0.97887323943662,0.612676056338028,0.563380281690141
"size",0.914027491292491,0.294764502532408,3.450473667834,6.79567245767903,3.0797431901736,1.85632397753184,4.72200551736318,2.91597714169206,3.37898621243345
"mu",63.0528477524072,311.488394486005,96.4635638576912,44.3707764607243,501.933820416232,123.666739186328,118.357596267716,84.7568324642956,65.1815571555676
# Difference between original parameters and parameters derived from synthetic exposures
"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID11"
"prob",0.0774647887323944,0.0422535211267606,-0.0211267605633803,-0.0352112676056338,-0.00704225352112675,0,0,0.0281690140845071,0.0140845070422535
"size",-0.311071067104772,-0.000880341554610919,1.00527572399768,2.95635063786875,0.177749975861188,0.0703011025412228,-0.55425781646707,0.622158513037222,0.287956471059998
"mu",30.2188200898146,16.9893465963696,2.00590788136064,-4.09641426430429,4.7380367278443,-34.6715663693258,9.21176509004212,-0.0805223681267222,-5.55277279561946
