# Original paramaters
"","ID1","ID2","ID3","ID5","ID6","ID8","ID9"
"prob",0.8,0.4,0.828571428571429,0.742857142857143,0.0857142857142857,0.514285714285714,0.228571428571429
"size",2.55200518662801,1.09943835828542,0.723296314522424,1.87592848604988,0.680120773749632,3.02443575906671,1.07632243051277
"mu",115.344442278808,60.0576791325377,1104.73453524411,223.009901997222,283.006599606134,69.727911558065,191.558689657099
# Parameters derived from synthetic exposures
"","ID1","ID2","ID3","ID5","ID6","ID8","ID9"
"prob",0.828571428571429,0.314285714285714,0.828571428571429,0.771428571428571,0.0571428571428571,0.457142857142857,0.228571428571429
"size",2.99482724510267,1.86240105927532,0.530964218801035,1.86253083344208,174.531903465589,4.6217371813389,0.839677958203849
"mu",122.673921402556,56.0046842672484,992.207325708185,336.928024561214,39.9984557098812,73.0054066400118,181.820749827224
# Difference between original parameters and parameters derived from synthetic exposures
"","ID1","ID2","ID3","ID5","ID6","ID8","ID9"
"prob",-0.0285714285714286,0.0857142857142857,0,-0.0285714285714286,0.0285714285714286,0.0571428571428571,0
"size",-0.442822058474663,-0.762962700989899,0.192332095721389,0.0133976526077948,-173.851782691839,-1.59730142227219,0.236644472308917
"mu",-7.32947912374745,4.05299486528929,112.527209535928,-113.918122563992,243.008143896253,-3.27749508194682,9.7379398298747
