# Original paramaters
"","ID1","ID2","ID4","ID5","ID8","ID9","ID13"
"prob",0.971428571428571,0.552380952380952,0.0666666666666667,0.914285714285714,0.838095238095238,0.019047619047619,0.714285714285714
"size",1.02095803597313,0.319037537497878,0.377391034867802,2.18592543654847,1.47739020731457,2.18313167804424,1.50807503402344
"mu",152.682461600475,348.86681990831,818.169830722363,275.708073653168,173.576282671427,120.988287967874,312.224422755413
# Parameters derived from synthetic exposures
"","ID1","ID2","ID4","ID5","ID8","ID9","ID13"
"prob",0.971428571428571,0.504761904761905,0.0761904761904762,0.904761904761905,0.79047619047619,0.019047619047619,0.723809523809524
"size",1.19553750897526,0.291303494133522,0.539391997598421,2.30357228515211,1.39139044909948,6.94707639212085,1.78288530370759
"mu",153.071517738443,412.262182059672,1091.62743679509,254.549938846753,163.866513819413,120.990598410806,275.252806268177
# Difference between original parameters and parameters derived from synthetic exposures
"","ID1","ID2","ID4","ID5","ID8","ID9","ID13"
"prob",0,0.0476190476190477,-0.00952380952380953,0.00952380952380949,0.0476190476190477,0,-0.00952380952380949
"size",-0.174579473002126,0.0277340433643553,-0.162000962730619,-0.117646848603639,0.0859997582150809,-4.76394471407662,-0.274810269684148
"mu",-0.389056137968055,-63.3953621513615,-273.457606072728,21.1581348064148,9.70976885201424,-0.00231044293227001,36.9716164872357
