# Original paramaters
"","ID1","ID2","ID4","ID5","ID6","ID8","ID9","ID11"
"prob",0.936842105263158,0.742105263157895,0.1,0.0631578947368421,0.426315789473684,0.921052631578947,0.847368421052632,0.00526315789473684
"size",2.01090044044542,1.3883480698128,1.11298247619066,5.01541147828742,1.13107251520863,1.36351446112865,2.27551870710992,3.54146224735277
"mu",83.5476779722127,52.5967727242232,137.593715076762,114.991610786548,310.056981800012,140.446053539479,87.9688712376286,48
# Parameters derived from synthetic exposures
"","ID1","ID2","ID4","ID5","ID6","ID8","ID9","ID11"
"prob",0.957894736842105,0.721052631578947,0.110526315789474,0.0578947368421053,0.531578947368421,0.91578947368421,0.821052631578947,NA
"size",1.93670637233922,1.59969352623637,1.3638498377515,3.88108425351206,1.37330924543214,1.21501963966954,2.28586652297366,NA
"mu",80.3798085682206,47.3795571571497,165.403000231112,128.709510813893,300.91136187746,155.885854395357,86.0583534473834,NA
# Some signatures not represented in the synthetic data:
# ID11 
# Difference between original parameters and parameters derived from synthetic exposures
"","ID1","ID2","ID4","ID5","ID6","ID8","ID9","ID11"
"prob",-0.0210526315789473,0.0210526315789473,-0.0105263157894737,0.00526315789473684,-0.105263157894737,0.00526315789473686,0.0263157894736842,NA
"size",0.0741940681062043,-0.211345456423568,-0.250867361560843,1.13432722477537,-0.242236730223508,0.148494821459111,-0.0103478158637462,NA
"mu",3.16786940399211,5.21721556707345,-27.8092851543495,-13.7179000273452,9.14561992255199,-15.4398008558777,1.91051779024524,NA
