# Original paramaters
"","ID1","ID2","ID3","ID5","ID6","ID8","ID9","ID11"
"prob",0.993730407523511,0.376175548589342,0.912225705329154,0.974921630094044,0.0595611285266458,0.896551724137931,0.115987460815047,0.125391849529781
"size",1.58262582597002,0.315950593451849,3.45181247192012,5.10792481075416,1.41448334109836,3.03896674289185,4.04656561865365,3.25458905086372
"mu",183.123682048873,279.449761874884,163.544834078194,199.039276200656,104.152979755282,103.353680865649,53.7052721614473,61.7895681474457
# Parameters derived from synthetic exposures
"","ID1","ID2","ID3","ID5","ID6","ID8","ID9","ID11"
"prob",1,0.391849529780564,0.909090909090909,0.974921630094044,0.0564263322884013,0.909090909090909,0.119122257053292,0.128526645768025
"size",1.3461817930729,0.299559745469178,3.73814004505188,5.10624021242027,3.29598813592705,3.19426827181414,3.59339001449437,2.94203644428058
"mu",205.053445288444,310.883142581746,162.6059502167,206.939454123113,110.659978497742,101.353438537792,60.103473407461,63.7972262879602
# Difference between original parameters and parameters derived from synthetic exposures
"","ID1","ID2","ID3","ID5","ID6","ID8","ID9","ID11"
"prob",-0.00626959247648906,-0.0156739811912225,0.00313479623824453,0,0.00313479623824451,-0.012539184952978,-0.00313479623824452,-0.00313479623824453
"size",0.236444032897127,0.0163908479826708,-0.286327573131763,0.00168459833388646,-1.88150479482869,-0.155301528922288,0.453175604159286,0.312552606583144
"mu",-21.9297632395705,-31.4333807068624,0.938883861494446,-7.90017792245692,-6.50699874246052,2.00024232785718,-6.39820124601368,-2.00765814051454
