# Original paramaters
"","ID1","ID2","ID4","ID5","ID6","ID8","ID9"
"prob",0.84070796460177,0.646017699115044,0.336283185840708,0.371681415929204,0.725663716814159,0.902654867256637,0.672566371681416
"size",0.494154131899325,0.580909822499196,4.63515572865891,6.06275271517324,1.37129593150112,1.40877184703029,3.29265635927124
"mu",229.805998371243,120.176331944179,68.3730812383419,111.613510364487,306.778904247365,183.797155838865,99.5775064517968
# Parameters derived from synthetic exposures
"","ID1","ID2","ID4","ID5","ID6","ID8","ID9"
"prob",0.752212389380531,0.654867256637168,0.309734513274336,0.433628318584071,0.761061946902655,0.911504424778761,0.68141592920354
"size",0.489276521875662,0.579697155510942,6.84801453678154,7.62157647373937,1.15893300963014,1.38965039813139,4.04299741322989
"mu",216.912220915243,118.121604755887,64.6853540269832,119.523872524745,344.982586181747,168.459360908175,99.1626076389181
# Difference between original parameters and parameters derived from synthetic exposures
"","ID1","ID2","ID4","ID5","ID6","ID8","ID9"
"prob",0.088495575221239,-0.00884955752212391,0.0265486725663717,-0.0619469026548672,-0.0353982300884955,-0.00884955752212391,-0.0088495575221238
"size",0.00487761002366222,0.00121266698825384,-2.21285880812263,-1.55882375856613,0.212362921870975,0.0191214488988958,-0.750341053958658
"mu",12.8937774560006,2.05472718829253,3.68772721135863,-7.91036216025815,-38.203681934382,15.3377949306903,0.414898812878661
