Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17,low confidence hdp.18,low confidence hdp.19
INS,T,1,0,0.00426497824274935,0.00627897415688837,0.00511321122944455,0.00950458072633849,0.00532775972190305,0.00266804893302005,0.00504463594549067,0.00236545289950055,0.00944934004517695,0.00305669765931533,0.00537775716897768,0.00634367556961403,0.00863909973353116,0.0260343040613388,0.005073049933997,0.0112149464048254,0.00548959733837705,0.00415239281636043,0.0160838906658912
INS,T,1,1,0.0013142203161795,0.016289581261316,0.0140065087314437,0.00196189092701209,7.076443831639e-05,2.35060337097823e-05,0.0113033214966195,0.00926676328417698,0.0186330915619334,0.0140029829610215,2.99160001453063e-05,0.00452334165844285,0.0182205227371286,0.0280418027243226,0.0379157444443342,0.0329689302270907,0.00759063874393273,0.00816983286618914,0.0355390375109043
INS,T,1,2,0.0038715692481017,0.023209263514659,0.0288670621655182,0.00154200619286512,0.00439177235736771,0.000709364933151198,0.0229675065038188,0.0276589245608595,0.064770930855122,0.0213868814845209,0.00399022459080966,0.00272905386046808,0.0117874504177951,0.0863120180463231,0.00333364763332109,0.00254200553951496,0.0475081466627168,0.0155714730613516,0.0581200930503053
INS,T,1,3,0.00401694296640953,0.00749607585872465,0.0220845944996223,0.000862374187761921,0.0046522146715837,0.00444351519117366,0.0183921396160645,0.0210376606084183,0.0200721124742435,0.0160866826514672,0.0027950091564329,0.00236440827571837,0.00933368244296739,0.024969745368301,0.0405527626968924,0.00673521265419174,0.00590205774445685,0.0113464133707049,0.0239531840651352
INS,T,1,4,0.00725568656226393,0.0051774470750048,0.0111393593048953,0.00161437441563074,0.0106358221259242,0.0144444006611814,0.0144644817371863,0.0114380625868882,0.00990403068066381,0.00914218005510011,0.0108894240528915,0.00884989046162395,0.00604441510953769,0.00769641186859745,0.00554512024455848,0.00187711680735859,0.00931795911856528,0.0159555693968649,0.00213543181157313
INS,T,1,5+,0.00497313347978636,0.00521173653303293,0.00100736251363906,0.0373710661578038,0.0106080999748312,0.485125454136191,0.165395484407797,0.00295560825637723,0.00247908250117516,0.00142681557280574,0.00673466146128264,0.0101927122975276,0.00184964466275918,0.0638542521222467,0.0123774230047741,0.00267608531146915,0.00748581455233234,0.0104432679331465,0.0316589124745566
DEL,repeats,2,0,0.00229183833471144,0.0161513790802279,0.0295861328826174,0.0015713178071203,0.00164946799003462,0.000743064521932537,0.0213449956935909,0.0173501738166786,0.0271223156244847,0.0154812048334017,0.000898904575794679,0.00845919876367783,0.0165772527799218,0.0118011227461444,0.00573804253967624,0.0172173120862813,0.0136772782170772,0.0039032492473788,0.0138394155277697
DEL,repeats,2,1,0.0411304770786406,0.0185807088553483,0.0275654652343547,0.00433132921380951,0.0217852335773612,0.00256978382284332,0.0222546976251115,0.0196648067885403,0.031043109515103,0.0185120830390846,0.0190899695212941,0.479121146260502,0.041379946742598,0.016865831804149,0.00515803499647653,0.0307758994364976,0.0192876512544721,0.00263676943838887,0.00999563826693806
DEL,repeats,2,2,0.0108423176084809,0.00928635108993481,0.00502889209087385,0.00201554608530971,0.00901042863552302,0.00163574228593211,0.00453311493907598,0.00271832929845774,0.00703675076457595,0.00611525618015373,0.00792774003850617,0.0444462451633815,0.0114115211634079,0.0132921367019719,0.0100114884916578,0.0114592287290707,0.00596586377412666,0.00248105470777536,0.0115313317824949
DEL,repeats,2,3,0.00172419991481376,0.00110065679107068,0.000305010792668698,0.000556589466167608,0.00381763201762545,0.000696508882351997,0.000422108275604424,0.000905453640326257,0.000392809661426514,0.000451258919341888,0.00329218458741918,0.00777042377026171,0.000699582977632437,0.00767872187251136,0.00466487350252598,0.00103039386392189,0.000695029966046077,0.00167133810858507,0.00647899098575167
DEL,repeats,2,4,0.00197923484283758,0.00173118248501446,0.000766140982323848,0.000732790356379549,0.00601205913572546,0.000422385929364293,0.000390573518287898,0.000982936135634808,0.00170115025584516,0.000936711169169991,0.00377511430405056,0.00196792855261749,0.00104187406415435,0.00431130476040954,0.00183245163915715,0.000767744447628074,0.00174327188205,0.00280286515104329,0.00379834254143646
DEL,repeats,2,5+,0.00164229922844316,0.0278030065414539,0.0209000712752439,0.000405642932870442,8.38959835709778e-05,7.37891673090255e-06,0.0164854561802059,0.0140023216117647,0.0268963155453078,0.0250302157389807,3.77511430405056e-05,0.00572435687805499,0.0264268719867702,0.000314945108889823,0.00404020227685528,0.0178326096699066,0.0232162796527129,0.0133187999584761,0.000163564989822623
DEL,repeats,3,0,0.000951333612208345,0.00944039256381756,0.0184127834150455,0.00106805229456947,0.000566845036823042,2.65298681433223e-05,0.0134423392488118,0.0131294356715451,0.0111174358676731,0.00955180219786354,0.000222945429654306,0.00428024460194304,0.00288151819052113,0.00080868553536404,0.00677833414389646,0.00893742699080911,0.0108424674703188,0.00862659607598879,0.000899607444024426
DEL,repeats,3,1,0.00724263959245838,0.00857628081569225,0.00621241054612913,0.00531136386444322,0.0239993580133431,0.00818131687190832,0.00567427736317411,0.00606385523907823,0.00883283642783045,0.00595382644302833,0.0189346912348256,0.0108641232154795,0.0060594159141263,0.000566395767542079,0.00206445465643703,0.00408300456238567,0.00818312330515234,0.00554344440984117,0.00021808665309683
DEL,repeats,3,2,0.00396942152164333,0.00308996753119035,0.00131584473836808,0.00094136650414453,0.0102929428887211,0.00114869574603929,0.000897699705223266,0.00183792773513656,0.000710285963127395,0.00105766716816885,0.014356830926876,0.0391444141216238,0.00117506302610776,0.000183217816605915,0.000353587486228698,0.000815498886954222,0.00178429004398059,0.00349839094778366,0.000109043326548415
DEL,repeats,3,3,0.00165677469859238,0.00112815798075822,0.00064334642791904,0.000351076961700484,0.00370455482237761,0.000674277043026159,0.000556343024964014,0.000903127376032928,0.00038512258390349,0.00120048829006365,0.00270454887027924,0.000787171421046996,0.000882774621547883,0.000148785502795493,0.00099872956636527,0.000380198805404333,0.0014789326162751,0.002937817917575,0.000408912474556557
DEL,repeats,3,4,0.00100652134215226,0.0106402625075585,0.00606734360949639,8.97564685102182e-05,5.76328930618022e-05,6.085704520332e-06,0.0048000680965713,0.00568556887630161,0.00439008997339887,0.00506270638117329,2.84914287098155e-05,0.00109104274167176,0.00397021294778538,0.000115932652921329,0.00139325876152571,0.00203874721738555,0.0143426839550623,0.00469220388248728,0.000127217214306484
DEL,repeats,3,5+,0.0011349435230485,0.00818360560091318,0.00892475311193291,0.000307854750849623,7.73302109436839e-05,5.9335619073237e-06,0.00723652003492828,0.00553650901812142,0.0112250549529954,0.00944317440645496,4.7723143088941e-05,0.00104184452785632,0.00505345286701741,0.000273879046547118,0.00312893908866237,0.0022848662508357,0.00911286830891233,0.00767154572822589,0.000545216632742076
DEL,repeats,4,0,0.00188081116915849,0.00569187597450814,0.0108591282912751,0.00201769891573524,0.000291812116768619,6.72660527762946e-05,0.00851556670760274,0.0108656226273223,0.0154994544096728,0.0106920450961182,8.76111432826827e-05,0.00693694814797665,0.0110719574959021,0.000645053071567722,0.00227164451678858,0.00663970377553944,0.00814438392999567,0.011336032388664,0.000109043326548415
DEL,repeats,4,1,0.00472357446974663,0.00443117270294573,0.00286634832684216,0.00390887764338596,0.0146475092012008,0.00156826703706293,0.00266932596936353,0.00283947398511799,0.00216352796885504,0.00141867430364236,0.0156282609330516,0.00595298387166791,0.00214238763715508,0.00153997733785144,0.00190254880747968,0.00365321460845033,0.00205090809652941,0.00253295961797986,0.00103591160220994
DEL,repeats,4,2,0.000890431880889737,0.00107367777587087,0.000140178870628643,0.000420381541168245,0.00366443065632193,0.000107812059143007,6.35578279085327e-05,0.000169638350005789,0.000594595446405888,0.000241679390307331,0.00450520716473958,0.00400820741966945,0.000293197544231918,7.67619473021335e-05,0.000142055323414687,0.000789784958086296,0.000478545222523529,0.000498287137963251,0.000163564989822623
DEL,repeats,4,3,0.00106151860538368,0.00259372770967655,0.00335790220138578,0.0002040220834033,2.62630905091757e-05,6.33293626647048e-06,0.00300009396175448,0.00274839179086383,0.00414602526204286,0.00385593768346932,1.92317143791255e-05,0.00602244017352499,0.00393202908155983,0.000168370855605091,0.000669334908141693,0.00408667798079537,0.00145158717498804,0.00254334060002076,0.000208999709217796
DEL,repeats,4,4,0.000636539753140856,0.00656912911390819,0.00464696214844622,0.000190525492658683,6.34691353971745e-05,7.49302369065877e-06,0.00336098317303294,0.00480695674705222,0.00561810060770191,0.00350051313256498,2.5642285838834e-05,0.000512240226196023,0.00180736966800947,0.000248923516354243,0.00160975355572539,0.00190466744543137,0.0102773283503863,0.00473372781065089,0.000345303867403315
DEL,repeats,4,5+,0.000635158869475305,0.00260974106063386,0.00164430014390828,0.000180837755743834,0.00169542839842567,3.81877958650833e-05,0.00135280767797066,0.000999219985688106,0.00246870494651908,0.000655488471497649,0.00135975343517595,0.000749549257541073,0.000507754506832639,0.000247975837992489,0.000504327414568301,0.00104876095597041,0.00298748946061117,0.000892764455517492,0.000145391102064554
DEL,repeats,5+,0,0.00116608483054058,0.0111927231155854,0.020056775791835,0.0374168552049312,0.000110159074080154,1.24947120933066e-05,0.0161029269806141,0.0200858606256327,0.0179331831534621,0.0186379237995815,4.84354288066864e-05,0.00863283951832055,0.0175141212119559,0.00166064838258155,0.00776775877641361,0.031725478095406,0.00692523300594763,0.00514896709228693,0.00205364931666182
DEL,repeats,5+,1,0.000846719770373331,0.00292992105069862,0.000125315529186552,0.000875373971485264,0.0348664412418065,0.00134914363867773,0.000215294753089275,0.000162838500532983,0.000506194054891115,0.000247727190257273,0.0177380512290134,0.0122272031394248,0.0003641104386508,0.000318419929549591,0.000337458934225284,0.000407749443477111,0.00203039901556411,0.000332191425308834,0.000281695260250073
DEL,repeats,5+,2,0.000979760769047445,0.000643928172462397,0.000412720232266413,0.00072517264872001,0.00290061244068007,0.000169011425225595,0.000434650216574648,0.00017733291651449,0.000264051112915866,0.000200740436800025,0.00216534858194598,0.00394164513038974,0.000481844026179586,0.000121618723091858,0.000288452949291833,0.000696112788638852,0.000366884670601372,0.000332191425308834,8.17824949113114e-05
DEL,repeats,5+,3,0.000738106127576033,0.000687964887594979,0.000135779611224955,0.000334268324147372,0.00205435730205107,6.01724034447826e-05,0.000125856321580301,0.000141007404857132,0.000439316480440808,0.000222140344315208,0.000880385147133299,0.00129941164724302,0.000515936763880972,0.000101717477495008,0.000178654729883974,0.000663052022951518,0.000558302759610783,0.000716287760822174,0.00011813027042745
DEL,repeats,5+,4,0.000532449694765189,0.000363781559790893,3.92810415273794e-05,0.000136290726169575,0.000979759182050637,2.61495116108015e-05,6.53825775169054e-05,5.94092111834619e-05,0.000159891212478894,0.000102579991458646,0.000660288860349975,0.00130809368497515,0.000280015018987382,5.27540954710135e-05,6.07922344744077e-05,0.000253465870269555,0.000271175626096666,9.34288383681096e-05,4.5434719395173e-05
DEL,repeats,5+,5+,0.000243130758493208,0.00160316270643733,0.000707484190274668,4.09037780849149e-05,0.000150283240135839,4.47679638776923e-05,0.000730233952432324,0.0014505152585938,0.000784466261224574,0.000137471145016008,6.12565717261033e-05,0.000813217534243404,0.000179555085227299,0.00022017727271435,8.93273649419868e-05,0.000231425359811333,0.00234487159036529,0.000664382850617669,0.000109043326548415
INS,repeats,2,0,0.00369367333863624,0.0117742514367631,0.00599906909498544,0.00127944368212167,0.00224111705678299,0.000539117349194911,0.00554829253810026,0.00604202414340238,0.00866641119945698,0.00585194427464083,0.00108694800527946,0.00356542349533051,0.00687082307141929,0.00125314668702701,0.00561831905749705,0.00309301830097052,0.0160061983000251,0.00826326170455725,0.00155386740331492
INS,repeats,2,1,0.00419188664183139,0.0119358644407181,0.0190354234522527,0.00137888788754674,0.00199526534840543,7.77258574206152e-05,0.0159124848031769,0.0242488000502473,0.0201528267882352,0.0183136686791884,0.000841921718375049,0.00476643871494266,0.0157903923937738,0.00134665095205348,0.0129084245630403,0.00915599538618648,0.0133719207893717,0.0206996781895567,0.0040436900261704
INS,repeats,2,2,0.00839934393740883,0.00465544664542925,0.00707157866609024,0.000363911143083403,0.00906368434683329,0.000631620057903957,0.00526728109841085,0.00861218830071583,0.0069560364505842,0.00981906843411294,0.00408210944839882,0.00174219557158195,0.00652716827538932,0.000544915058008972,0.00203902117058549,0.00396545517327515,0.00585876079575234,0.0136821343299076,0.000881433556266357
INS,repeats,2,3,0.000981665436172343,0.00387148868117175,0.00113975668655747,0.000815839930102564,0.00458217976355923,0.000627759439098872,0.00139760399582127,0.000821350238952079,0.0011811194614126,0.000735970732369965,0.00253146344086711,0.00327312822501527,0.00117733587528786,0.00157630500838537,0.000615986620745784,0.00220772446423192,0.00252489574550509,0.00058133499429046,0.000736042454201803
INS,repeats,2,4,0.00178267319554813,0.00118028840045074,8.254042566365e-05,0.000473374290104167,0.00566188459560312,0.00367200000060857,0.000588443197652149,0.000419801233242174,0.000316707593948579,0.000469867534572481,0.00543901374070378,0.00114313496806457,0.000865955537615199,0.0005303839897954,0.000968953778051274,0.000986312843005444,0.000401066472210195,0.000477525173881449,0.000645173015411457
INS,repeats,2,5+,0.00356110850674336,0.00808430541916165,0.00108680716416678,0.00168922667350273,0.0979598685386414,0.0279447944442995,0.00557157737113104,0.00224878179801978,0.0012614494215282,0.00145938064945928,0.0634496994510414,0.00248885081654565,0.000751403938938543,0.00115269278068101,0.0010235427232936,0.00137569519443404,0.00221498074425176,0.00621820824249974,0.000327129979645246
INS,repeats,3,0,0.000804293310166232,0.00623467635451192,0.00388785002399678,0.000583251442975993,0.000195514118234974,2.24790710719763e-05,0.00327748160292585,0.00279939066190987,0.00437510017222897,0.00298947403679481,0.000162401143645948,0.00123574337054069,0.00274332896037151,0.000343059566955214,0.00089637529403591,0.00628338218979818,0.00385570722147529,0.00138067061143984,7.26955510322768e-05
INS,repeats,3,1,0.00440420940957938,0.00473786318541058,0.00619520726938693,0.000520570957125223,0.0101536026029641,0.000785398204002096,0.00539632430663113,0.00588455394508477,0.00357103186332069,0.00433417909489556,0.0036597240177758,0.00174219557158195,0.0037615653930529,0.000509850958624047,0.0014373021150735,0.00193956492032355,0.00520019141808901,0.00323886639676113,0.000327129979645246
INS,repeats,3,2,0.000954428696286304,0.00285655553517141,0.00128265567539766,0.000891520199676678,0.00165603376266191,0.00010054724937186,0.00095138846482736,0.000489410218634844,0.000731425426315711,0.000521041226456613,0.000723682289229314,0.00129362362208826,0.000402748874712371,0.000215438880905576,0.000394529195160442,0.000527135541792481,0.00307180457124627,0.000913526419599294,8.17824949113114e-05
INS,repeats,3,3,0.000176991192581131,5.52634666189515e-05,2.60153735107013e-05,8.47883982974755e-05,0.000473465159457084,9.41192239722595e-05,6.89549746375225e-05,0.000242826203542042,4.34319880050842e-05,5.67562764533096e-05,0.000166674857952421,0.000998434339195638,7.09128944188825e-05,9.16089083029576e-05,6.88565104761149e-05,5.32645669407037e-05,0.000109381765148235,0.000404858299595142,2.72608316371038e-05
INS,repeats,3,4,0.000332173946582182,0.000214874801704238,2.33269372084472e-05,0.000439839816168154,0.00220099289072731,0.000149803420333297,6.36092293059516e-05,5.90513243691037e-05,9.07075147716803e-05,7.07127378762546e-05,0.000806307432487779,0.00165537519426059,0.000157281163262393,0.000119723366368348,5.52092741655335e-05,0.000172650665256074,0.000157236287400588,8.30478563272086e-05,6.36086071532422e-05
INS,repeats,3,5+,0.000678013879785506,0.00120578792126862,6.92204458024819e-05,0.000205512504467123,0.00945252399242748,0.00210226859089544,0.000389519789640809,0.000510346597274799,0.000101853777180065,0.000114210375977766,0.00841494346944401,0.00118075713157049,0.000155462883918319,0.0001500490739445,0.000339940249918117,0.000247955742655,0.000246108971583529,0.00156752828817606,0.000136304158185519
INS,repeats,4,0,0.00119446437070155,0.00190054107720419,0.00260294945902687,0.00165842463818373,8.75436350305856e-05,1.19622129477776e-05,0.00247924360170825,0.00133992823295712,0.00419176337330486,0.0025782236401987,3.56142858872694e-05,0.00403425353286585,0.00281833298331456,0.000176268175286381,0.000467107679175806,0.00140875596012137,0.00186860515461568,0.00137028962939894,0.000109043326548415
INS,repeats,4,1,0.00378881146152489,0.0042668617974708,0.00387823682752206,0.00175811724711943,0.00933725820630387,0.00150263651737647,0.00323456143608103,0.00331098986303493,0.00295491259985033,0.0022488511506172,0.00626882660187716,0.0045841159225678,0.00280515045807002,0.000350640993849252,0.000730127142616101,0.00327117909384115,0.00390811931727548,0.00171286203674868,0.0002362605408549
INS,repeats,4,2,0.000244368792124392,0.000360126338376727,0.000325178590922644,0.000290714908615661,8.24369229871347e-05,1.49670295546915e-05,0.000252714970410272,0.000433758819002144,0.000241374234222946,0.000293085689881845,2.70668572743247e-05,0.00116049904352884,0.000170918258342947,0.000202487276628262,0.000383363274542694,0.000394892479043148,0.000230157464166078,0.0010173362400083,0.000127217214306484
INS,repeats,4,3,0.000196752114001946,6.84048578936943e-05,1.58183247077072e-05,0.000154506983616298,0.00103301489336091,0.000139115401769464,4.62355569783462e-05,9.2871628325954e-05,9.87789461708553e-05,3.20998612727735e-05,0.000403153716243889,0.000503558188463887,5.90940786824021e-05,7.64460545148819e-05,6.94768393993231e-05,3.30607656873333e-05,2.05090809652941e-05,0.000321810443267933,3.63477755161384e-05
INS,repeats,4,4,0.000297080454805939,0.000566646348277155,3.21752418732735e-05,0.000150615328616316,0.000851361850672445,0.000315676904165596,5.24808267647488e-05,0.00020327971055546,8.49422066294125e-05,7.35040301608436e-05,0.00100503514773874,0.000399373735678255,0.000108187620972398,0.000137729255241688,0.000147017954800353,0.000295710181981148,0.000476266435749607,0.000218000622858922,0.000109043326548415
INS,repeats,4,5+,0.00161168170441042,0.00261626824173058,0.00076353853977537,0.000371777254253579,0.00439250188765963,0.00211250018162024,0.000833782067532801,0.000506946672538396,0.000415870893995585,0.000477543588355101,0.00933236747390007,0.00130519967239778,0.000804134039916687,0.000199644241542997,0.000627772870286741,0.000620807711239926,0.00121915092404804,0.00124571784490813,0.000136304158185519
INS,repeats,5+,0,0.00198318702712175,0.00999911926569735,0.00458388346705815,0.00440493945412832,5.32557113102729e-05,1.07831076969633e-05,0.00353387177325158,0.00667476803118769,0.00335118144616221,0.0055772345922992,3.70388573227602e-05,0.000931872049915929,0.00603259629380121,0.000186060851691179,0.00178468631207011,0.00678480380272274,0.00749948727297587,0.00655039966780858,0.0002362605408549
INS,repeats,5+,1,0.00520407436868023,0.00422230290785048,0.00419202350906293,0.00874396917676758,0.00161299147543854,0.00157707229079078,0.00314974913033976,0.00322169710285256,0.00196904490752254,0.00539161365537403,0.000386058859018,0.00909877554327851,0.00652898655473339,0.00111415386063632,0.00179771321945749,0.00223711181150955,0.0046920219675045,0.00339458112737465,0.000845085780750218
INS,repeats,5+,2,0.000645444071949753,0.000605113202207197,0.000305223514059617,0.000937309246804123,0.000220318148160307,0.000249399778373856,0.000305170096476311,0.000143691555964819,0.000270200774934285,0.000427765542613264,9.04602861536643e-05,0.000625106716713791,0.000524119020929304,0.000120671044730103,0.000164387164650184,0.00027734308993263,0.000872775334411959,0.000249143568981626,9.0869438790346e-05
INS,repeats,5+,3,0.00022370315381925,0.000568212871740369,0.000101671772885246,0.000231843276594659,0.000790810836442956,0.000209120021579908,0.000135519784295064,0.000207932239142117,0.000243680357479853,0.000183992683092491,0.000491477145244318,0.000225732981035536,0.000184555353423502,0.000104244619793021,0.000487578533641678,0.000415096280296518,0.00059704213476745,0.000508668120004152,0.000109043326548415
INS,repeats,5+,4,0.000506784305257191,0.000622606047546424,0.000142039051302425,0.00021586265074367,0.000175816800353093,0.000138050403478406,0.000101646263395975,0.00034285556815516,0.000332850456746929,0.000210509959796087,9.82954290488635e-05,0.000159170691755826,0.000243194862269885,7.99208751746492e-05,0.000110418548331067,0.000473870974851778,0.000391951325114509,0.000415239281636043,9.99563826693806e-05
INS,repeats,5+,5+,0.00114222887480123,0.00111780152008475,0.000557298362298745,0.000333109107764398,0.00134525385830333,0.000142177271856256,0.000614169597060334,0.000673364041214961,0.00129565691650565,0.000629203802484436,0.000568404002760819,0.000801641483933889,0.000793678933688262,0.000271983689823609,0.000336838605302075,0.000881620418328889,0.0023357564432696,0.00137028962939894,3.63477755161384e-05
DEL,MH,2,1,0.00490161322924645,0.0228849061286923,0.029884028823658,0.00342945886785629,0.00141893641778741,0.00118425908182998,0.0267584109648639,0.0459417514157555,0.0155451925209348,0.0274086293731409,0.000831949718326613,0.0215083014750782,0.0134266292464778,0.0121947251590599,0.0135616309191786,0.0115602477353376,0.0142720415650708,0.0550503477628984,0.0132941988950276
