Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17,low confidence hdp.18,low confidence hdp.19,low confidence hdp.20,low confidence hdp.21
DEL,T,1,4,0.0371170901011177,0.0143827252976455,0.0515028134199747,0.045912231447157,0.491739766612864,0.0446692092162735,0.0169377636630555,0.0293580953800422,0.0438223166455356,0.0622123900232711,0.0253136812636319,0.00178265997079015,0.0870198349276662,0.00840000443857566,0.0158167148728878,0.0125373675493875,0.0175808993792687,0.0438624833294378,0.00414671183272982,0.192181971356361,0.321016926826055
DEL,T,1,5+,0.348937409152598,0.0179477045101717,0.0330051068474397,0.0396010887817062,0.0175353228281087,0.0272541669784365,0.00693648061424451,0.0186455396437014,0.017799812835709,0.0323788275479349,0.00680203097653376,0.0087347321022217,0.0116154688345519,0.021571477712802,0.00675625181638274,0.0117083414378976,0.0119427526220544,0.0167977396780004,0.0098119378577269,0.00828980623420388,0.0114601857340447
INS,C,1,0,5.69224523163701e-06,0.000998754713938865,0.000440150114523591,0.000979518917984423,7.03642865888383e-05,0.00168180210566324,0.00321011118754233,0.000253064722467179,0.000339530792988485,0.00115803911831932,0.00392569838667571,0.00303201297331992,0.000970802224215763,0.000427212907378022,0.00209247290994893,0.00226424215871601,0.00220369325368255,0.00120646749068511,0.000136276914690651,0.00144903117101938,0.001185536455246
INS,C,1,1,6.83508086767147e-05,0.00212830079523227,0.000951375891163464,0.000612876329162784,0.00146364717526335,0.00126586598921862,0.00208730608918673,0.000651551095268259,0.00131649864115962,0.00103752773039666,0.00295311545303983,0.00167686834054113,0.00201890906998945,0.000554821957633795,0.00252978867684302,0.0478569014063229,0.00307933295713257,0.00118068827079867,0.00173266362963828,0.00411120471777591,0.00184416781927155
INS,C,1,2,1.4080952959675e-05,0.000627833164192645,0.00285065103763553,0.00288993010360538,7.36899618256242e-05,0.00115441728784524,0.00115419437513858,0.000490086487068341,0.00306401172818305,0.00181896876145766,0.00132159594809851,0.00113397622457362,0.00106788244663734,6.10304153397175e-05,0.000979808743547517,0.0247348155086425,0.00361444610924092,0.00141957570841296,0.000603512050772885,0.00134793597304128,0.00072449450042811
INS,C,1,3,0.000677101085447947,0.000518444919311464,0.000993416133373771,0.00191857449738234,0.00135792570984131,0.000809948732071371,0.00551568751034254,0.00468506121164698,0.000323646000764489,0.00121694981911187,0.00279582692118867,0.000259065242195382,0.00224902515276652,0.00112074035442027,0.00424998962067009,0.0141557624868517,0.00684458368196766,0.000996796502275446,0.00308569871120975,0.00286436394271272,0.001778304682869
INS,C,1,4,0.00227641040709325,0.00142483996964414,0.000256289179156256,0.000607538779164952,0.0167291091364963,0.000528147816686368,0.0063084041378114,0.0104465531446267,0.000500583460637458,0.00126940455269428,0.00643952279217857,0.00124873174295616,0.00202969576136962,0.000116512611103097,0.0051952005978494,0.00389774463351947,0.00172695608180421,0.000500116865796819,0.00689171825721294,0.00603201347935973,0.004149377593361
INS,C,1,5+,0.0212658772582193,0.00127084129050844,0.000447423998185336,0.00102076719039414,0.0495923816131818,0.000902729394465277,0.010463264670341,0.314261361519258,0.00478440379035581,0.000608205910922178,0.0139056091975632,0.00732935419534815,0.00145260777253025,0.000937649108401114,0.00657219169930389,0.000800699478978806,0.00380416804498842,0.00140067094716291,0.0135400848810497,0.00225779275484415,0.00302970427451755
INS,T,1,0,0.00223706527776778,0.0026699530263249,0.00804156894264082,0.0125404952265231,0.00257022185141916,0.00137990888674447,0.0226071325552995,0.0104434480560075,0.00567118958233887,0.00213181417251582,0.0246812696814256,0.00615188980062183,0.0343196564079239,0.00330119064792108,0.0134460759213385,0.0116214730981971,0.00699538829756183,0.00740379195138383,0.0102110345364638,0.0167481044650379,0.0117236382796549
INS,T,1,1,2.09059704744891e-05,0.00128668355552625,0.0125659947141108,0.0106922900463916,0.000164620924220902,0.0141789097041197,0.04802892313348,0.000445580216859389,0.0120316410185711,0.00949027179890953,0.0372322430321878,0.00316247748377802,0.00463288394778522,0.00189194287553124,0.0311587483912039,0.142798331372501,0.0127259636901403,0.011236302641167,0.000107074718685512,0.0015838247683235,0.00131726272805111
INS,T,1,2,0.000430437985525973,0.000830668529249097,0.0335028468838472,0.0320064223285415,0.00661573074143041,0.0293542450637407,0.0339833047193083,0.00516634994762751,0.0249710261921098,0.0402228277082581,0.0269023885054658,0.000700780799032113,0.00604414273669147,0.00291281527757743,0.0416640141712451,0.0623072608712895,0.00337607752330175,0.0199754581826681,0.00306623058053966,0.0058972198820556,0.00968188105117566
INS,T,1,3,0.00296935998311813,0.00207768463492575,0.0174241675085235,0.015829564179231,0.00183253457323841,0.0140674610027463,0.0251299446556297,0.0254907075047922,0.0185340727465045,0.0250739006496586,0.0232512470235007,0.00215843326145656,0.013488757570909,0.0018863946559549,0.0149725293735036,0.0411925889975583,0.00545815415150513,0.0128689865673078,0.00332905034458591,0.00815501263689975,0.00349074622933544
INS,T,1,4,0.0104115809911037,0.00185213625652863,0.00996595201260646,0.00794678776625691,0.00675365874598764,0.00875719234524946,0.0088045466672395,0.0889814895317112,0.0120669169451154,0.0133918279829057,0.0108794336868292,0.00429095112355681,0.00306521813386644,0.00491572254463543,0.00726691484797741,0.0204593824416424,0.00651378646066432,0.00461791758898987,0.00514932056223961,0.00316764953664701,0.00566422973061977
INS,T,1,5+,0.480522281201182,0.0388091994673638,0.00123311364401233,0.00213521623258845,0.0138169553600739,0.00750516206884396,0.0726634279786298,0.0203341903377922,0.150135485589864,0.00388003629329567,0.137995092411666,0.223699064702587,0.0062041453254974,0.00920449627714467,0.00819551889729999,0.00892477768314584,0.00678134303671849,0.00503210372183191,0.0105517268231904,0.0100084245998315,0.0185075413291181
DEL,repeats,2,0,0.00039559040082368,0.00312890912832299,0.0317577860863029,0.0385962165012321,0.000951405671028932,0.0419218537576346,0.0101355037256421,0.00720639317046109,0.0233060183971395,0.0350677378909593,0.0139726196963401,0.00824065323846641,0.00755248174801929,0.126615918951608,0.00826194660872694,0.0119179585184794,0.00801210328656769,0.0215754884302861,0.00162558891095277,0.00256107834877843,0.002963841138115
DEL,repeats,2,1,0.00293687083547011,0.00392030564647489,0.0211411020214283,0.0144281040845798,0.0148448515615489,0.0330956863146844,0.0108205722669242,0.0144950711893317,0.0229994525324954,0.0353867702705938,0.0163468388960579,0.00778970753939318,0.0139310119174962,0.00734584271907145,0.0161225591275827,0.0130982348731061,0.00509816894008679,0.0303782327141738,0.0360841801970175,0.00781802864363943,0.0116577751432523
DEL,repeats,2,2,0.00119429807433898,0.000609099253297947,0.00472593038332265,0.00434951454786536,0.00326983889991564,0.0017631886516228,0.0106362774503024,0.0068389576838523,0.00379521687124313,0.00786309906331986,0.0074311851039384,0.000371513225018798,0.0019110421561877,0.0720769205162064,0.00838926638896193,0.00427543306700004,0.00453873246288261,0.00356956264694155,0.0228945216680294,0.00488626790227464,0.00316143054732266
DEL,repeats,2,3,0.000659255406380857,0.000294700730222143,0.000166387583981546,0.000470293100176591,0.0028365384236702,0.000887774616645207,0.00719318735670965,0.000767474403719482,0.000133161310065035,0.000393545001184939,0.00592391423214577,0.000127890720796007,0.00226880075363017,0.00094874554755379,0.00405762603966288,0.000983878369216882,0.00192640734759005,0.000940082218525291,0.00519799088891485,0.00367312552653749,0.00335901995653033
DEL,repeats,2,4,0.000488993797421502,0.000251276612224801,0.000755281606001375,0.000567075440578449,0.00368283525366282,0.000814475858690371,0.00281472267638616,0.00113490989032827,0.000810868172959355,0.00113651922761884,0.00269717257576724,0.000301133390465547,0.00101035342594307,0.0067688278831323,0.00162609501930555,0.000880014050009726,0.00287988169134673,0.000500116865796819,0.00454580851146673,0.00222409435551811,0.00329315682012777
DEL,repeats,2,5+,9.27634705699684e-06,0.000253204376142725,0.0245612500579857,0.0308487626793795,9.95952215647985e-05,0.0321004814573726,0.00119819108543893,0.0003581202207511,0.0173215424611387,0.0200759060344733,0.0023435060544451,0.000424764045613943,0.00104451128198029,0.00408348960818473,0.0029712561757013,0.0121464600207351,0.0286528769628923,0.0151805232837914,3.89362613401861e-05,0.000438079191238416,0.000658631364025555
DEL,repeats,3,0,6.31359276190817e-05,0.00457179099104514,0.0184316104147987,0.0148328552105183,0.000171972416849586,0.017983171195226,0.00145480084764625,0.00164983708635044,0.0143333686623863,0.0340928868422277,0.00222623768158565,0.00642817280814297,0.00152451904839809,0.00131492803959209,0.00855395175687458,0.0025210702934828,0.00810453192193186,0.00772001704865742,0.000788459292138769,0.00141533277169334,0.000197589409207666
DEL,repeats,3,1,0.00531621644055994,0.00193174302037009,0.00582635075568738,0.00389119168849273,0.0107673111679413,0.00491223758116337,0.000655327928882179,0.0399257469808188,0.0062330543400679,0.00748542498152652,0.00114103988194984,0.00202468495039509,0.0054257057642281,0.133534548763302,0.00384311988818002,0.00143710448939356,0.00287988169134673,0.00344925962080486,0.0330763540084881,0.00737994945240101,0.00704735559507344
DEL,repeats,3,2,0.00147363352653792,0.00181674448818931,0.00105805951820239,0.00126393968882476,0.00501896903892624,0.000658010224083103,0.000507853283481602,0.0163203457826686,0.00109480219316385,0.00175763707296131,0.000951642152768115,0.00065489634195263,0.00227239631742356,0.00479920993353233,0.000639366722484396,0.000649624105586578,0.00323500223774591,0.00037465799568284,0.00800140170540825,0.00640269587194608,0.00263452545610222
DEL,repeats,3,3,0.000501449131842677,0.000138749572246487,0.000740824010789394,0.000828772377236841,0.00103656046064453,0.000656229893390238,5.99337993364029e-05,0.00172125412459272,0.000726317514683472,0.000634298778396505,9.77236440495375e-05,0.000340450246338296,0.000674168211260946,0.0093265571078241,0.000195131402316666,0.000509879385198768,0.00204315930805005,0.000711506468865577,0.00248218666043687,0.000404380791912384,0.00151485213725878
DEL,repeats,3,4,5.16327411990283e-06,5.62511625281447e-05,0.00660972598398563,0.00574704997340056,4.02581739189871e-05,0.00681831048753644,0.000165706933871845,0.000188375376233238,0.00526896964278077,0.00299018881283102,0.000307596803413068,4.50856947705564e-05,0.000363151943132563,0.000321796735427601,0.00173957569299326,0.000613743704405925,0.00647973380553015,0.00220670122227875,8.76065880154188e-05,0.000438079191238416,0.000263452545610222
DEL,repeats,3,5+,6.28314466864737e-06,0.000423119465062319,0.00902225077004478,0.0116372326294636,8.53298251543748e-05,0.00948621233068229,0.000176245455222259,0.000326551819788937,0.0066301741456678,0.0134633816194848,0.000353666521322136,0.000106057884351998,0.000411692054343351,0.00299049035164616,0.00174787915692163,0.00216604316601106,0.00501546963476095,0.00345269685012305,8.76065880154188e-05,0.000370682392586352,0.000131726272805111
DEL,repeats,4,0,3.36296609718609e-05,0.00200697524301318,0.00956107923192998,0.00642656718415391,9.81949372545728e-05,0.0147933272595232,0.000417079762156564,0.00073642351752719,0.0102579897450119,0.0118830146461686,0.000825997467561567,0.00532463830267624,0.00165395934496019,0.0125112351446421,0.0046291811400656,0.00233600296107732,0.0169290342667004,0.00460760590103529,0.000155745045360744,0.00134793597304128,0.000922083909635777
DEL,repeats,4,1,0.00171743760210965,0.00246563476594697,0.00245406407209441,0.00274338295881197,0.010067519083906,0.00283998352125911,0.000582107834223628,0.00809910614848948,0.00226230785842984,0.00503834441024874,0.000886958407421041,0.00228809900960574,0.00271105510021735,0.0276356817097394,0.00123444830401749,0.00302339591001195,0.00667918507131599,0.00188016443705058,0.00905268076159327,0.00616680707666386,0.00796943950470921
DEL,repeats,4,2,0.000255227271238295,0.000531148389232143,0.000172258790353147,0.00022727758851061,0.00362306061717006,0.000265574472784314,7.4836432288982e-05,0.00149147756676976,0.000188120566104244,0.000376867085892071,0.000148912219504057,0.000189839175421693,0.000877317565587578,0.0107191602214849,0.000725169183077541,0.000236055270925356,0.00221342258372089,9.10865769320666e-05,0.00680411166919752,0.00454928390901432,0.00441283013897122
DEL,repeats,4,3,8.95122334929681e-06,0.000317463173406863,0.00356165813688587,0.00194322141943115,8.98807491626081e-05,0.0050521715736226,0.000104383084173271,0.000314648980081892,0.00276060688406519,0.00471070407433401,0.000196377989470975,0.00012336440104542,0.00070293272160808,0.00480475815310867,0.000845569410038888,0.00157684920978138,0.00328364888793758,0.00633481363342637,0.000107074718685512,0.00111204717775906,0.00125139959164855
DEL,repeats,4,4,6.75792849576488e-06,0.000191837224755474,0.0044277612679321,0.00422404287622516,7.32523729786787e-05,0.00486126925675619,0.000104577044688923,0.000252547207697308,0.00317985383334834,0.00583269737573003,0.000288517425289111,0.000392724801889197,0.000533941223318669,0.00381162684894417,0.00093275578128676,0.00129547132683835,0.00467980774843844,0.00674384392229112,0.000107074718685512,0.000572872788542544,0.000263452545610222
DEL,repeats,4,5+,9.22577225802128e-05,8.34622916773044e-05,0.00193221802454345,0.00229785452075767,0.000674236895373644,0.00191405896119535,4.3253194990349e-05,0.00145111141471978,0.00142354832788655,0.00126563857182169,0.00010377320296689,4.14468886965548e-05,0.00110204030267456,0.000610304153397175,0.000145310618746454,0.00144465825806318,0.00254421980502423,0.00108444584988932,0.00350426352061675,0.00124684077506318,0.00072449450042811
DEL,repeats,5+,0,2.06298733576328e-05,0.0152489585996881,0.0220872579492477,0.0272496448665034,0.000612974456801273,0.010714742241942,0.00304479217470179,0.000720380559661173,0.0139575259781433,0.0252248088831957,0.00328956399898181,0.182558101970351,0.00693044921176253,0.00747345176932722,0.0102326353810598,0.00981801082832739,0.0553647525831371,0.0161945059326578,0.00142117353891679,0.00411120471777591,0.00289797800171244
DEL,repeats,5+,1,0.00154284617107473,0.00585254296528547,0.000394392777494404,0.000836543222086625,0.00754368165026307,0.000258147950465503,0.000105902441545877,0.00201416748434,0.000146708540891519,0.000626766816651338,0.00028619067185936,0.000225694727955758,0.00113619815871178,0.00341770325902418,0.000327986825170567,0.000583528629727479,0.00237882119437256,0.000549956690910591,0.0365611493984348,0.00171861836562763,0.00197589409207666
DEL,repeats,5+,2,0.000260669222821941,0.000704696571689363,0.000576159716050025,0.000674140414064366,0.00127697177315639,0.000637816187366885,8.00733662115803e-05,0.00144748881133068,0.000386627342508793,0.000279489580472421,0.000190328430553623,0.000556471075219269,0.000542930132802149,0.00214716097604279,0.000352897216955673,0.00120293766063561,0.0013329182152517,0.00134567527807185,0.00148931199626212,0.000909856781802864,0.000790357636830666
DEL,repeats,5+,3,6.47847692795604e-05,4.53765968372908e-05,0.000392288761559188,0.000815860215845027,0.000576654582504795,0.000300672420729377,6.38130096494387e-05,0.000945499484555289,0.000156510360842447,0.000613585883597297,0.000166130194884214,2.77791780771342e-05,0.000118653605181927,0.00300158679079883,0.00115971712866217,0.000266270345603801,0.00197505399778171,0.000247480510909766,0.00192734493633921,0.000539174389216512,0.000395178818415333
DEL,repeats,5+,4,3.96702530331765e-05,7.89394609467901e-05,4.67291920087872e-05,9.92941286361324e-05,0.000399518617261252,0.000227119329818418,8.10431687898393e-05,0.000122133485689682,4.02166813162702e-05,8.66175600694124e-05,0.00012936749069415,4.55294516088493e-05,8.62935310414011e-05,1.66446587290139e-05,0.000109328941723522,0.000107641203541962,0.000170263275670837,0.000180454539205038,0.000768991161468676,0.000134793597304128,0.000461041954817888
DEL,repeats,5+,5+,3.36348216656339e-05,4.76750845855849e-05,0.000862616476067871,0.00140471757001757,7.6140459368519e-05,0.000777546713461218,3.48159125594962e-05,0.000338454659495982,0.000359931328821309,0.000967050088352601,5.58420823140214e-05,4.79257385356308e-05,0.000142024769838973,0.00134266913747378,0.000867711980514538,0.000336142705797706,0.000656729777587515,0.000594640672047076,0.000272553829381303,0.000370682392586352,0.000395178818415333
INS,repeats,2,0,0.000491225797478332,0.00233906965025864,0.00587659666004503,0.00464629802642127,0.000984574905627401,0.0140514380265105,0.00302057943699792,0.00270039206918966,0.00529529377170047,0.00880459428146565,0.00294566984206463,0.00164491784818404,0.00599200706168729,0.000582563055515485,0.00278719605862246,0.00735170535769927,0.00270475375065673,0.00751550190422504,0.00439979753144103,0.00616680707666386,0.00388592504775077
INS,repeats,2,1,0.000137870514493018,0.000311457447354868,0.019976418990928,0.0221044429020495,0.00174046587984108,0.022509636548541,0.00467312303035117,0.0015634121197819,0.0150308651075663,0.0231209705685905,0.00934098431907794,0.00110575328965819,0.0025582436389982,0.00369511423784108,0.00393722581270153,0.00521398882419925,0.0102303905353077,0.0174130037259566,0.00175213176030838,0.00114574557708509,0.001778304682869
INS,repeats,2,2,0.000657748483799136,0.00106864851342463,0.0077866423642807,0.00898815946951033,0.00502859599355904,0.00673539794384013,0.0016145596590381,0.00605647535180654,0.00557553550742481,0.00889955079918149,0.00297079877910594,0.000312671068261162,0.00248273679933698,0.000826684716874355,0.00172988831841016,0.00338031147965109,0.00793913331128019,0.00473822061512656,0.00358213604329712,0.00239258635214827,0.00388592504775077
INS,repeats,2,3,0.000461704048749792,0.00136683404765225,0.00153555090601431,0.00171453095003877,0.000954906381804496,0.000866105448783472,0.00131809101086434,0.00310560613399906,0.00102552537356489,0.0015128483162434,0.00133788322210676,0.000118483075824198,0.00151373235701791,0.00070462388619492,0.0021893466557799,0.00233411451890992,0.00459710844311261,0.00123224671057154,0.00252112292177705,0.00259477674810447,0.00349074622933544
INS,repeats,2,4,0.00246919070333116,0.000191936084443573,9.03624748557572e-05,0.000225432994026065,0.00812891297416799,0.000269236867352494,0.000600954330994461,0.0137783132330597,0.000365908048303581,0.000188299043629157,0.000947919347280514,0.000500735216329684,0.00172047727513794,0.000665786349160554,0.000824810750217966,0.000789368825974389,0.00136697087038587,0.000778532440570305,0.0126932211969007,0.00475147430497051,0.00349074622933544
INS,repeats,2,5+,0.0182101091989127,0.00120173836852746,0.0016399000772775,0.00432192412397951,0.0299095477598033,0.00138631807723878,0.00023527410548562,0.17334053713893,0.00414699329837085,0.00175118110575116,0.000350874417206435,0.0048000289684464,0.00238925214070879,0.000477146883565064,0.00190979670352482,0.000747823098291526,0.0084207351481777,0.00223248044216518,0.0868473309192851,0.00353833192923336,0.00316143054732266
INS,repeats,3,0,6.08858651340466e-05,0.00115537317480919,0.00330722249557731,0.00195346480582405,0.000418422455449298,0.00309212921396009,0.000541020531658058,0.00147750466798322,0.0028496732859499,0.00521642150579517,0.000971186881578023,0.000494788874696559,0.00223823846138634,0.000638045251278865,0.00100610304598735,0.00249085521880435,0.00649432780058765,0.00356784403228246,0.00092473620682942,0.00121314237573715,0.000592768227622999
INS,repeats,3,1,0.000758637466714719,0.000728472326677094,0.00599505275719766,0.00680047041084025,0.00172313736150204,0.00835763527117921,0.000373826567166215,0.00661642633280754,0.00533229630609517,0.00565166129521228,0.000592856773900528,0.000451655710014491,0.00228498079070043,0.000643593470855203,0.00132301858592009,0.0023227838659055,0.0157761086571579,0.00209842849875572,0.00535373593427559,0.00299915754001685,0.00388592504775077
INS,repeats,3,2,0.000181447412712367,0.000796982090529474,0.00127217820654283,0.00118309150503408,0.000698304281955648,0.00106845274867545,8.59568351863513e-05,0.00101950409664692,0.0011199575413848,0.00139690990509459,0.000192655183983374,0.000328735065807364,0.00167912829151393,0.0025577292246918,0.000448387052131914,0.000434341698502654,0.00040863186161001,0.000592922057387981,0.00271580422847798,0.00283066554338669,0.00151485213725878
INS,repeats,3,3,7.93637291883315e-05,0.000211362013154962,3.73312541648244e-05,7.14289779121584e-05,0.00016768404614952,6.80086324674636e-05,1.44500584160583e-05,0.00114629521526544,2.59256809542138e-05,6.45596721014254e-05,2.55942877272598e-05,4.10031318582619e-05,0.000422478745723526,1.66446587290139e-05,0.000161917546603191,0.000113306530044171,0.000452413846782511,8.0774888977493e-05,0.00214149437371024,0.000707666385846672,0.000658631364025555
INS,repeats,3,4,0.000124127586975475,0.000159510106747208,3.20311378327814e-05,8.75986146702954e-05,0.000481085178331896,0.00016089102804382,2.57320950764707e-05,0.00105728267484754,3.83306942796419e-05,0.000193948014938032,5.53767316280713e-05,0.000122299384633517,0.000485401112107881,0.000604755933820837,0.000283701684219267,0.000494771847859545,0.000481601836897511,0.000500116865796819,0.00215122843904528,0.000808761583824768,0.000526905091220444
INS,repeats,3,5+,0.00170799353250503,8.41790244160197e-05,6.80298485719693e-05,0.000177159563898617,0.00487657762813017,0.000100970183581088,0.000129597951208004,0.00869631819292123,0.000231312325562801,0.000465636635031531,0.00033784459799983,0.00043053288451175,0.00110204030267456,1.10964391526759e-05,0.000308612076004373,0.00047777586835292,0.000554571812185013,0.000166705621932273,0.00761203909200639,0.00111204717775906,0.000329315682012778
INS,repeats,4,0,8.71641178262457e-06,0.00129199726376155,0.00172706645173643,0.00128077651933263,0.000125938070150918,0.00286450121822943,0.000133832755799735,0.000521654888030504,0.00270392102017555,0.00193974914801408,0.000271764800594904,0.000541649596820287,0.000778439561269306,3.32893174580277e-05,0.000372271966121867,0.00150886529175487,0.00460197310813177,0.00117553242682139,0.000720320834793443,0.000741364785172704,0.000592768227622999
INS,repeats,4,1,0.00108669244847782,0.000609766556192613,0.00356852123648408,0.00418864236079836,0.0041334642482473,0.00312768496122618,0.000346995362501051,0.00654914941272424,0.00392843130770357,0.0031795638509952,0.000693837872751716,0.00108720425381755,0.00166474603634036,0.00127609050255773,0.00178247692328983,0.000566532650220853,0.00253935514000506,0.00225138520341523,0.002092824047035,0.00384161752316765,0.002371072910492
INS,repeats,4,2,3.36864286033641e-05,0.000281156952952625,0.000323627708206654,0.00066103201921675,7.72781903705774e-05,0.000728256986564455,5.78002336642332e-05,0.000476631103051681,0.000224857468521947,0.000672496584389848,0.00012936749069415,5.91084108606114e-05,0.000528547877628582,9.98679523740832e-05,0.000242184364577423,0.000897010029516351,0.000525383822070012,0.000678852790342761,0.000788459292138769,0.000370682392586352,0.000658631364025555
INS,repeats,4,3,0.000128849621777785,0.000468644351431758,1.99079983965395e-05,6.21667587982742e-05,0.000841920941523165,3.75395443238505e-05,3.05811079677654e-05,0.00276818650404283,3.70025343946925e-05,4.59987663722656e-05,5.35153288842705e-05,3.56780497987474e-05,0.000120451387078622,0.000787847179839989,0.000112096763032979,9.63105505375451e-05,0.000520519157050846,0.000173580080568655,0.000856597749484095,0.00050547598989048,0.000197589409207666
INS,repeats,4,4,0.0002589558724893,0.000108844516596639,9.12241194768455e-05,0.000281045555400531,0.00111943978825601,6.08873096960014e-05,6.20027115033553e-05,0.00252547207697308,4.38292762033328e-05,5.13787390473844e-05,0.000134486348239602,0.000164545035638999,0.000240902774157245,0.000471598663988726,0.000153614082674823,0.000105752761374559,0.000321067891265008,0.000137489172727648,0.00172292956430324,0.000741364785172704,0.00072449450042811
INS,repeats,4,5+,0.00151484424666235,0.000491036070786107,0.0010073226767932,0.00140157783472473,0.00573871517438222,0.000840824752944782,0.000315056530923723,0.00986641908760076,0.000745150821852055,0.000586148022954191,0.000634272984950094,0.000675486659249419,0.00092405989490167,0.000687979227465906,0.000978424832892788,0.000761042193463346,0.00235936253429589,0.000898835466706997,0.0146010980025698,0.00165122156697557,0.000658631364025555
