Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12,hdp.13,hdp.14,hdp.15
DEL,C,1,0,0.00459112744165116,0.115940948658125,0.019142089082887,0.0301966435055197,0.0395904655376689,0.000231878099860155,0.00808285032309619,0.0505573773594035,0.323238465635611,0.0125821743393548,0.00273564138113228,0.038198995139698,0.0484059084064437,0.0104568452577614,0.0202289090343453
DEL,C,1,1,0.000138373325876041,0.218265760840827,0.0262401650957819,0.00555730344592481,0.0229808178896615,0.000732107688860866,0.00265361818402739,0.0145975778081701,0.0945232349226997,0.00160332691161346,0.00124453175671354,0.0213547600112478,0.0112694074385029,0.0234427624402626,0.0285463904335479
DEL,C,1,2,4.30786302783128e-06,0.189236294031014,0.0279255046322691,0.00786852145374241,0.00265716167608603,1.21621189157524e-05,0.00149190426377164,0.006319198598791,0.00265998618514592,0.00097934298729465,0.000193168588589769,0.00314432539588058,0.00199835196449504,0.0173454605710591,0.0262786573782775
DEL,C,1,3,0.00245567503019345,0.0603094899693669,0.0130808256037005,0.000899551677865358,0.00573382327661103,0.00168483157386534,0.00130362199082744,0.00571235445067633,0.0094186367119351,0.000797467367328217,0.000411357060757619,0.00585490475447758,0.00578446147732566,0.00738288123893823,0.0155319819751934
DEL,C,1,4,0.00337687432519978,0.042470490311931,0.00214595380433313,0.00298336362286626,0.00134270377163982,0.000799363796966024,0.00165790282908231,0.00327508334659653,0.0113349664333412,0.00276316186245869,0.000239273067524856,0.000682394993378044,0.00298846468502015,0.00399458767628937,0.00283954118916229
DEL,C,1,5+,0.0138713935729848,0.0226886256521132,0.00215109721744642,0.00169442053930872,0.000280710419156874,0.00322141497162708,0.00239045462326958,0.00136929848239538,0.00106904384852503,0.0053955531538756,0.000749414663595533,0.000997363004840984,0.0345009200183101,0.00645615804310544,0.00240303605009149
DEL,T,1,0,0.00737491422068389,0.0368035493168172,0.065046596888457,0.00363866344951035,0.033451317928432,0.00106064392167975,0.00388977424245306,0.0484094894693549,0.0977098842627268,0.0236144278967994,0.000655810124279545,0.0382769322074228,0.0216786218738749,0.0323222670764201,0.142337081244265
DEL,T,1,1,5.27927599444755e-06,0.0117718137171142,0.113464030552211,0.000263411754303894,0.00818956727556135,1.08237398364151e-05,0.000799766783935515,0.530967138605704,0.0449128418932079,0.000702491386174821,0.00104050026389691,0.0108851137284915,0.00427031329789767,0.00123373329361856,0.100233511258686
DEL,T,1,2,0.00595602222752326,0.0148002208463998,0.16479462431677,0.0119545526669346,0.00988266934973618,0.000782131398509018,0.000967823079005129,0.0213425961859994,0.0789790663904232,0.0119351796072506,0.000722106529358551,0.00740698898443841,0.0219247691707823,0.00283689529430781,0.0925966102536722
DEL,T,1,3,0.0167591248124002,0.0160117414423231,0.0787698867409281,0.0217188790133195,0.0065445246000791,0.00271747259211561,0.00131507752296113,0.0596309522170283,0.117113956250796,0.0229090939990746,0.00158001193435874,0.0107062730315954,0.0169888312608934,0.00693700498433944,0.0815218338801456
DEL,T,1,4,0.0393684264598284,0.0138956451297033,0.0547220015267641,0.0178376469491344,0.00227217043602604,0.00413355751035038,0.00114310652249643,0.0171127838167099,0.0886406801740197,0.0206977854503866,0.00117958064185708,0.000524700253553878,0.0380092191653833,0.0097448258124331,0.0505564927070443
DEL,T,1,5+,0.768606143996266,0.0075133228787232,0.0287768931793253,0.00366529456042244,0.00869913381306513,0.00163255357247877,0.00576746519463037,0.00850058743975118,0.00201841835956576,0.0718518188201186,0.00650684191347493,0.00874995244664285,0.00592013811632903,0.00295542965656549,0.0223921368792337
INS,C,1,0,3.81364686220104e-06,0.00230603442472157,0.000304010802266395,0.00225504837741299,0.00329802620997417,9.44577585824992e-06,0.000196676304704808,0.00201059553151932,6.36405405416495e-05,0.569445632793078,0.000315024222579097,0.00258761774283777,0.00133934003273043,0.000449739295564314,0.000484169493337152
