Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13
DEL,repeats,2,4,0.000248949369132411,0.0005714455925179,0.000572380882931434,0.00356185140364681,0.00078066066560699,0.000810651164678396,0.0028156114397447,0.000280087564465486,0.00125570637534279,0.000604573826929446,0.00470624149378649,0.00126428559546188,0.00264493835587219
DEL,repeats,2,5+,0.000248496528078964,0.0279579285413661,8.88815658496964e-06,9.57612508521438e-05,0.0278096092453406,0.0171582507895091,0.00117782375034758,0.000420578921443801,0.000232238168342967,0.00438072936655877,3.8158714814485e-05,0.00209605243458154,0
DEL,repeats,3,0,0.00461832212563047,0.0135920585947031,6.46141858763975e-05,0.000184442592151957,0.0165997649173945,0.0139433412540601,0.00148237514990818,0.00683847098102024,0.000758824712841556,0.0015923685280715,0.00015263485925794,0.00269492455874769,4.26602960624547e-05
DEL,repeats,3,1,0.00196456034216851,0.00407157685554292,0.00559080504115551,0.0112255980333909,0.00468317994589004,0.00618965606289439,0.000615138237547947,0.00197083650070988,0.0418744320629095,0.00301257364847435,0.0343301237614317,0.00479097699332923,0.0127127682266115
DEL,repeats,3,2,0.00182157577954267,0.00140520116425133,0.00162382962091413,0.0051812529834155,0.000553192731827161,0.00108328729313302,0.000528219982836325,0.000606110431765934,0.0154816444082585,0.00086939661015398,0.00607995522710795,0.000848402175902051,0.00678298707393029
DEL,repeats,3,3,0.000135739105770696,0.000841163714238928,0.000490482418103428,0.00112176422587393,0.000626265982303791,0.000706319790975098,5.97190749594703e-05,0.000347412228825651,0.00181874891138359,0.0006028579125673,0.00160266602220837,0.000815131502337265,0.00132246917793609
DEL,repeats,3,4,5.52466085205169e-05,0.00559743814085256,4.8004876942242e-06,3.97058844996694e-05,0.00656708988414377,0.00518528025695551,0.000175504196356954,4.36267594104357e-05,0.000118819527989425,0.00198874474572723,5.08782864193134e-05,0.00131419160580906,4.26602960624547e-05
DEL,repeats,3,5+,0.00042868198324547,0.0102987071093629,6.17566025314782e-06,8.59077684854979e-05,0.00917489543076728,0.00650441545390075,0.00017419387090904,0.0001172174702086,0.000187680845346933,0.00109532533450321,6.35978580241418e-05,0.00187979305641043,8.53205921249093e-05
DEL,repeats,4,0,0.00200561038366347,0.00635739009287496,3.20673839600377e-05,0.000108607272307919,0.0139112651761459,0.0101217280693048,0.000422123328387053,0.00546964606966948,0.000629203409580365,0.00384364817120707,0.000203513145677254,0.0048741536772412,0.000170641184249819
DEL,repeats,4,1,0.00243963589133961,0.00289284878113677,0.00185340143255132,0.00996544712183429,0.00233269887143853,0.00230991450185931,0.000606164493571325,0.00235235863646118,0.00850369758269772,0.00163869821584944,0.0123125453134738,0.00289454860013641,0.00797747536367902
DEL,repeats,4,2,0.000553666113996803,0.000253358473688053,0.000310580829993599,0.00352615990085207,0.000172490505416939,0.00016568430966057,7.7984217566755e-05,0.000207015098109562,0.001292162366885,0.000983218929509666,0.00443913049008509,0.000232894714953504,0.00268759865193464
DEL,repeats,4,3,0.000312007485824886,0.00209888110810996,9.20040906967936e-06,9.6126194643501e-05,0.00445395574514597,0.00268134297936432,0.00010200685077851,0.000112082138917307,0.000217385727344289,0.000503906851016879,0.000190793574072425,0.00424201087951026,0
DEL,repeats,4,4,0.000192140458977503,0.00393523616618131,6.87270872911599e-06,7.06531180067646e-05,0.00445138406851975,0.00313573914200336,0.000108598184849835,0.000410355371992327,0.000155275519531635,0.00201105163243513,3.8158714814485e-05,0.0014472743000682,8.53205921249093e-05
DEL,repeats,4,5+,8.14434634624177e-05,0.00227429974918808,0.00011453988870943,0.00063631599461051,0.00207553120881691,0.00147443187397059,4.6774647807351e-05,4.35325331482101e-05,0.00127325926015941,0.00138703077606803,0.00214960760121599,9.9812020694359e-05,0.000255961776374728
DEL,repeats,5+,0,0.015810605750307,0.0276503671583461,2.34315526152376e-05,0.000588946290492338,0.0104790490993596,0.0139576360173995,0.00308760323726623,0.182662179297972,0.000723718943208316,0.00826269962518711,0.000864930869128328,0.0111124049706386,0.000469263256687001
DEL,repeats,5+,1,0.0058952659701926,0.000798844700176268,0.00182661080017633,0.00740040318990069,0.000184815736076731,0.000155783106952376,0.00011439538228606,0.000193682082004645,0.00189301111637698,0.00051248642282761,0.0284155229651865,0.00139736828972103,0.00558849878418156
DEL,repeats,5+,2,0.000680008767908477,0.000619938058668476,0.000287306980653467,0.00127971189877335,0.00062134216242189,0.000379258430201342,8.03269206402981e-05,0.000553767743099634,0.001292162366885,0.000832218465640817,0.000953967870362126,0.00109793222763795,0.00157843095431082
DEL,repeats,5+,3,4.38123719209837e-05,0.000735443347233375,7.41300014962887e-05,0.000565954831636831,0.000229130115013846,0.000137494910824959,6.49206699193709e-05,2.26143029341351e-05,0.00049283099677432,0.000148712578052655,0.00146275073455526,0.000166353367823932,0.000426602960624547
DEL,repeats,5+,4,7.75263883501024e-05,9.6892330519834e-05,4.13655690602828e-05,0.000399759429052737,0.000195039718761444,4.09150333781547e-05,7.89768883606292e-05,3.6654016005744e-05,0.000180929735802079,0.000231648438889712,0.000483343720983477,0.000865037512684444,0.000426602960624547
DEL,repeats,5+,5+,4.78652993493331e-05,0.00122740574411936,2.6213438388106e-05,8.03606228568676e-05,0.000778308522351304,0.0003376372888646,3.44258231315563e-05,4.5935302834962e-05,0.000374011468784895,0.000336319214980619,0.000178074002467597,0.000182988704606325,0.000127980888187364
INS,repeats,2,0,0.0023165989771181,0.00431147720367932,0.000452636786143509,0.00101782823409538,0.0128161700001189,0.00524008992582987,0.00301748097238696,0.0017283923280035,0.00303394862945725,0.00377558356817528,0.00333252776046503,0.00311080797830752,0.00127980888187364
INS,repeats,2,1,0.000323690785003815,0.0201668776701145,0.000177085007616437,0.00175859114179234,0.0215572047668974,0.0148516628406992,0.00467853686519249,0.00110466158520139,0.00109097930244836,0.0139275049060851,0.00118292015924904,0.00525676642323624,0.00127980888187364
INS,repeats,2,2,0.00107443332546069,0.00821507442791005,0.000758391895918866,0.0049514113836187,0.00711689552968275,0.0055221722096416,0.00160070150853798,0.000351039939921335,0.00584511064393433,0.00390999685987672,0.0039049084826823,0.00216259378171111,0.00443667079049529
INS,repeats,2,3,0.00135166261838086,0.00170507659942183,0.000464183819946764,0.00100979947068553,0.000771628435505157,0.00100730223114502,0.00137060041851795,0.000150196661987548,0.00314736726981079,0.000658339143610021,0.00328164947404571,0.00266165388518291,0.00106650740156137
INS,repeats,2,4,0.000193748044717239,0.000286201238795763,0.00255801335759356,0.00813912241236605,0.000224112209401717,0.000368925717074011,0.000573763718859272,0.000428682379995199,0.0145540419567956,0.00116796570916739,0.0212416845800633,0.00148054497363299,0.00720959003455484
INS,repeats,2,5+,0.00122151609962023,0.00408735002562754,0.0181058310092076,0.0285563407523973,0.000780064789315549,0.00447526516766381,0.000224740667733113,0.0046764493942547,0.166096197910127,0.00169189156107597,0.0947353693127616,0.00153045098398017,0.0406126018514568
INS,repeats,3,0,0.00114618599037935,0.00209215204533413,5.80158808459658e-05,0.000422312955358616,0.00308598058954934,0.00284333199070828,0.000519285945691457,0.000544769135057093,0.00106262464235997,0.00191095662797661,0.000267111003701395,0.00094821419659641,0.000554583848811911
INS,repeats,3,1,0.000737157308853471,0.00668742284149492,0.000833540660572339,0.0016308608148173,0.00777753416542962,0.00534689267738823,0.000394924148634901,0.000462179816216387,0.00613675857627201,0.00155461841210429,0.00649970109006729,0.00177998103571607,0.00149311036218591
INS,repeats,3,2,0.000803181534446023,0.001148663362738,0.000212445235960687,0.000705144393660488,0.00110005035781901,0.00111973815508411,8.72359093656623e-05,0.000313632113817787,0.000807432701564502,0.00225070767168152,0.00189521616911942,0.000548966113818974,0.000426602960624547
INS,repeats,3,3,0.000202872791944193,7.83719742560875e-05,6.963545815577e-05,0.000198237467465261,5.85526861115318e-05,2.78677274322542e-05,1.62798010195364e-05,4.39094381971124e-05,0.001292162366885,0.000129265548615,0.00119563973085387,0.000116447357476752,8.53205921249093e-05
INS,repeats,3,4,0.000155822606491064,9.48859585912614e-05,0.000122680531770397,0.000491141354408594,0.000103557027070315,3.83102795753652e-05,2.70403524251325e-05,0.000122023009582104,0.000993763325002464,0.000159580035679579,0.00202241188516771,0.00063214279773094,0.000383942664562092
INS,repeats,3,5+,8.38208789930137e-05,0.000202334892181431,0.00183048714667843,0.00483426442659302,9.55597400009841e-05,0.000246133543075641,0.000129206030530662,0.00036517387925517,0.00997949012920273,0.000915154326477874,0.0073137536727763,0.000133082694259145,0.00503391493536965
INS,repeats,4,0,0.00129870285718025,0.00129988207163149,9.26033631421961e-06,0.000118168799641479,0.00285064081634048,0.00265752360422796,0.000125870656663245,0.000628771847831182,0.000211984839708406,0.00160952767169296,0.00038158714814485,0.000798496165554872,0.000213301480312273
INS,repeats,4,1,0.000609863688729558,0.00404111086948906,0.00114239937080178,0.00385935358236124,0.00299073446864911,0.00391071616348511,0.000358274742925067,0.00111337751445725,0.00616376301445143,0.00289303161457818,0.00231496203207876,0.00138073295293863,0.00422336931018301
INS,repeats,4,2,0.00027763684986827,0.000570828247309108,3.13041001085251e-05,9.51773407859721e-05,0.000654052634630956,0.000228567146194781,5.56689781204636e-05,5.49339108775033e-05,0.000272744825612089,0.000696089259577233,0.000356148004935194,0.000332706735647863,0
INS,repeats,4,3,0.000457709094771413,7.3217141762678e-05,0.000140557775036404,0.000844333955684146,2.76612046868618e-05,3.7329574077327e-05,3.37508069917219e-05,3.7737618021338e-05,0.00255597007368161,8.29358608370574e-05,0.000699576438265559,0.000149718031041538,0.00063990444093682
INS,repeats,4,4,0.000104923272083637,0.000259964067422122,0.000264701793199784,0.00110570669905421,5.59496475752398e-05,4.3872841160238e-05,5.8766110997351e-05,0.000176108884099577,0.00224136836889143,0.000289989527202676,0.00303997761355398,0.000116447357476752,0.001407789770061
INS,repeats,4,5+,0.000493008054887596,0.00138353234742275,0.00168525504656788,0.00590668825187545,0.000785804018859422,0.000747281898217158,0.000314279573340563,0.000644696086147302,0.0092611720736303,0.000486747707395419,0.0165481626578817,0.000848402175902051,0.00473529286293247
INS,repeats,5+,0,0.00304526551621944,0.00439565222289804,1.11180808949673e-05,0.000102476216613117,0.00428441325927616,0.00419132346622779,0.000292004040726027,0.000164613280108059,0.000174178626257225,0.00237082167703174,6.35978580241418e-05,0.00262838321161812,0.000127980888187364
INS,repeats,5+,1,0.00541140530458463,0.00341256084515794,0.000737455209115804,0.00135598515116702,0.00580198472593438,0.0047254705999673,0.000868229583154107,0.00696478128553361,0.0057127888968552,0.00597996155207886,0.00125923758887801,0.00187979305641043,0.00072522503306173
INS,repeats,5+,2,0.000162049170975959,0.000299782833389177,0.000170199682625313,0.000512162116790772,0.000199681281452664,0.000106834134134292,8.47343789650994e-05,0.000294692635110449,0.00266128738258133,0.00062859662799949,0.000178074002467597,0.000415883419559829,0.00115182799368628
INS,repeats,5+,3,6.45977762741945e-05,0.000515606718382704,0.000137596107529915,0.000640403365073711,0.000200967119765772,0.000149553665628837,4.05009683900663e-05,5.70068886464657e-05,0.00279360912966046,0.000153860321139093,0.00145003116295043,0.000133082694259145,0.000170641184249819
INS,repeats,5+,4,0.000106666710139408,0.000217552451578143,0.000101841620997901,0.000693831136128414,8.11332613661129e-05,0.000232748874438416,2.58094406407285e-05,0.000213281144547562,0.00237909100360644,0.000586842711853937,0.000203513145677254,0.000199624041388718,0.000469263256687001
INS,repeats,5+,5+,0.000157316981967439,0.000733035700919088,0.00011040175477065,0.000991114348568034,0.000495769074478358,0.000446762351042309,0.000147709414128477,0.000281265392743306,0.00151089831613826,0.000459293077601083,0.00139915287653112,0.000216259378171111,0.00115182799368628
DEL,MH,2,1,0.00173451708701751,0.0311543876961865,0.000733247685735979,0.00108337213902315,0.0390511918262834,0.023564124954967,0.0106650961820571,0.00323808550138148,0.00475953222912186,0.0099866215876898,0.00368867576540022,0.00182988704606325,0.00123714858581119
DEL,MH,3,1,0.00123494283685493,0.0134090466075569,5.44896356145974e-05,0.000138605651957486,0.0160653893316128,0.00933586913961679,0.000738825018464669,0.00623188941794318,0.00150009654086649,0.00573515776974603,0.00038158714814485,0.00289454860013641,4.26602960624547e-05
DEL,MH,3,2,0.00591127390143195,0.0108824687387962,0.00264208497355253,0.00972582502842912,0.0116844127512132,0.00643288671769583,0.000499710477636259,0.00345433477318914,0.0181469824565667,0.00472391223898798,0.0134954654727229,0.00750253688885932,0.0122861652659869
DEL,MH,4,1,0.0031994578949181,0.0109252507617654,0.000205181423109308,0.000996150572888764,0.0104256711284106,0.00710949505490237,0.000706225709593842,0.00348726685183698,0.00142043344823722,0.0013338374308415,0.00101756572838627,0.00490742435080598,0.001407789770061
DEL,MH,4,2,0.00260327000600263,0.00866116807578283,0.00040824016013569,0.00372352150321807,0.00460132536059219,0.00467865564231295,0.000658061322675067,0.00111285927001501,0.00173908581875431,0.00438187330946687,0.00312901461478777,0.00104802621729077,0.0031995222046841
DEL,MH,4,3,0.00444028766546784,0.00347046782574259,0.000531863757491221,0.00349878911650028,0.00273786338770788,0.00294858915040172,0.000149257980566921,0.000984523100863796,0.00140018011960266,0.00491609464754833,0.00384131062465816,0.000964849533378803,0.0045219913826202
DEL,MH,5+,1,0.0757817502655403,0.00741854477226675,0.000254164060357207,0.00111993950691714,0.00853947177072135,0.00701126759221886,0.00169055806879947,0.185053830285781,0.00122600149334543,0.00702323748426364,0.00634706623080935,0.00575582652670803,0.000767885329124184
DEL,MH,5+,2,0.587916520653729,0.0151465338304403,6.64561601296346e-05,0.000522526520465318,0.0103306445408809,0.00656587038322982,0.00212002716106119,0.128589826249128,0.000954606889642313,0.0126068228186868,0.00132283544690215,0.00638796932443897,0.000341282368499637
DEL,MH,5+,3,0.0296246805800722,0.00722593306712379,3.62244422918298e-05,0.000525446070796176,0.00404957527662851,0.00641887439753986,0.000787108525878709,0.034271222286584,0.000375361690693866,0.00961541211401221,0.000712296009870388,0.00868364580040923,0.000127980888187364
DEL,MH,5+,4,0.0228541407797248,0.0043333003568101,0.000219753205729095,0.0022863728528532,0.0045551606289606,0.00171439089523058,0.00103841306405589,0.0130770504635814,0.00082093492065421,0.00323278265828309,0.00249303603454636,0.00101475554372598,0.00209035450706028
DEL,MH,5+,5+,0.0425368318836872,0.0039300813336879,0.00203313585518954,0.0107589809017615,0.00132936864429331,0.000552513786306767,0.000373958941468278,0.00990318015990668,0.00203748486063685,0.00107473436215745,0.0225390808837558,0.00063214279773094,0.0126274476344866
