num.sigs,14
likelihood,52217.78
evidence,39498.35
relevance,0.00767459708365311,0.755032867502451,0.00767459708365311,0.387348106911112,0.507785717212216,0.00767459708365311,0.822416061228812,0.402043226685248,0.00767459708365311,3.9712716294184,0.706864342234692,0.00767459708365311,0.00767459708365311,0.576505076657308,0.733379219226922,0.75340419113693,0.00767459708365311,0.200295177474806,9.25046660831996,1.5115040688731,0.625800959612298,0.00767459708365311
error,7856015
