"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS7a","SBS7b","SBS7c","SBS7d","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS28","SBS29","SBS35","SBS38","SBS40","SBS41","SBS44"
"signeR.1",0.200032915998929,0.0130217322221643,0.720729463559736,0.337219060606715,0.936133171142935,0.0713511235626818,0.168528278940273,0.188599612909827,0.274662303118722,0.675218226408804,0.137491498077099,0.723324444001325,0.170829876082067,0.0875998061835586,0.324063155804464,0.19489010973589,0.134085559277404,0.311014142562978,0.288104473381727,0.12139947242385,0.70323202649144,0.43441038930216,0.622943067761336
"signeR.2",0.0228997048013,0.00567473538857655,0.610071403626463,0.994983318417089,0.338723281195993,0.0282967216458492,0.084989768819227,0.102688461796289,0.064619878168599,0.106351311023726,0.0884966111164245,0.157299081910471,0.0430612255100105,0.00957763341858331,0.695216547289736,0.249743737394564,0.0163378891174839,0.775628483479978,0.654779424251123,0.693013496527382,0.570629734128941,0.115073843333912,0.329682388578751
"signeR.3",0.0474825607595338,0.201616920154447,0.869600681138045,0.638426042412414,0.800826088121629,0.214450750978094,0.248463851057152,0.368627675250048,0.253265766292908,0.427381050129566,0.294938059008644,0.464060614454697,0.18402085822826,0.196630035685329,0.611976752916397,0.192752322092959,0.305822016641801,0.55275920073927,0.484015277516981,0.318945754612439,0.976042273711567,0.542220450135218,0.463033667889388
"signeR.4",0.0030394735292496,0.769690995721562,0.163915463045122,0.0612955181369982,0.285640944370007,0.927045846388127,0.516781199890823,0.0791733914825202,0.0320902995598312,0.0356039846623719,0.0176313181912294,0.0363290415419392,0.00542728426928529,0.00150742702046436,0.0826798627090146,0.0116970473810954,0.0135991454258116,0.0290109629808182,0.132838541757574,0.0268745100026981,0.357073277374476,0.0812964555700785,0.037051981495436
"signeR.5",0.0584716586406352,0.00771348564506824,0.986985584212853,0.639303911117908,0.755777469633132,0.0748973929816098,0.214057756017557,0.306558125740039,0.256267386108605,0.476997999075848,0.276583790359476,0.399335550257404,0.242077141100715,0.102101077856511,0.434298519397136,0.321144270305753,0.131631638826815,0.471997292073124,0.599505951570038,0.334822365236287,0.833863482976383,0.460158756408963,0.471718989841646
"signeR.6",0.00554987128028206,0.607905988338901,0.160636495417285,0.0608306438973398,0.285662468068829,0.950891015310759,0.668428375336893,0.0649335823541373,0.0668766400893585,0.0317498742255242,0.0149798423939618,0.0477506799962305,0.00202890237526365,0.00175292094149704,0.0744164212447395,0.00864390083081445,0.0125831965210829,0.0211626971616534,0.103973702907198,0.0268869866314919,0.331872293330818,0.0781858905994308,0.0307232867467974
"signeR.7",0.0809391804116433,0.250756261706582,0.240846592901623,0.0903791532533268,0.344986248278111,0.840517186181624,0.87062243654098,0.0693844066994865,0.066701630057139,0.0389107886119796,0.0126333437322841,0.0507321818734139,0.0133002619095456,0.00271891451431461,0.0960946825351232,0.0143390636762952,0.0130954142171864,0.0400736163494608,0.225991456617246,0.0291208432693713,0.320160295111114,0.0786847278276972,0.0545063828147354
"signeR.8",0.998293806282351,0.0150009416150104,0.0536182815958078,0.0235551532731696,0.185429895228436,0.0381249801873329,0.0603148843833531,0.0250082963936603,0.0147045193295614,0.01778611601925,0.00707664191548996,0.0240637071979152,0.00751510989113668,0.00205040127601108,0.120851759494399,0.0118463081453153,0.0147982818687948,0.156329507600597,0.021215515576869,0.0213156939457194,0.0389055403966777,0.0982914672070887,0.212160248909725
"signeR.9",0.0308590317113626,0.00120041929386305,0.109169154201263,0.0137556016727226,0.101546104914099,0.00273528303394566,0.00631785825557518,0.0402313407750429,0.0157843702937258,0.0178621250883758,0.00337579880572192,0.0290010823917826,0.0496140600740222,0.999171867591118,0.0350545578450806,0.0123762590909908,0.404385491189832,0.0142812262337547,0.0323166232972414,0.0221791328174185,0.182775226307108,0.158823249852932,0.0260260720314707
"signeR.10",0.007056996232785,0.315000111122465,0.153182089858652,0.0547727751570006,0.240654323052538,0.849791359620856,0.666032967821472,0.0611053633229705,0.0406279446170494,0.0258974947358932,0.0122428129179891,0.0317551948747162,0.00563847522538696,0.00203972359113935,0.0654692442081837,0.00809987382085542,0.0112622958315758,0.0101062908064212,0.0966916547964642,0.0238800503190392,0.261390702864281,0.0599568796854567,0.0317890034635654
"signeR.11",0.167459317475499,0.00372093739444646,0.497554931402317,0.347180642908214,0.630995882271195,0.0398822759803812,0.0899419205874661,0.191465010608555,0.200193286036487,0.383798237914847,0.0311943093317111,0.239985181864467,0.0912048738687832,0.0263546531088235,0.257215460754891,0.0739737065819708,0.0565038788062499,0.270040245329502,0.330714715389202,0.233156773020466,0.478173664795238,0.339841685107515,0.993089380518535
"signeR.12",0.0183995127651192,0.990087085524095,0.101284327024396,0.0480584352072531,0.256006934407165,0.691700918743624,0.288900352167999,0.0549946910846282,0.0889689978402208,0.0401433324786539,0.0150210746523392,0.0670142878399994,0.00243616213024833,0.00165232231892798,0.0637587486051578,0.00682980204033856,0.0120316353857347,0.0416742330256608,0.0481195711631692,0.0252667537135493,0.332753453471168,0.0919828539655644,0.0180671992353642
