"ex.sig","ref.sig","sim"
"signeR.10","SBS1",0.994097104360295
"signeR.17","SBS2",0.994346662853302
"signeR.5","SBS3",0.98701932078381
"signeR.3","SBS4",0.997217860475125
"signeR.1","SBS5",0.950675824370002
"signeR.4","SBS7a",0.979222980109449
"signeR.13","SBS7b",0.948344090550749
"signeR.20","SBS7c",0.995560258013647
"signeR.24","SBS7d",0.956434245034156
"signeR.18","SBS12",0.949959465986416
"signeR.25","SBS13",0.998832440156953
"signeR.19","SBS17a",0.99906927882302
"signeR.8","SBS17b",0.999215669481616
"signeR.12","SBS18",0.995654379378587
"signeR.31","SBS28",0.97836576513975
"signeR.2","SBS40",0.983093429245911
"signeR.11","SBS44",0.994050673618104
