"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.9991412600041
"hdp.2","SBS17b",0.999348694713851
"hdp.3","SBS7a",0.956663432036147
"hdp.4","SBS40",0.99918686425456
"hdp.5","SBS3",0.99757083769441
"hdp.6","SBS28",0.984426397064839
"hdp.7","SBS13",0.997024122341056
"hdp.8","SBS7b",0.987733790497736
"hdp.9","SBS35",0.998324959116763
"hdp.10","SBS18",0.997527430218913
"hdp.11","SBS5",0.999150134234481
"hdp.12","SBS4",0.99915450746705
"hdp.13","SBS17a",0.998407345542812
"hdp.14","SBS2",0.999897719220555
"hdp.15","SBS41",0.99371173409537
"hdp.16","SBS22",0.988817542216572
"hdp.17","SBS44",0.994089729397222
"hdp.18","SBS7c",0.999366034707137
"hdp.19","SBS7d",0.979329592799561
"hdp.20","SBS12",0.993121249876098
"hdp.21","SBS16",0.989550775032162
"hdp.22","SBS29",0.95339509360685
