"ex.sig","ref.sig","sim"
"hdp.5","SBS1",0.995389059278694
"hdp.7","SBS2",0.999470564023707
"hdp.12","SBS3",0.978075088622739
"hdp.6","SBS4",0.992916544684144
"hdp.2","SBS5",0.988732597613742
"hdp.1","SBS7a",0.915345479030944
"hdp.13","SBS7c",0.996025694067919
"hdp.17","SBS7d",0.986008276531071
"hdp.22","SBS12",0.990670909632872
"hdp.18","SBS13",0.9933601550386
"hdp.24","SBS16",0.98662682287114
"hdp.16","SBS17a",0.999273568447238
"hdp.9","SBS17b",0.997596286000931
"hdp.14","SBS18",0.994676336103509
"hdp.40","SBS22",0.989484949926982
"hdp.37","SBS28",0.983010316102671
"hdp.29","SBS29",0.952041106429651
"hdp.39","SBS35",0.944998996217734
"hdp.25","SBS38",0.989670246390836
"hdp.4","SBS40",0.989566504989221
"hdp.36","SBS41",0.99130114768094
"hdp.11","SBS44",0.989234776572733
