"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999292306738188
"hdp.2","SBS17b",0.999348411988511
"hdp.3","SBS5",0.999422222366428
"hdp.4","SBS7c",0.999344071233636
"hdp.5","SBS13",0.997818416228107
"hdp.6","SBS18",0.997670809563892
"hdp.7","SBS3",0.998427493213588
"hdp.8","SBS41",0.993858549319768
"hdp.9","SBS17a",0.998396137356367
"hdp.10","SBS40",0.999310532991902
"hdp.11","SBS28",0.984264175878552
"hdp.12","SBS22",0.988668406381365
"hdp.13","SBS44",0.994284549060979
"hdp.14","SBS4",0.999132633764881
"hdp.15","SBS2",0.999700593715329
"hdp.16","SBS12",0.993039795390038
"hdp.17","SBS7d",0.979312268179801
"hdp.18","SBS16",0.989865955029894
"hdp.19","SBS29",0.954009008389898
