"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.923252433123
"SBS96B","SBS2",0.997628814032349
"SBS96C","SBS7b",0.984603158750999
"SBS96D","SBS4",0.988289570019724
"SBS96F","SBS40",0.917862684661373
"SBS96G","SBS3",0.937257396594755
"SBS96H","SBS44",0.993858472408248
"SBS96I","SBS1",0.999692564192101
"SBS96J","SBS17b",0.999392417673027
"SBS96K","SBS18",0.988426869619208
"SBS96L","SBS7c",0.994313370650622
"SBS96M","SBS17a",0.999738511461087
"SBS96N","SBS7d",0.962717457349724
"SBS96O","SBS22",0.910007997555324
"SBS96P","SBS13",0.998964519765044
"SBS96Q","SBS28",0.972646552509426
