"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID11","ID13","ID14"
"hdp.1",0.0387003599082369,0.0137453694738101,0.0759673647014183,0.0261012150051433,0.119791079274612,0.990902822774573,0.438275806253846,0.10877885127289,0.0113970912865156,0.0511955821232977,0.0416590194497954
"hdp.2",0.0180327366398072,0.0152336198001796,0.0772860460583709,0.990557091741102,0.241363430955037,0.0370206782910215,0.0614910918734565,0.0807222318674745,0.0099151086297905,0.0536444999055333,0.0294387279556698
"hdp.3",0.0523703222240059,0.0201407610398318,0.13935902998862,0.0411570140490857,0.582581156957432,0.0502752899350911,0.0875944429787446,0.258089432150686,0.0286111392930297,0.997863109490281,0.0490310743040752
"hdp.4",0.00940636826691033,0.117138041469604,0.289830933422723,0.157318622374065,0.868712665329429,0.122875249065425,0.203821873449287,0.415540162432287,0.119389269932187,0.408423886192966,0.0569465038351745
"hdp.5",0.0215056303649418,0.99983353681151,0.037659328841539,0.0071843767360662,0.162087706550877,0.0278024399744365,0.0310041466581192,0.0302780627309205,0.0184888388933813,0.0201015794546837,0.0871556877800334
"hdp.6",0.0205849232260291,0.094011441935469,0.154621869364203,0.0861250187322015,0.397388450545116,0.0925533149585207,0.0592452632825007,0.359967623452054,0.050185858197234,0.114247387339536,0.0506956651542637
"hdp.7",0.0991444654813933,0.0367499657986432,0.978331297877724,0.0739047280254417,0.333839681863749,0.0786223740139693,0.108947238028884,0.544671104967889,0.189354815586695,0.135825018778356,0.0793868831893044
"hdp.8",0.0256078806034336,0.0235679248484375,0.089751628253684,0.0410893138651751,0.169465397253279,0.448201912360948,0.978688855864586,0.110119593980426,0.0154430999226065,0.0929070110210366,0.0452646215246082
"hdp.9",0.0145499992172634,0.0404348971310188,0.570662524319134,0.0559254362865269,0.538075213280237,0.112462719017639,0.144339927736805,0.999676584534915,0.0311755057785462,0.293655141858763,0.0588365538476515
"hdp.10",0.0389941798367326,0.0340383824271812,0.106527232914218,0.0441839078656392,0.192502871060407,0.382510194238726,0.948704747882068,0.126248851093597,0.021721985922279,0.095597781800872,0.0531501679733373
"hdp.11",0.00837931614201304,0.145937782961184,0.347930728091352,0.192060845574664,0.905539905882537,0.112927085090252,0.18946595504273,0.509861081469098,0.115500524169843,0.438261358278922,0.0718141112079793
"hdp.12",0.231123197390694,0.0995007219405792,0.0520077277430846,0.0178862819132196,0.066892466956858,0.034170686440939,0.0477796551970173,0.046521003790463,0.0326798437922365,0.0325856522331051,0.972026498675776
"hdp.13",0.999984933887251,0.00595870674670085,0.0840064025983233,0.00589232657896643,0.010903403304156,0.0389219390255225,0.0513767533231397,0.0170300833737762,0.0596338161397848,0.0231535204638342,0.451978638204256
"hdp.14",0.0427392974832663,0.0328163024643437,0.23379285989023,0.0625235684760838,0.254235554303349,0.0886880146541926,0.17101515226551,0.0970157562406608,0.977756541295433,0.0785003867681492,0.049884021076699
"hdp.15",0.0746895803046037,0.071413501735295,0.0781599225706202,0.105162564764189,0.132579554113949,0.0264684471670514,0.0221660022438736,0.0728050621910132,0.0777905005397446,0.0361159825371919,0.0415108256750149
"hdp.16",0.00954614987036528,0.0883565453486684,0.245488693874115,0.149617452035939,0.89479935581475,0.11301128830374,0.14222767383635,0.493801952224123,0.0881354298576352,0.424973729647867,0.0650251358575262
