Type,Subtype,Indel_size,Repeat_MH_size,hdp.1 (ID13 0.998),hdp.2 (ID6 0.995),hdp.3 (ID4 0.994),hdp.4 (ID9 1),hdp.5 (ID1 1),hdp.6 (ID2 1),hdp.7 (ID8 0.982),hdp.8 (ID3 0.974),hdp.9 (ID14 0.979),hdp.10 (False Positive) (ID5 0.872),hdp.11 (ID11 0.977),hdp.12 (False Positive) (ID5 0.909),hdp.13 (False Positive) (ID3 0.935),hdp.14 (False Positive) (ID8 0.951),hdp.15 (ID5 0.995),hdp.16 (False Positive) (ID5 0.129)
DEL,T,1,5+,0.00703432186938736,0.00285725329557262,0.0021630612701421,0.0041787953820773,0.000897255523773076,0.815500927543589,0.00893990781194419,0.00867921595004244,0.0448349449471816,0.0263065678120386,0.00845087575433528,0.0318273639720829,0.0134744047451066,0.0131455244853877,0.0272689818333969,0.0133162145847905
INS,C,1,0,0.00276245493490025,0.00229789553940073,0.00046537822097372,0.000193486449925368,6.81539233962795e-06,3.51398854444714e-06,0.00266974862363023,0.00258890863733126,0.52894892549844,0.000516460051877669,0.000702538185939954,0.000665955490744038,0.00228024474102868,0.00256879233201056,0.000489979252281338,0.000188465923789631
INS,C,1,1,0.00234926294117642,0.00176468240238138,0.000495070571925425,0.00021093110430279,5.66240569994151e-05,0.000188219638258498,0.00219692897708394,0.00124589435318378,0.0149770129666537,0.0011752325480564,0.121293668652023,0.00122242069665401,0.00148121669207442,0.00187205713804257,0.00129545092801887,0.000497657350362656
INS,C,1,2,0.00217170785944563,0.000136501168903809,0.000274168473660604,0.000396265393072645,7.92349521632884e-06,1.00417456859515e-05,0.000944990168955574,0.00207804895007992,0.000676888790052124,0.00215833385117009,0.0662787652093682,0.00366425749604882,0.00111582308725529,0.00228382450462355,0.00320239643984977,0.000134235261428202
INS,C,1,3,0.000420606272535531,9.49819181358647e-05,0.000839784474320934,0.00022465148267613,0.000836935551926321,0.00036039828662038,0.000248472053806723,0.00580640787152589,0.000889904217045898,0.000331378313196031,0.0265162012145998,0.000208037639069043,0.00678574600156139,0.000109809725485175,0.000517311045852657,0.00669547470992344
INS,C,1,4,0.000343104199916626,0.000449512403240075,0.000114851105465978,0.000361940184754903,0.00143873503130422,0.00256006118273924,0.000223496606828253,0.00802350153434654,0.00080551938142284,0.000375281023930395,0.0078845593246423,0.00028114018507212,0.00565285847851479,0.000427197021234803,9.59863518076981e-05,0.0180684877693568
INS,C,1,5+,0.00103227433578994,0.00029877905015828,0.000797341595161737,0.000792154719187224,0.0214175623865166,0.00810115032208778,0.000897141012295872,0.0101455785335371,0.00207114484473196,0.000380905173261709,0.00127393651013802,0.000370518538693687,0.0074494080259324,0.000447479088949386,0.000175131299287458,0.197259914342381
INS,T,1,0,0.0373198717858505,0.00683795454677214,0.0039220560531848,0.0137387510639207,0.00235461451847672,0.00114143854366082,0.00447658961704332,0.0181819495650342,0.0390548382530273,0.00708387797065958,0.00432750300618795,0.00468619638666649,0.0216845197938031,0.00505503633002295,0.0052899895774363,0.0114198660521802
INS,T,1,1,0.00488056332298992,0.00127880531630286,0.00126042343637013,0.010626178295116,1.72494681139771e-05,1.15005319126157e-05,0.00338975394993126,0.041343785412755,0.00372070490604882,0.0119461482635499,0.208312409869453,0.0147492410822627,0.0479901547249044,0.00518727413792281,0.0140015722069859,0.00025199053358756
INS,T,1,2,0.00838042096088576,0.00064032048880454,0.000314218621455927,0.00245680297787772,0.000123430348210293,0.000524932170854166,0.00203944512852937,0.0464009095027737,0.00175205726077321,0.0404007633146991,0.132846703707831,0.0251735355323775,0.0340453158559027,0.00125965331699272,0.0288411632675946,0.00427004187067041
INS,T,1,3,0.012037121405655,0.000846491587874875,0.000674509365616258,0.00179356037255813,0.00332843211595898,0.00112935404456981,0.000791345652186914,0.0261087372447834,0.000510189426477147,0.0183860139100926,0.084821069192827,0.0213470854003267,0.0226333243988038,0.00164301942077713,0.022060814452982,0.0351693510525156
INS,T,1,4,0.0118516054159776,0.000960391661033723,0.00125917086558904,0.00398492073400167,0.0145527643287294,0.00362573224844122,0.000622331934052582,0.00589535942019625,0.00477558888685541,0.0111801047786748,0.0428063039956913,0.0111376859373818,0.0100239994934931,0.00217570866611234,0.0111037547788869,0.0984937098180494
INS,T,1,5+,0.0270016107868573,0.014891569984535,0.00412889081806201,0.00446034215615127,0.903104634734079,0.014664296327291,0.0112966519431723,0.0297239258065784,0.14560418416647,0.00142951278973202,0.0114381302729715,0.000836796035426136,0.0151135118408548,0.0163295480287355,0.000975265510403188,0.013216855579722
DEL,repeats,2,0,0.0235547662363364,0.00110829794079581,0.0850361471051243,0.0146498096634141,0.000611387367500949,0.000150056930462266,0.00931467013306344,0.0100396654874088,0.000694458122365116,0.0233601232030446,0.0126484306705016,0.0256329113327595,0.00710400322282028,0.00708853490627593,0.0300667899376834,0.00564717492742098
DEL,repeats,2,1,0.00598011279722015,0.00142971681373083,0.201036213266555,0.00391822950490579,0.000839928548989248,0.00301440009644784,0.0100251800398238,0.00971902134117163,0.00622289233317441,0.0174569130270471,0.00662481164385256,0.0234981695315396,0.0118774304935484,0.0092486292458463,0.0278443292897809,0.0129514511013807
DEL,repeats,2,2,0.00299631281752693,0.00219273228461073,0.0470647368726166,0.000501345779871827,0.000659576411087417,0.00172651028013557,0.000737650420220207,0.0123143699331854,0.00215882180894683,0.00381546583880104,0.00185367723637762,0.00418691824866944,0.0120172760381759,0.000282089493130496,0.00488648576925892,0.0040158476175876
DEL,repeats,2,3,0.000106533049038477,0.000618691441557178,0.0118147293652212,0.000154642372514727,0.000228053168504217,0.000932973578165089,0.000115603467496065,0.00657478244836113,0.000246570249685554,0.000212644363648841,0.000431039096318631,0.000482625370256607,0.00644280070851132,0.000104976416412845,0.000297379112665188,0.00179401929691767
DEL,repeats,2,4,0.000273672361071323,0.000183620348466684,0.00312725171678475,0.000226355915179626,5.79246787597448e-05,0.000837316132841144,0.000202214042897472,0.00295589755041044,0.000422093875465382,0.00095036102616666,0.000360544674754704,0.000798584474828638,0.00265750484800283,0.000455770219927216,0.000746325186127967,0.00144908928896511
DEL,repeats,2,5+,0.00177634591423146,0.000160051076927302,0.00194948189336672,0.000199564177215416,5.74646481715387e-06,2.98547561360759e-06,0.000774416969662839,0.000111462756469178,3.95847351984286e-05,0.0263050565902335,0.0120296762851189,0.0222726111962234,0.00104962761369535,0.000521812707923432,0.0207362147221589,0.000174572909580431
DEL,repeats,3,0,0.00603043249376664,0.00104977365037466,0.005056034075064,0.00218048474764009,4.85998251579316e-05,1.53710120485285e-05,0.0115547777394799,0.00122444519126632,0.00151360985757878,0.017134499006831,0.0065687534004845,0.0158894068628939,0.00165822534922021,0.0130532967972526,0.0186170283365344,0.000479644338836244
DEL,repeats,3,1,0.00117238035242353,0.00427979786301838,0.0936904155692621,0.00422374751475847,0.00435515546967661,0.0044199808018753,0.00209844022159024,0.000286252601667505,0.00426879340738013,0.00578589299689254,0.0008644617360777,0.00572460510849483,0.000726316141518586,0.00164479609170095,0.00610953739657537,0.0581741704912378
DEL,repeats,3,2,0.000844025200437971,0.000537914598677056,0.0149386569518562,0.000932888679849577,0.000663647290039499,0.00198906011279367,0.000211962779174488,6.9236020470976e-05,0.00146354913930126,0.000516425705927554,0.000397309708010532,0.000421325002189418,0.000203589960050034,0.000524016034588815,0.00129850009663792,0.00583037108720022
DEL,repeats,3,3,0.000170488657823122,0.000145555548933233,0.00365545118001,0.000292695339701829,0.000263127422791387,0.00050585025109638,0.000244217124250169,9.8608877640481e-05,0.000353626651281075,0.000316592381671569,0.000472413812643232,0.000206141751396862,0.000107212663701208,0.000406743017624365,0.000615960451817402,0.00525836215734557
DEL,repeats,3,4,0.00108238531939401,3.20814731239298e-05,0.000728514436600889,3.35912711899022e-05,5.28867282061785e-06,2.91417729531446e-06,3.15616821246147e-05,7.15319137733071e-05,4.60219213453009e-05,0.00551596817493959,0.0029261593532808,0.00429255023578468,0.000165066087669262,9.63987256085927e-05,0.00624645188135535,0.0001250371278828
DEL,repeats,3,5+,0.000803713786416135,0.000176614628418255,0.000640722071726378,7.95624240155195e-05,4.53650601946331e-06,3.31141078294761e-06,5.274925227925e-05,0.000152007919821908,6.07629644900715e-05,0.0103437894798647,0.0037042513690309,0.00711981212928397,0.000311698527760097,8.52483643626788e-05,0.00881837166906258,9.74427272465962e-05
DEL,repeats,4,0,0.00475993718098227,0.00231107822101756,0.00654143849403736,0.00132769832985874,4.82136680948389e-05,9.41930005005912e-06,0.00732466134887022,0.000135447292623008,0.000500052838098241,0.0112600020451296,0.00550737949546412,0.00969732131139504,0.00162697858393024,0.00536962170746978,0.0109241746460556,0.00138297770410754
DEL,repeats,4,1,0.000731012111472907,0.00251932121628796,0.0584081784521533,0.00363640977900741,0.000891150884288705,0.00187823083802468,0.00132443489162404,0.00136773808753244,0.000265621605522694,0.00199225400938951,0.00180366779664615,0.00309427161752934,0.00143167996192442,0.00160051941452058,0.00290789899026497,0.00552319175234026
DEL,repeats,4,2,0.000184939544407873,0.000559183484528894,0.0134946837202573,0.000502583161475788,2.98146831582641e-05,0.000457104835770639,0.000103618419405604,3.35637735150299e-05,0.000656230965967434,0.000313312343435596,0.000240805346260953,7.94166280458087e-05,5.05763168772586e-05,0.000292813198634847,0.000130146125387225,0.000491237819659094
DEL,repeats,4,3,0.000547245335027208,0.00017784227532558,0.00390190251048908,0.000105862848695804,4.59694799455609e-06,2.27701930802823e-06,7.01212390920082e-05,6.70963103864906e-05,4.59201029352449e-05,0.00466151821446877,0.00203181337916213,0.00371924378207328,0.000129813110113271,0.000144171432671326,0.00333990713078431,0.000164991520470638
DEL,repeats,4,4,0.000949663765437503,4.79092110111222e-05,0.000386161148369739,3.53745564426706e-05,6.93067981063825e-06,2.63351089949388e-06,7.10434703354287e-05,0.000152007919821908,2.34182343128743e-05,0.0050773446325098,0.000969247702421527,0.00450313235567691,0.000183541994870747,0.000494474900482708,0.0047659215284986,0.00017275244564957
DEL,repeats,4,5+,0.00044898129399321,0.000115112229253463,0.000716358076584426,5.55729914485164e-05,3.84925837674175e-05,0.000154727536170135,3.65448972982903e-05,9.13359457961353e-05,9.22474795107137e-05,0.00205351001141943,0.000340396986805333,0.000683589463507804,0.000220147280364632,4.93328661177017e-05,0.00167142136816315,0.000482997825024672
DEL,repeats,5+,0,0.01241407685709,0.0148181861320211,0.00586368529127008,0.00236120918337557,1.01598482947615e-05,5.83627662599482e-06,0.20054466581429,0.0013468251546629,0.0049776644913465,0.0276415433740793,0.0339276721388327,0.0174609258936646,0.00201046775934331,0.339173815288923,0.0204836475997014,0.000318389560118426
DEL,repeats,5+,1,0.0030707239508557,0.00779557335233065,0.0145763107069269,0.000664916709842591,8.98828134421323e-05,0.00296820444479058,0.000467658318042337,0.000186894044581365,0.000459710121402729,0.00038796326601032,0.00024653934227333,0.000276522423578182,5.95184531165868e-05,0.000733771459534081,0.000116353889678337,0.00172225469248532
DEL,repeats,5+,2,0.000367613062583749,0.00040739288347959,0.00301119621633696,0.000145877586153331,0.000112282161693181,0.000396068948434367,0.000229113113842904,6.38581116698242e-05,4.93706157204752e-05,0.000134739162300731,0.000872197009129691,0.000228520986872286,4.87084415380417e-05,0.000425458558287838,0.000400335398327419,0.00114440111527369
DEL,repeats,5+,3,0.000112486337253241,0.000159752878782621,0.00100756472458779,0.000140606583144298,1.81269960486574e-05,0.000110393562823864,2.49319081644028e-05,5.33105383579814e-05,0.000125338462778906,0.000244311329654773,0.000250991621529999,0.000180076067669974,6.37613192717311e-05,0.000102391009978898,0.000136108186932854,0.000660349337446943
DEL,repeats,5+,4,3.33244998065132e-05,8.10479321025596e-05,0.000170975911618606,5.83631656535281e-05,8.11041762078242e-06,5.32655023616583e-05,1.00178853094306e-05,2.0709894686333e-05,3.41883594654619e-05,5.2257363099812e-05,0.000106270059429383,2.54669823567252e-05,6.99227723137635e-05,3.22984764359085e-05,3.83019868152757e-05,0.000525635006563252
DEL,repeats,5+,5+,0.000195106846317226,1.79306157126745e-06,0.00019609156163941,7.86343878125482e-05,1.52985354734825e-05,1.9599115495245e-05,2.51139795686832e-05,3.47195293270877e-05,2.96404704829617e-05,0.000519534014412952,0.000181059356437874,0.000540416683070899,0.000115140568987115,5.69489895044025e-05,0.000778883720320954,0.000641474000900651
INS,repeats,2,0,0.0101388275007806,0.00213214771609905,0.00107120495542695,0.00147306034034375,0.000610837793245939,0.000218358455948409,0.00191891385889571,0.00241845027337451,0.0259616242566026,0.00627581221581893,0.00349454451879001,0.00588353814814814,0.00220164184213855,0.00236085178596597,0.00606916572268069,0.00238116682156579
INS,repeats,2,1,0.00324748393566298,0.000259397531544416,0.000689267218793444,0.00173873951502575,4.55788456991279e-05,0.000227682691574077,0.00151616399647936,0.00302799692987525,7.74272442692328e-05,0.0185023436431318,0.00276252684746878,0.0203944406497741,0.0017861959397681,0.00176664132989588,0.0192239889144948,0.000501873161570965
INS,repeats,2,2,0.000798923327452001,0.000477124776896959,0.000192349907895901,0.000630912978118035,0.000264854496264872,0.000909518694885325,0.000601963685217208,0.000889630021063337,0.00110406227286363,0.00772848276241592,0.00180054220666293,0.00706063493366838,0.0015389433371733,0.00031271955457701,0.00707813959343209,0.00127949870172178
INS,repeats,2,3,0.000708411481422203,0.000364123170875333,0.000294193547558266,0.000406206905077024,0.000415564322567037,0.000418821034005242,0.000357034107645942,0.000943685032759716,0.00109560003167231,0.00103049871427224,0.000287711682268083,0.00134642948971452,0.0007875672391806,0.000453726093165401,0.00117767182172344,0.00395308951891845
INS,repeats,2,4,0.000181282098559738,0.000115751225277781,0.000271631214898912,0.000185995438744522,0.00225596873794197,0.00203946689210757,0.00015431343127569,0.000534854635619685,0.00360333090556762,0.000105407720902611,0.00020898728995698,0.000134014866885902,0.000292597178137336,0.000165720731618313,6.414894315404e-05,0.0330166045473273
INS,repeats,2,5+,0.00178712941625654,0.000282792531440802,0.000272096914291881,0.000584056248262131,0.0152084858849609,0.0144162947467227,0.0019601292835212,0.000314480115239475,0.000547816985571166,0.0010178422316549,0.000624848161536967,0.000471687983188732,0.00112573719482498,0.00249066975533159,0.000981636399026232,0.229512307294312
INS,repeats,3,0,0.000724542010257864,0.0010738696095462,0.000331658260792624,0.000593106117640126,4.28533603407778e-05,1.82127593062119e-05,0.000526716740287305,0.000177663616406687,0.00808115750879267,0.00375314511231757,0.00149171592731398,0.00408221757479668,0.000627293392766253,0.000449918031472051,0.0039448377687423,0.000264158897756997
INS,repeats,3,1,0.00384672860948759,0.000168137281162305,0.000502505703613169,0.000854988229164869,0.000380786681676155,0.00100489207865544,0.000570694900569045,0.000371939921084889,0.00314101875813013,0.00379854187188193,0.00381011667580058,0.0062153794696231,0.000786857277513206,0.00055338523279907,0.00613710199445466,0.00444260268853778
INS,repeats,3,2,0.00045014412324384,0.000810235340725402,0.00114828623426317,7.62202805656033e-05,4.2836570903252e-05,0.000169279183417961,9.29989068472468e-05,8.82383119755299e-05,0.000373628312278738,0.000673257900639691,0.000260053583855442,0.0019764518111864,0.00042339071150558,0.000105320288204552,0.00133026368929149,0.00117707365213809
INS,repeats,3,3,0.000117157531678848,0.000287524974723931,3.83158190215078e-05,4.62441046500206e-05,0.000113298482311408,2.25744056348107e-05,7.86667208711708e-05,2.9133376235475e-05,0.00035697534565625,2.04272538308335e-05,2.34081954858206e-05,2.18304258861088e-05,2.57276585184451e-05,2.22497785226862e-05,2.24684547962413e-05,0.00130230240780308
INS,repeats,3,4,8.62680162005769e-06,0.00012011576175903,0.000201471192558188,6.15658003931938e-05,7.69392764055979e-05,0.000102160304640014,0.000127596431734538,4.08419114666371e-05,0.000898072316163721,4.56457677026948e-05,3.70798408800366e-05,4.42983578608165e-05,4.95874416976732e-05,5.71400293886843e-05,2.20340760264884e-05,0.001778689074342
INS,repeats,3,5+,6.60228607857641e-05,3.10009889373562e-05,7.24724607058108e-05,9.6546093089504e-05,0.00104496004075813,0.00205789807324602,4.60759395049711e-05,3.89260639943971e-05,0.00197380644471845,5.32877416032588e-05,0.000349144141506567,7.34961367186466e-05,0.000121927464450423,0.000613887564151114,6.23972326903957e-05,0.00895639509816133
INS,repeats,4,0,0.00132666891043018,0.00164843547109686,0.000544033242586186,0.000149298582352519,1.28002671696478e-05,1.32275356223827e-05,0.000531422890280554,7.40256391515759e-05,0.00525096773025009,0.00314597740618646,0.00135230112230717,0.00179777825691134,0.000351329602265021,0.00101517320908116,0.00258780726218787,0.000173039887322864
INS,repeats,4,1,0.00456330971179883,0.000678753195139871,0.00156083166203456,0.00147045819961777,0.000576175439826067,0.00114187312388661,0.000527175876872012,0.000156521614817647,0.00211058250889364,0.00272370253601136,0.00240366864212948,0.00354220556950376,0.000415564229315015,0.00124216679958479,0.0039944705115712,0.0109954105146164
INS,repeats,4,2,0.000156465135834756,0.000409751359714799,0.000128147626065227,8.75872076529772e-05,1.81907959112553e-05,4.84149532790495e-06,0.000166472634622419,0.000105611091907228,0.000110608732790808,0.000503348485421308,0.000157876023540774,0.000191905963261888,0.000185435225983799,0.000126557555340545,0.00032047784253911,0.000739874867058226
INS,repeats,4,3,5.84396238778101e-06,0.000413751862097346,0.000126830820885108,2.39833669709052e-05,4.42244977387157e-05,0.000240601267817189,1.88918872310993e-05,1.54465202449346e-05,0.000810169088815396,2.77171817427199e-05,7.03595040106941e-05,2.38316406511889e-05,3.01142073919907e-05,2.4650513068494e-05,1.46098898637172e-05,0.000804165987984938
INS,repeats,4,4,0.000110061291636542,2.6438944594045e-05,0.000250225101422101,0.000119837982105254,0.000375088346579909,0.000159126529236887,0.000102205386985428,5.22380802621079e-05,0.00143707635268671,3.61491124959265e-05,9.36552682021543e-05,5.04239598425713e-05,2.81111012589843e-05,0.000118221848389716,2.86519643421364e-05,0.0025288160277477
INS,repeats,4,5+,0.000756465151736694,0.000102355544986174,0.000144687983815501,0.000106730228937797,0.000853403751547432,0.00214870383776801,0.000902326089243858,8.07363114116773e-05,0.000244533881484434,0.000356442270292375,0.000466050201382437,0.000728087388492008,0.000238276658657031,0.000760803603159955,0.000784706667097184,0.00609031417374891
INS,repeats,5+,0,0.00265297008853325,0.00892255708595878,0.000298079728699592,0.000155443031199643,8.07012297072057e-06,4.49518921048117e-06,0.000410384987174118,9.38817322470194e-05,0.00281756429569564,0.00345396612735425,0.00363258766200563,0.00457151181309315,0.000444030311407697,0.000122125430025208,0.0045813758501229,0.000148607345092892
INS,repeats,5+,1,0.0143190495761219,0.00542053743833364,0.00221862402530321,0.00202085645513293,0.00154928116515724,9.10796406017911e-05,0.00943427521337967,0.000819384015783626,0.0251709024841079,0.00383492281954113,0.00195792353250852,0.00444303493388125,0.000849604365831516,0.0116902781668712,0.00413078879019661,0.0120461056443963
INS,repeats,5+,2,0.000262560881565304,0.00129579099244018,0.000114064234077858,7.06156697711884e-05,0.00016322355373804,2.09956571583199e-05,4.87318071630619e-05,4.44705682279177e-05,0.000567004099288381,0.000378174670227575,0.000307994287770686,0.000169887057314802,7.96255817681573e-05,0.000252427367097676,0.000290062811425623,0.00341509452040357
INS,repeats,5+,3,4.45453051395145e-05,6.28113728388482e-05,4.9765600648639e-05,0.000174319166256157,0.000210113094860013,9.57162947295206e-05,7.48313471592632e-05,5.98754396147601e-05,0.000143971231819149,0.000163984738823564,0.00021703737063318,0.000198281024147877,0.00019755528587718,6.57495601736504e-05,0.000100736127505716,0.00221579204553076
INS,repeats,5+,4,4.35613726966738e-05,3.35569730346272e-05,7.6438934845925e-06,0.000111085326936054,0.000159648522840886,1.73469940126524e-05,5.44591402498837e-05,4.63707973783731e-05,6.21771090741823e-05,0.000175370421286651,0.0002389165005157,8.8729760470558e-05,3.36640157289641e-05,4.46969649257968e-05,0.000128624380154626,0.00165892171046958
INS,repeats,5+,5+,0.000299503072373777,2.51493344358764e-05,6.12153822757702e-05,6.4950403015795e-05,0.000171183985716926,5.91085693036811e-05,0.000340722884666818,6.68776538815067e-05,2.11329766649513e-05,0.000649533435597827,0.000530023607873465,0.000343139038071165,0.000172596752498412,0.000240162606526785,0.000559124970826,0.00149881669844494
DEL,MH,2,1,0.010458535973723,0.000830865230552922,0.198836682916364,0.00473987515232077,0.000938606789103214,0.000207323060683705,0.00310558798473756,0.00999407040001235,0.0023963302201374,0.0289219775673377,0.0132035264570174,0.0315556367029972,0.00661921773093428,0.00344623852051683,0.0302409417554312,0.00817474537458441
DEL,MH,3,1,0.00322001333695579,0.00110899890007097,0.00622900237715452,0.0024828243851375,2.29209401101825e-05,1.40389783877188e-05,0.0100139311934985,0.000574202394302265,0.00153409798431338,0.0172891158877608,0.00306337050491815,0.0135558130538119,0.00180241518309823,0.00927294225511923,0.0137659657300873,0.00106420488842472
DEL,MH,3,2,0.00160919666348707,0.0039146755347232,0.0417361562424675,0.0012484816448208,0.00159453317647253,0.0026029408967362,0.00364847345733977,0.000687138479126454,0.00356155141797465,0.00985600829633294,0.00535312375960175,0.0077702124714662,0.00104905288282175,0.00402532498574795,0.00913023291312979,0.0193399381042264
DEL,MH,4,1,0.00160964390550655,0.00247722106004336,0.0115663188855717,0.00263007886160504,0.000104332922672646,6.51236575850777e-05,0.00595534189801705,0.000204027343579032,5.01172840608856e-05,0.0106091119445022,0.00228687501354797,0.00923475243703887,0.00115734739287327,0.00371982037080065,0.00934431066969484,0.00136276097308588
DEL,MH,4,2,0.00100813320544994,0.00925079966189287,0.0291776246536762,0.00225520682596952,0.000163394806000803,0.000510586496525853,0.00216742153536849,0.000587764303718529,0.000818076985329743,0.00473099148506367,0.00297702327084942,0.00513389196679908,0.00053584356846613,0.00188725754483526,0.00694965148896994,0.00167971332483784
DEL,MH,4,3,0.000773828080803792,0.00473668389310876,0.0485339542230344,0.00288047273412045,0.000106526742509347,0.000636486877718803,0.000687786603891402,0.000134926681896856,0.00191229681188796,0.00386342995813649,0.00259055193961522,0.00349133258363356,0.000384697800632571,0.00142252118633909,0.00325388309991167,0.00326246299188456
DEL,MH,5+,1,0.00938951822135546,0.0669942059597037,0.0022544507613623,0.000934198848606713,4.33055558581385e-05,0.000528188127389552,0.356890785786181,0.00123926177253261,0.00767240184504462,0.0188073957855647,0.0235643625536871,0.00538911059995565,0.00214881731331454,0.202076895196366,0.00780955110846521,0.00113798158457013
DEL,MH,5+,2,0.00975030338910859,0.228936567828969,0.000690070148781321,0.000699211590179844,1.84359216991316e-05,4.52416122553362e-05,0.119607577860926,0.00206289397184163,0.00498847986912578,0.010637430180372,0.0160969683036393,0.0106022916935828,0.00167452911179646,0.11102247214258,0.00704259151123551,0.00028533376768964
DEL,MH,5+,3,0.00276135173791888,0.237340949484347,0.00118714804567644,0.000586561339450544,3.80068093750052e-05,6.37327745186927e-05,0.0423507585733931,0.00114476051352147,0.00107026987388172,0.00847044973626046,0.00544408067673925,0.00658248319309438,0.00103643415937627,0.0431600108487729,0.00710901455500767,0.000486063869539806
DEL,MH,5+,4,0.000975136683124378,0.133635728713719,0.00420842906266114,0.000594780222163133,7.61725587585877e-05,0.000391963070676153,0.0139921240897682,0.00117210298885898,0.000278145269959579,0.00190413947436975,0.00180276834629127,0.00191928691739829,0.00186414804046312,0.0126591369400063,0.00268332516630269,0.000737671147562974
DEL,MH,5+,5+,0.0119649365437121,0.110181278950852,0.000347989856746049,0.000389417335078171,0.000559936695851142,0.002207887100548,0.0123733470246807,0.000273632997665576,0.00112757101242989,0.0013651742386793,0.000931425814998712,0.00177087549997247,0.0010202571756692,0.0122804258414022,0.000799046844652885,0.00371892036907511
