Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13,W.14,W.15,W.16
DEL,repeats,4,3,0,0.000204579708543504,0,0,0,0,0,2.24516014468739e-06,0,0.000142747940432045,0.00840703403349007,0.00375239994197861,0,0,0.000133376233658433,0
DEL,repeats,4,4,0,0,0,0,0,0.00021293209235139,0,0,0,0.000722457331892869,0.0106121795509877,0.00046507686480129,0,0,0,0
DEL,repeats,4,5+,0,0,0,0.00281301802196731,0,0,0,0.000154196144370807,0,5.42756189364052e-05,0.00408102588226492,9.89540892385599e-05,4.50018695689016e-95,0,0,0
DEL,repeats,5+,0,0,4.98623569876875e-97,0.00224858918562854,0,0,0.332046997302682,0,0,0,0,0.0168211406431142,0.00104155114237612,0,0,0.00256530128186044,0.0102456931108612
DEL,repeats,5+,1,0,0.00843754232655707,0,0.0240465391794268,0,0,0,0.00240412530352966,0,0.000187169628154015,0,0.00984885444728624,3.09350608428445e-35,0,0,0.00103862197412943
DEL,repeats,5+,2,0,0.000491614134157844,0,0.00427412890579261,0,0.000431511273181605,1.47296053973619e-05,0.00025387901016241,0,0,0.000647770555271676,0.00309229807971841,8.46645194696884e-288,0.000860152543977418,0.000117877157355717,0
DEL,repeats,5+,3,0,0.000114270423498181,0,0.00143743856907275,0,0,4.98152682827466e-06,9.83336961390109e-05,0,0,0.000501093620969565,0.0014584091372679,0,1.61636144184796e-55,0.000132250588518909,0
DEL,repeats,5+,4,0,7.51672209859366e-05,2.67848840637597e-82,0.000627287291913391,0,7.14950458395987e-05,0,6.00043741451955e-05,0,0,0.000146146228948667,0,0.000397572476330726,9.32328833360955e-08,0,3.71673776865672e-05
DEL,repeats,5+,5+,0.000582304365837338,3.1485251507971e-05,0,0.000529663117348884,0,0,0,1.16022769122101e-05,0,1.12854840518642e-05,0.00135029504521329,0.00036642349959827,2.27964266001528e-229,0,0.000119666524161789,0
INS,repeats,2,0,0,0.00227599883340886,0.00309803413326903,0.00425166415097095,5.89571987578723e-05,0.00186521066492028,0.000291170242913219,0.000207393917528397,0,0,0.0108595697127717,0,0.00207194927921739,0.000378469272537824,0.0339409344957287,0.011902538287691
INS,repeats,2,1,0,0,0.00269129518992209,0.000531248108846265,0.00289160617884602,0.00174259053198634,0,0.000211475264987441,1.90017573102029e-127,0,0.038337417746955,0,0.00104674970306131,0.000874048681127593,0,0.00234232424148767
INS,repeats,2,2,0.00128968220063673,0.000663189708885349,0.000532109926486143,0.00664987689254214,0,6.12157581124015e-22,0,0.000728848183194397,1.17349052108822e-232,4.24808742377951e-128,0.0136415708260561,0.000129330702238589,0.00731365199397464,0.00348281514676025,0.000912574798441245,0.000319263013342713
INS,repeats,2,3,0.00119820335050443,0.000493339034664698,0.0013332000940328,0.00257623530587176,4.07849020481215e-255,1.06306579087681e-137,0.000540780644798913,0.000283220473837217,0.00182100655069975,0.000163787004389567,0.00159791872427649,0,0.00298925196347163,1.49903674778515e-22,0.00161225414665384,0.00035742652374275
INS,repeats,2,4,0,0,0,0.0305220569909655,0,0,0.0017343679043121,0.00157697006494081,0,0,0,0,0.00784039009194921,3.99717795029536e-205,0.00279847723489567,0
INS,repeats,2,5+,0,0.00036040436100992,0,0.236956905729262,0,1.59097398874958e-165,0.011012854132894,0.00829927363124103,0,0,0.0004025389266739,0,0,0,0,3.54862086272039e-240
INS,repeats,3,0,0,0.00097636218952912,0.000298320926247125,0.000824982202539482,0,0.000750492173361426,0,3.03982757598196e-05,4.66449734345433e-252,0,0.00783458854239721,0,3.64480591404541e-197,0,0.0106943240389465,0.000197168297011527
INS,repeats,3,1,0.0081183682066591,4.78717779724353e-15,0.000146534840517944,0.00885643629684284,5.25214745215971e-05,0.000437636089408087,7.44627984182382e-05,0.000908204614444361,0,3.08159644056692e-93,0.00992935961977752,7.16254735255133e-05,1.24142916022586e-300,2.95826917488163e-177,0.00324201708792103,0.00461289363796863
INS,repeats,3,2,0.000561256148869968,0.000927601134791212,0,0.00219667505224473,0,1.62316838324864e-05,0,0.000177768269159139,0,0,0.00208699552227862,0.00085055967311104,0.000450274254702916,0,4.99635252106178e-05,0.000553975110711346
INS,repeats,3,3,0,0.000319032313638079,0,0.000436547511879591,0,0,0.000170489192457544,0,0,0.000116116918311816,2.33851269516355e-05,0,1.77932948523168e-37,0,0.000733793202020592,0
INS,repeats,3,4,0,0.000228554324038168,0,0.00118113784287546,0,7.09041317979799e-05,8.61175132452407e-05,6.18141876085984e-05,2.59622668646125e-05,5.02576446175372e-05,3.86441527194336e-308,0.00017041308637826,0.00101789315552834,2.18123121440185e-190,0.000706485264983747,0
INS,repeats,3,5+,0,0,0,0.0167868539306431,0,0,0.000927245847132648,0.00154398893015605,0,2.78053247419266e-237,0,0,3.8020502886069e-99,0,0.00277201471160786,0
INS,repeats,4,0,0,0.00165921984131732,0,0,0.000144032721309773,0.000626755656909413,0,6.75558791181486e-06,3.38748798995646e-32,5.72944169352248e-05,0.00502372985051131,0,0.00026115488511263,0,0.00922169629424352,0.000810973881366269
INS,repeats,4,1,0.00073320862713275,0.000532452547654143,0,0.0142111225950581,0.00142893693085498,0.00073871755836902,0.000317635960453889,0.00096102829436035,5.91296068092447e-45,0.000197467885702636,0.00681367105458879,0.0009173187556554,0,1.30811396544379e-19,0.000890541567556287,0.00354515067455833
INS,repeats,4,2,0,0.000521851000366388,0,6.98063455128547e-05,0,3.13749628052336e-05,5.90688571992926e-05,1.05479491187535e-05,5.83722546503686e-21,2.72809351953847e-05,0.000858789571947429,0.000272337364200324,0.000342280029870662,0,0,0.000120668222277884
INS,repeats,4,3,0,0.000356075811233247,1.63637123519999e-05,0.00153149562091336,0.000166530403379301,0,7.76857851084755e-05,9.7368789966089e-05,7.03338255266995e-05,0,0,7.02786712142154e-05,0.000566096958486182,4.41607838647956e-05,0.000901242829001311,0
INS,repeats,4,4,0,6.20658777936908e-05,0,0.00514885412366133,0,0.000134265127299179,0.000154863094469512,0.000161152022934893,0,0,0,0.000345018242125426,0,1.11298747273001e-308,0.00233753826100033,0
INS,repeats,4,5+,0,0.00020175246549805,0,0.0229440175861104,0,0.000469136403119967,0.000386054273396024,0.00196117134222412,0,0,0.00134369200375922,0.00010527810391505,3.29383660879566e-28,7.1648587126291e-308,0.00025870473054975,0
INS,repeats,5+,0,0,0.00939829902937202,0.000143083929263646,0,0,0,0,0,0,0.000839957911906617,0.00937936789856335,0,0,0,0.00389169192543661,0.00246827086989507
INS,repeats,5+,1,0,0.00660176735995505,0,0.00518365031572273,0.00195146098060718,0.0106447185336138,0.00131351083170808,5.07768778666507e-05,0,0.000796665323736173,0.00780595945001704,0.00210247351231906,0,7.17910020960144e-19,0.0482270604414837,0.0141269187291928
INS,repeats,5+,2,0.00019907730421744,0.00130391971296045,5.27500540255476e-05,0.00104069364845456,2.26709960971768e-05,0,0.000162154275698078,0,0.000734355288808434,0.000822790831082008,0.000465116618945441,0.000135303081858691,0,0,0.00101534705519169,0
INS,repeats,5+,3,0.000107930859311677,0,5.78824679886362e-06,0.00113883434262641,0,0,0.000189641829019618,6.64095232924985e-05,0,0,0.000271595481675059,0,0.000322574078437523,0.000480776630344037,0,0
INS,repeats,5+,4,0,4.37704760955773e-06,0,0.000961684046418748,0,1.43317881242368e-05,0.000189932597304077,3.11257264261601e-240,0,0.000113389722168311,0.000340346796549978,6.36600875081408e-05,0,0,0.000479928888821631,0
INS,repeats,5+,5+,0,5.88901824837107e-05,0,0.00175614891657315,0,0.000282472660056577,3.07498561810392e-05,7.46401598061864e-05,0,3.42528464603319e-05,0.00112183180456369,1.35094287906129e-05,0.000927500959293453,0,0.000304429959529893,0
DEL,MH,2,1,0,0,0.00831953992273095,0,0,0,0,5.56151614376833e-06,0,0,0.0420191260548941,0.213333460028436,0,0,0,0.0114492630030096
DEL,MH,3,1,0,0.000347799587278618,1.21197679719793e-88,0,0.00489776583299005,0.0121016743912156,2.61318550078772e-05,0,0,0,0.0258133532303914,0.00686216390187137,0,0,0.00123568550762177,0
DEL,MH,3,2,1.11253692925479e-308,0.00454770616113785,0.000330268473231357,0.0262502377596661,1.36847551569802e-184,0.00241576689569683,0.000562043473742406,0.00200097942140602,0,0.000625978886109002,0.0129543813550201,0.0592464576705183,4.81503629045387e-54,0.00421396604440032,0.00353353803707704,0.000507390901144854
DEL,MH,4,1,6.85010788946991e-142,0.00250528270974537,0,0,0.00130452664876362,0.00680691950402744,0,7.92492856976811e-05,0.00769875645980778,0,0.0156851102877761,0.0115220374455766,0.000735366417645784,0.00125143072007265,0,0.00146699470097738
DEL,MH,4,2,3.88471803165598e-27,0.00956941054315674,0,1.75413501334119e-210,1.94357018661809e-16,0.000183594972214808,0,0.000282664471840656,0.0126351856884703,0,0.00816554109262818,0.033599334207475,0.00288996511804632,0.00542548660484123,0.000632685979750032,0
DEL,MH,4,3,0.00393245327348207,0.00532685097158342,0,9.48650352296888e-46,0,8.23442213742469e-05,3.78457524225535e-05,0.000435214639450665,0,0.000479563619653948,0.00185039933837568,0.0403975371850501,0.00228663059657036,0.0035195525742618,0.00360711788956671,0.000235435795082691
DEL,MH,5+,1,0,0.0524751161743247,0,0,0,0.395777520650148,0,0.000406734865834703,0,0,0,0,0.00626687997512713,0,0,0
DEL,MH,5+,2,0,0.325978902957344,0.00254426271466773,0,0,0.11483029048799,0,0,0,0,0.00189733209195131,0,3.18982936685908e-41,0.000308960123712587,0.00120528376536617,2.08085294098514e-80
DEL,MH,5+,3,0,0.252315363356465,0.00117738367317838,0,0,0.0254440007564638,0,0,0,0,0.00639133659999459,0,0,0,1.15869968750384e-08,0
DEL,MH,5+,4,0,0.142731512679478,0.000101180409736927,1.11280654636821e-308,0,0.00240683093659685,0,0.000239907100681248,0,0,0.000207998802691669,0.00357841662742985,0.00579654778310243,0.00164394269503509,0,0
DEL,MH,5+,5+,0,0.114256005772865,0,0.0329985109571913,0,2.44810126143183e-236,0.000222982143418334,0.00145754688958351,0,0,0,0,3.87116437216101e-46,0,0,0.00602772852361794
