Type,Subtype,Indel_size,Repeat_MH_size,hdp.0 (False Positive) (ID2 0.778),hdp.1 (ID2 0.999),hdp.2 (ID1 1),hdp.3 (ID5 0.997),hdp.4 (ID8 0.999),hdp.5 (ID3 0.997),hdp.6 (ID6 0.999),hdp.7 (ID9 0.999),hdp.8 (ID14 0.971),hdp.9 (ID13 0.998),hdp.10 (ID4 0.991),hdp.11 (ID11 0.968),hdp.12 (False Positive) (ID5 0.377)
INS,C,1,4,0.00522420956260352,0.00172228878346128,0.00151741697558654,0.000125752022963233,0.00027830549533999,0.00743485397533987,0.000465550749840142,0.000495583395442216,0.00102720961461913,0.000314388766564169,7.5251967926411e-05,0.00738150967446109,0.0276761420996826
INS,C,1,5+,0.0243415389215516,0.0054096628851297,0.0188859187539647,0.000151538631639869,0.000768516736583036,0.00973387960093828,0.000481131632268425,0.00106025252098609,0.00173918237655752,0.00111115993336331,0.00090458631692124,0.00140443912983435,0.0130313773243314
INS,T,1,0,0.00363234538273693,0.00071262093598394,0.00214194802565865,0.00525952731601177,0.004803036010229,0.0194101366367736,0.00699806689153468,0.0137915767675475,0.041080322829928,0.0389211474406516,0.0037667850956813,0.0046459460210289,0.00240437691699919
INS,T,1,1,0.00144920931239321,2.21383395857027e-06,1.23034867320615e-05,0.0143280488494903,0.00397449720097579,0.0444931747935532,0.00132209891076918,0.0106825500546417,0.00394512521974635,0.00487229169013609,0.00123688716889648,0.197361768953216,3.03959105169356e-05
INS,T,1,2,0.00395183456910036,0.000243875690959509,0.00011871202693458,0.0296804065237181,0.00171783996685723,0.0434510933173759,0.000694904241945149,0.00254364442044123,0.00191009400326962,0.00569305567805668,0.000294256369529532,0.128670208312615,0.00705707430496524
INS,T,1,3,0.00522140045969113,0.000835903527174775,0.00328944916734542,0.0211139401421699,0.00103979019082045,0.024636799756278,0.000817868276010253,0.00183005436004405,0.000407738748981779,0.0118174753431211,0.000833304624631318,0.0805999962148569,0.0161624711642845
INS,T,1,4,0.012076344471134,0.00299164241432884,0.0128249690256573,0.0111335099762471,0.0012712538742396,0.00725941343460342,0.00107210115456574,0.00395452686233026,0.00673585165264725,0.0119649897651146,0.00114385143941562,0.0410272107765833,0.0398535024012104
INS,T,1,5+,0.256812146548377,0.0255520554781466,0.909269060823955,0.000494377154592956,0.0135386716524871,0.0297756905571305,0.0155914411802791,0.00476199098953485,0.127238465229788,0.0301708417501326,0.00381268378372597,0.0125440311608262,0.0189442886829739
DEL,repeats,2,0,0.00306144102255033,6.44461859648215e-05,0.000573301093606244,0.0270609023169321,0.00833232352612155,0.0087141610071728,0.00109722156610661,0.0149953925176103,0.00083109929476475,0.0232744889568484,0.0881550128877416,0.012622193219911,0.00238862145447939
DEL,repeats,2,1,0.00815817461468708,0.00233412805189215,0.000772660806940175,0.0247248853425355,0.00991001793463172,0.0104487475916983,0.00165120125562342,0.00381105401400994,0.00654601510045066,0.00477980173230504,0.193109325295848,0.00657560597635568,0.0152060727260674
DEL,repeats,2,2,0.00340955070013102,0.00126988021092008,0.000732263689007589,0.00475910356164171,0.000459563069672786,0.012269850625533,0.00221459124653307,0.000595647881197165,0.00217659990851857,0.00293972117376793,0.0462090288320429,0.00190340870179636,0.00675332127796172
DEL,repeats,2,3,0.00121546143831266,0.00055183986119565,0.000281136427176247,0.000354573625286434,7.75624347159702e-05,0.00667861246259821,0.000608071902207021,0.000204356276205383,0.000173252639110535,9.48449058928159e-05,0.0121159786934561,0.000437635569327622,0.00465056530727259
DEL,repeats,2,4,0.00122280060806155,0.000492429808946089,0.000104734968003422,0.000828972225887259,0.000297821732480491,0.00289507958963127,0.00019522277154925,0.000267392769175069,0.000274284144966581,9.35915217595916e-05,0.00321157024442712,0.000369188138504098,0.00891264716821902
DEL,repeats,2,5+,0.00190730233787748,1.19930293875627e-07,1.39678758193377e-06,0.0228082480151569,0.000648929153363724,0.000149435513408456,0.000165108858166895,0.000222496719345912,1.86335799426695e-05,0.000728617178254859,0.00204263039327644,0.0141469073289008,1.60941998716346e-06
DEL,repeats,3,0,0.00156392430798249,8.40892565405723e-06,4.94621792965874e-05,0.0174229171902335,0.0120130661547796,0.00116083313624112,0.00105425036305684,0.00212477413775025,0.00179552314968328,0.00411510023771787,0.00510437060441922,0.0070503633425927,0.000231581466958173
DEL,repeats,3,1,0.012306887692068,0.00265453996109307,0.00417333294954307,0.00593264032844928,0.00196148267179853,0.000262952136051776,0.00423896831755458,0.00402945870661829,0.00481075790561568,0.000718317454632645,0.0995733144804534,0.000952959659594579,0.00803371678823242
DEL,repeats,3,2,0.00396433613110887,0.00129966312222802,0.000664160576497642,0.000827506108913625,0.00028796000616178,7.19219264578997e-05,0.000574261990527009,0.000911475539619018,0.00152473899247924,0.000780538683221109,0.0142873491814803,0.000379099796590762,0.0172945442592159
DEL,repeats,3,3,0.0011571864007163,0.000257037431179685,0.000265339106334254,0.000459406719390219,0.000310618519300863,8.87803261009803e-05,0.00013783645897482,0.000359880079998686,0.00053767919642796,0.000120537162286872,0.00371489606262477,0.000522067932178049,0.00462175845954666
DEL,repeats,3,4,0.000471598807320618,1.47992878598529e-07,1.44177142407184e-06,0.00575505759334245,2.82562216956192e-05,4.40534613529604e-05,3.43722589982167e-05,3.6085180496211e-05,2.65223939993023e-05,0.000845343632190669,0.000758562181525406,0.00333063801610845,1.35481000131189e-06
DEL,repeats,3,5+,0.00076288747346771,1.19567881144479e-07,1.20117311112911e-06,0.00881706684741652,3.66286950866132e-05,0.000104179707138863,0.000185054564549159,8.05418668402891e-05,4.08233294013555e-05,0.000309497258141301,0.000744071508429665,0.00402522805255064,1.3389608874139e-06
DEL,repeats,4,0,0.00101930627995336,8.37176989919892e-06,5.73288787393584e-05,0.0109847716675894,0.0065784014671112,0.000184776171532215,0.00234444484668098,0.00127710048661217,0.000344656413400116,0.00401699178696018,0.00643150407846981,0.00594268330879487,0.000185728542006444
DEL,repeats,4,1,0.00453520329291173,0.00122792241123079,0.000889258248047298,0.00256622764499607,0.00147954511350922,0.00133451889671924,0.00259442552424451,0.00345237670340607,0.00021098905685142,0.000566451478582578,0.0570209428442537,0.00165052521464784,0.00156272146682386
DEL,repeats,4,2,0.00102175675073855,0.000329561757737912,3.71116322557596e-05,0.000118012911146914,0.000154398940352108,2.43118738101397e-05,0.000538432912255319,0.000529492681441606,0.000493755555594886,0.000165760131923599,0.0138071390919438,0.000289210074300901,0.00131663883848859
DEL,repeats,4,3,0.00033267462862612,1.0221691795662e-06,2.70349110621865e-06,0.00377879225783942,6.74597219990363e-05,4.0083609452911e-05,0.000171733845242824,0.000114793508438528,2.14450769616633e-05,0.000421967929900494,0.00397920686757609,0.00226531226168318,6.61192863850162e-05
DEL,repeats,4,4,0.000404833835802982,1.54085782923029e-07,1.91137816993563e-06,0.00482520075614963,0.000188038982721113,8.54497217823974e-05,5.63291106494634e-05,3.87975369485841e-05,1.25639505785702e-05,0.000345089353108364,0.000387593490543582,0.00116787011266761,1.19764613923216e-06
DEL,repeats,4,5+,0.000523286172563912,0.000106031603974138,3.64875550104142e-05,0.00147448378053995,2.34385614837805e-05,7.34354152616354e-05,0.000118240580280691,5.08153214629601e-05,5.76344316515682e-05,0.000264625222084841,0.000695975426843445,0.000349307811216013,0.00248192534523574
DEL,repeats,5+,0,0.00309340961836278,1.02955708159112e-05,9.0755708334066e-06,0.0208995988858279,0.24812284966546,0.00137121348454583,0.0165802554181393,0.00200965907410815,0.00501829078708624,0.0126389366664,0.00538206647163248,0.031369007984797,0.000878548581322474
DEL,repeats,5+,1,0.00302805242541493,0.00265127960390133,6.09193110951431e-05,0.00018271282757537,0.000618485079118598,7.65257271081903e-05,0.00732682351445338,0.000825831844963927,0.000488381018422026,0.00300202732527098,0.0150823890733273,0.000281958529884589,0.0200129396862044
DEL,repeats,5+,2,0.000765211724879511,0.000204985875549086,0.000103572220391515,0.000271725777763766,0.000326227151512275,3.49323798278475e-05,0.000418731991646875,0.000170736799474976,3.68448382254809e-05,0.000361277046990196,0.00286655087497171,0.00087617515296039,0.00488852475172746
DEL,repeats,5+,3,0.000342416168365829,7.52705550837751e-05,2.07982819017045e-05,0.000180201979797434,2.78348016667533e-05,3.60769114909554e-05,0.000186255997308834,0.000150822504778288,0.000118382155610951,0.000102582147763694,0.000940352818583941,0.000299701888506754,0.00193237140451693
DEL,repeats,5+,4,0.000204239031352872,3.03478406355035e-05,8.35204985249966e-06,2.62523482600626e-05,1.17078437177553e-05,3.07629503908882e-05,8.27830967455382e-05,7.01649678997242e-05,2.0705681645526e-05,3.52445717870151e-05,0.00013972291186588,0.000137895808862843,0.00024803644835968
DEL,repeats,5+,5+,0.000137165643333077,1.22626830358462e-05,1.8593276597775e-05,0.000679199938279592,2.34025594948997e-05,2.66319348411835e-05,1.82038079988562e-06,7.72966072232586e-05,5.26696043870601e-05,0.00013823302928228,0.000162029002982806,0.000173552188702029,0.000176976813333669
INS,repeats,2,0,0.00123068307948114,0.000193360985655594,0.000436137520526878,0.00623593565087542,0.00210504027096794,0.00223792136776767,0.00208089676015075,0.00151786001563082,0.0261542650654987,0.0103098021050876,0.000968503766039416,0.00367204492229676,0.00146529205485998
INS,repeats,2,1,0.00214832893865458,0.000148460612392061,3.52579238293711e-05,0.0196596231285988,0.00163032967598556,0.0022921804417984,0.000290761760052427,0.00182289970943717,7.33252634135737e-05,0.00257942152838568,0.000791273919515094,0.00354774726068531,0.00134815570984632
INS,repeats,2,2,0.00210803625121171,0.000643231019932384,0.00023458085000608,0.0073082046853086,0.000494174289482366,0.00104943563322431,0.000469600238943488,0.000705950290671878,0.0013815243864534,0.000508879942285601,0.000127298568827513,0.00213271652260301,0.0163994215839107
INS,repeats,2,3,0.00097514547691896,0.000289801309356614,0.000437288372048607,0.00123999881794863,0.000360954497680687,0.000814177603593336,0.000391280007587689,0.000443996579964439,0.00106608068110482,0.000691761723767547,0.000296177691834046,0.000306487172053571,0.00245446641728069
INS,repeats,2,4,0.00481095260782566,0.00128274144539443,0.00212590138399847,5.78044212731361e-05,0.000136268915986783,0.000448204969380943,0.000120937084555409,0.000255946796749437,0.00429695018973683,0.000186223430140784,0.000200621834286322,0.000244349921537011,0.0214679634229429
INS,repeats,2,5+,0.0242316413088189,0.0119384095904319,0.0143513974213074,0.000778206789331664,0.00223350488666535,0.000496454219239541,0.000303292584703032,0.000604412534463851,0.000677299676910211,0.00160027222450742,0.000177188610242895,0.000616042076923635,0.207558719590482
INS,repeats,3,0,0.000451664891203688,1.3191685464454e-05,2.04372137487696e-05,0.00404201156985079,0.000497753826686557,0.000182491480587225,0.00101813544065437,0.000624541681478639,0.00757667234367646,0.000471017343802613,0.000231177215423601,0.00163608933113602,0.000161131070046895
INS,repeats,3,1,0.00189547955264108,0.000651709337823323,0.000355445304529782,0.00579071300450301,0.000585378768058213,0.000399687671899238,0.000176999322470447,0.000942564490760053,0.00312132149303008,0.00389972602514257,0.000517313830196225,0.00344424150162275,0.0231087456927566
INS,repeats,3,2,0.000530463587802269,6.42771770271608e-05,5.22710114720564e-05,0.00143416776122928,6.39722771335715e-05,0.000109039637158564,0.000813570694452664,8.2897969031362e-05,0.000262712823619725,0.000285079419245402,0.00104032693448062,0.000280391459462828,0.00290479299889727
INS,repeats,3,3,8.681773492367e-05,7.07907033192844e-06,9.97310820404659e-05,1.60859147560502e-05,5.13683350853799e-05,2.28761158397815e-05,0.000296126065818856,6.02925485732115e-05,0.000300068129889772,0.000147940449399516,3.08175350847455e-05,2.45107021247938e-05,0.000339770474571123
INS,repeats,3,4,0.000317503803566548,7.04055414010674e-05,7.61763218590339e-05,2.33199196684356e-05,0.000108327944272455,3.66051154192869e-05,0.000141908270696598,7.287303792868e-05,0.000836228283561687,9.05873820360794e-06,0.000157599114024612,4.76805621162132e-05,0.00124672981408434
INS,repeats,3,5+,0.00276864543148525,0.00147656213368128,0.00102570681791852,3.86535813931e-05,0.000123193976908022,3.87639302831711e-05,3.19377597686171e-05,0.000132170094070722,0.00216815998801422,5.77996734675904e-05,4.87677694025449e-05,0.000387831770694943,0.0407108483143155
INS,repeats,4,0,0.000249376744012002,3.93876078788873e-06,5.85519874520461e-06,0.0025677648373086,0.00072676934093189,6.57330828717851e-05,0.00162248379710508,0.000153846624682976,0.00522807075940538,0.00132172999918472,0.000570790641892397,0.00129519888366153,1.95225375665687e-05
INS,repeats,4,1,0.00258962499676036,0.000736106116754248,0.000653771178179818,0.00351331253188439,0.000747239267641543,0.00011324350521944,0.000740164819660879,0.00150340237593199,0.00190979711442344,0.00449434561542463,0.00149383789166677,0.00239473531767564,0.00636970114889873
INS,repeats,4,2,9.69913737873601e-05,8.63283746134379e-06,1.90240075929794e-05,0.00032194990739384,0.000145838930362634,9.96348246393665e-05,0.000397297727465283,9.38702596551304e-05,6.49975130329388e-05,0.000120635998512719,9.31183268085847e-05,0.000167910195257403,0.000519871503127642
INS,repeats,4,3,0.000342995876367182,0.00012433362154496,6.75264580131302e-05,9.84986658561597e-06,1.36650770071756e-05,1.26517197015068e-05,0.000395209989767732,2.78549103656752e-05,0.000887066421577645,6.31653475765163e-06,0.00010128157986755,7.43661971647642e-05,0.000592071644339961
INS,repeats,4,4,0.000465180666777945,0.00011333192363986,0.000302451392737934,2.15723418452102e-05,0.000113381573615826,2.92449559970694e-05,2.53539168156942e-05,0.000162741703536526,0.00154308155265697,0.000117404305642043,0.000257593840085545,0.000105129307645098,0.0018602837349704
INS,repeats,4,5+,0.00310484422046824,0.00159312231063801,0.000841822133140268,0.000587565478918779,0.0008465625329761,6.90655665744578e-05,9.5807496685276e-05,0.000101320773835419,0.000263292935991943,0.000712315648594055,0.000104191975405786,0.000468374501459109,0.00314359076562908
INS,repeats,5+,0,0.000393533599703852,1.81614442612679e-07,1.89140106858179e-06,0.00469732200545151,0.000254197572490512,7.85194474119891e-05,0.00864643364945973,0.000163662335226541,0.00277590411064357,0.00249595537104484,0.000231832080292616,0.00412345709909448,1.93387759567171e-06
INS,repeats,5+,1,0.00135878525170319,6.19029974231991e-05,0.00139997532960631,0.00429249773324187,0.0102718576857346,0.000746188635704272,0.00568681088279986,0.00193993614433751,0.0259643108784487,0.0148433919096818,0.00225981508971265,0.00190266677303839,0.00151235683157855
INS,repeats,5+,2,0.00022036634536406,1.25310705845463e-05,0.00014649892449146,0.000302126599423435,8.11447078622701e-05,3.6399989452037e-05,0.00129908632288695,7.67617595348494e-05,0.00054200357575196,0.000255649502500781,8.56791239315381e-05,0.000310794845408344,0.000439291845516187
INS,repeats,5+,3,0.000320774340779012,5.63830431369485e-05,0.000173958041050599,0.000170014767087221,6.22432709688074e-05,7.48122105097487e-05,6.4557664727845e-05,0.000210524314955524,0.000115075409174017,2.96504839641684e-05,3.90085281335277e-05,0.000241967782869335,0.000658892181055139
INS,repeats,5+,4,0.000122194348914339,7.24471533141694e-06,0.00013022635722124,0.000141161505275481,4.58559589632258e-05,3.02913510991504e-05,3.88536356234431e-05,0.000149244279354993,9.60667845248299e-05,3.4033673114589e-05,5.85720585365243e-06,0.000291993023616667,0.000102330467227297
INS,repeats,5+,5+,0.000346318492858754,4.24612970693577e-05,0.00011402079416638,0.000574533026305271,0.000328022172283688,7.43354836783769e-05,2.340268254322e-05,6.71375659122991e-05,3.01753241247096e-05,0.000174510656206849,4.48071611124326e-05,0.000548000120051288,0.000943419336232559
DEL,MH,2,1,0.00392585992268159,0.000153642507573541,0.000799176322348862,0.0303302462700152,0.00331802719383956,0.00894727010147543,0.000976524470248136,0.00476520776309735,0.00188323230643615,0.0106272475490888,0.200509837913492,0.0139021812810394,0.000735339295927991
DEL,MH,3,1,0.00128384406993601,4.87034093220012e-06,1.07476540546305e-05,0.0142706258302997,0.00972409006076385,0.000709324539516706,0.00108441340729359,0.00248996281211615,0.00147671421780946,0.00248938399190743,0.00615831909298907,0.00389210557805709,5.36107404586434e-05
DEL,MH,3,2,0.00504280271266115,0.00185658839862823,0.00166540276902477,0.0087915168437431,0.00375876565615946,0.000596701303080045,0.00394316015833446,0.00128959101319184,0.00356048478565708,0.000970268633913125,0.0416668092362328,0.00549481979437557,0.0535135854682346
DEL,MH,4,1,0.00109775760858993,5.51822399627144e-05,6.68425943416612e-05,0.00939140932986763,0.005161843268482,0.000228782417069512,0.00250935572166429,0.00258050612406777,2.44939445036197e-05,0.00132236076963594,0.0120497920104862,0.00277160433843961,0.00121709897235848
DEL,MH,4,2,0.00154148317465898,0.00035613633234175,0.000203392168062801,0.00620872036900241,0.0020766112651937,0.000384534842066954,0.00911268340422355,0.00222111042203097,0.00069526560466004,0.000607714159457114,0.0293087522299808,0.00272918877840757,0.00350535238396799
DEL,MH,4,3,0.0016939594856471,0.000364264486447328,0.000104801232523146,0.00353394203711196,0.000996987223751117,9.753089000572e-05,0.00479755512072404,0.00276294841281296,0.00174338696277216,0.000454858308989029,0.0485271019663495,0.00299745324223605,0.00691492922405154
DEL,MH,5+,1,0.00274369257918802,0.000363306140851341,5.60852545711694e-05,0.00795790995929233,0.295572815678054,0.00128439409078791,0.0671678315748185,0.00100943959610625,0.00789211605128349,0.0112224269128418,0.0021670309179316,0.0270567204870954,0.00453085762477834
DEL,MH,5+,2,0.00134985486719632,4.14062907459084e-05,2.32744396067019e-05,0.00818596287244579,0.124174250735782,0.001797937335138,0.248943780868462,0.000713528615331237,0.00470472056642666,0.0106202389580426,0.000506923516606226,0.0142016646810296,0.00171947446157411
DEL,MH,5+,3,0.000904095917402921,2.07785650146107e-05,1.97726627401387e-05,0.00724205922504349,0.0424462842064351,0.00098769593399601,0.22410829976966,0.000569696414225658,0.00100225969743327,0.00234988108912669,0.00110445484864634,0.00537076427396514,0.000287402189949927
DEL,MH,5+,4,0.00103861834769306,0.00022549156500464,8.91282234313198e-05,0.00256252994640997,0.0137855469315682,0.001308650650739,0.128288486672995,0.000620677749852255,0.000261357454051649,0.000645063433106088,0.00385562037001942,0.00165185672372255,0.00421134301119898
DEL,MH,5+,5+,0.00345409473504523,0.00152463155354429,0.000641433226379422,0.0011310344423195,0.0121570567100114,0.000341392396267932,0.104356633353068,0.000449426127909259,0.00142251990310396,0.0120972948642773,0.000353990319249125,0.000928363318549627,0.0428983924353992
