"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.905620363563132
"SBS96B","SBS2",0.995085216883511
"SBS96C","SBS7b",0.968401399010317
"SBS96D","SBS40",0.917448344972411
"SBS96F","SBS4",0.98154411548024
"SBS96G","SBS44",0.992770793438699
"SBS96H","SBS1",0.999748969860573
"SBS96I","SBS18",0.990765280113302
"SBS96J","SBS17b",0.999459523617595
"SBS96L","SBS7c",0.992984717730633
"SBS96M","SBS17a",0.999726653387232
"SBS96N","SBS7d",0.957387772032519
"SBS96O","SBS13",0.998882743914885
"SBS96P","SBS28",0.923557585464046
