"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998909695606124
"hdp.2","SBS13",0.997861566898916
"hdp.3","SBS2",0.999789262480236
"hdp.4","SBS17b",0.999283496040165
"hdp.5","SBS40",0.999194465728134
"hdp.6","SBS44",0.994244899472107
"hdp.7","SBS28",0.983898905862548
"hdp.8","SBS22",0.988772017663906
"hdp.9","SBS3",0.997528352634838
"hdp.10","SBS35",0.995243327792206
"hdp.11","SBS4",0.999060306025769
"hdp.12","SBS7c",0.999341908350303
"hdp.13","SBS5",0.999088708336808
"hdp.14","SBS17a",0.998419476688531
"hdp.15","SBS7d",0.977654833921385
"hdp.16","SBS12",0.993191789406576
"hdp.17","SBS18",0.997779536936666
"hdp.18","SBS41",0.993793591636444
"hdp.19","SBS16",0.989521856893882
"hdp.20","SBS29",0.946953654780556
