Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11
DEL,C,1,0,0.111528206614135,0.374963069553506,8.14791080939523e-77,0.0246774308768751,1.50546360930037e-53,0.0369004808432246,0.0016460723405313,3.57344933760537e-99,0.0164214135537482,0.00484309149394098,0.0061666664713618
DEL,C,1,1,0.233109875027686,0.107726034250422,0.000691446802906935,0.000449951161042768,0,0.0217421400366871,0,1.96966220449095e-107,0.024229395880331,3.00519678298509e-05,5.84268839920118e-31
DEL,C,1,2,0.20517366697695,0,0,0.00739179569666179,0,7.47901598418762e-61,1.48469928086634e-308,0.00697286153872445,0.0244543535394221,0,0
DEL,C,1,3,0.073465180882153,0.0105672582210884,0.00188318518615181,2.59180917893161e-147,0,0.00468441685242059,0,0.00443433670634553,0.0137435371031435,0.00248327227976135,0.000219670276002793
DEL,C,1,4,0.0497278128192275,0.0137203066237144,0.000619068886487322,0.00205978678941008,0,0.000424716492886013,0.00182909496588636,0.00269975557500971,0.00141495461929979,0.00388855631320952,0.000588237131748282
DEL,C,1,5+,0.0253235403040992,0,0.00338229467423843,0.00102067310454365,5.06661983882368e-307,0.000429195717813122,0.00023075813730122,0.000375660957597077,0.00283268674390175,0.014628194702886,0.00198156094056562
DEL,T,1,0,0.0331253241705862,0.114251803738396,0.00125205778114174,4.92607661022869e-96,0.000223829422320432,0.0343279539280321,0.0211879156117845,0.0374624357634619,0.113453807402339,0.00792438445518305,0.00268324286415338
DEL,T,1,1,6.96582517128085e-21,3.20862608790943e-07,0,0,0,5.37411366014196e-34,0,0.69503794851683,0.0583443879459484,0,0
DEL,T,1,2,0.0114179735625838,0.0956961279666409,0.000860655744718604,0.0108292297039994,9.10040633049665e-240,0.0078304755345879,0.0116447660704025,0.00178974460114762,0.132907118820707,0.00706811472780092,0
DEL,T,1,3,0.0118278642119189,0.12287381316113,0.00226274360040774,0.0223094390094422,7.32148549135935e-176,0.00769976329482595,0.0181901180997805,0.0502556937799369,0.0980437585572453,0.0202649238509463,0
DEL,T,1,4,0.00908164784198549,0.105319018339624,0.00433879236377033,0.0177997462299684,0.000247621750229091,7.20743884428025e-63,0.009132224363885,0.000473798252096944,0.0602987679610846,0.047148113554863,3.24226062177884e-276
DEL,T,1,5+,0.00875068019156648,2.54160242993566e-92,3.65676502118796e-40,3.30495976037432e-20,1.37845422933022e-169,0.0111751890816702,2.96786854086992e-293,5.14870994976983e-71,0.0335628657458178,0.814958245408129,9.25878890740726e-176
INS,C,1,0,0,0,0,0,0,0,0.702485556370763,0,0,0,0
INS,C,1,1,0,0,0,0.00191336770097529,0.177755683308293,4.26522816952149e-201,0.0179510365823937,0,0,0.000208645066890969,0
