"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS7a","SBS7b","SBS7c","SBS7d","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS28","SBS29","SBS35","SBS38","SBS40","SBS41","SBS44"
"hdp.1",0.0219415859277344,0.998709589885021,0.10367683693794,0.0466901716442368,0.256314418702989,0.715365093168505,0.257904390289438,0.0622268763644706,0.0706124421100603,0.0428830844562951,0.0173842402690663,0.0606816774280066,0.00484324608619124,0.0019120297512325,0.0680845282295224,0.00842693347802803,0.0132433829342105,0.0428901396047784,0.0490624222330216,0.0251783319787455,0.336152912906193,0.0934027578181867,0.0226211546643212
"hdp.2",0.0537537877552728,0.327976319846159,0.881402434037414,0.618249933805848,0.828518718675784,0.394250874881918,0.40964042401236,0.370160194403985,0.264129351046182,0.411552601264422,0.30382575082537,0.434948484166496,0.191967225019632,0.190786894670495,0.579664786946724,0.192236070361173,0.294105055148355,0.518763654573013,0.52106424949046,0.307208284274278,0.999666677289536,0.5453130765359,0.453026124575608
"hdp.3",0.999421762633828,0.023257724320165,0.0626297989178405,0.0278427451922152,0.200429326314955,0.0512188067309982,0.0728759834014433,0.0292482553879514,0.0186630417851179,0.0225884197154426,0.0087213870910422,0.0303113844783842,0.00905888404580835,0.00485331225791485,0.124481388850099,0.0146673039352671,0.0164159938550362,0.160676855742867,0.0253602948205092,0.0229622311780828,0.0497682410479258,0.102929948106164,0.214222393595514
"hdp.4",0.196048471679339,0.244102626153876,0.781013644358338,0.362447853830145,0.999503532209507,0.352713655259868,0.424048168288622,0.250822497054399,0.33811007018164,0.67935777569901,0.14886434950806,0.657290453480054,0.203022889497663,0.0941921989404746,0.340734448288551,0.194223049040434,0.146374410490338,0.30819506515043,0.365932827997659,0.136433163815957,0.817177771669116,0.481564094803707,0.595616822606935
"hdp.5",0.0311992227281221,0.0671538542854844,0.423109131787678,0.180705527213115,0.671156601284535,0.074510448175381,0.107083971233742,0.093114820257851,0.151222624598456,0.564541665039371,0.100796147474362,0.99584659830967,0.0959043026311234,0.0373458654092359,0.145934889248627,0.155990218104906,0.0755613975762464,0.12421149665005,0.14349253775143,0.0694844372294589,0.456955279900448,0.2765448587918,0.197554971941075
"hdp.6",0.0287616323861248,0.0519478251614558,0.497616096106186,0.136904719707988,0.692646896098265,0.061760119423833,0.0791884706449081,0.231673893956092,0.438581468834628,0.997901175120043,0.0279892796916356,0.546280803119901,0.347903779679831,0.0278007496926692,0.11211623487741,0.102000531459942,0.0332854942503895,0.0916731301700775,0.0841088578590008,0.0580931927558377,0.449746338480738,0.420349238210872,0.356026602340265
"hdp.7",0.122432620793167,0.0552667316718879,0.413479569118717,0.720788865176618,0.328697093514802,0.0881296311342947,0.102812651637568,0.0845367571507897,0.0705048664163257,0.0741858316106331,0.120528737341945,0.114009512514907,0.0192593321037017,0.0263673322128652,0.99919852520456,0.0575872320766616,0.0379201091490432,0.824546692647468,0.361397013040107,0.45998910265579,0.551304154430983,0.138126600295691,0.234460531969555
"hdp.8",0.0378406941993232,0.00513232423803234,0.251231874917007,0.0533673596035238,0.215258154629463,0.0107158631834057,0.0269252747610305,0.181197807785304,0.127945010202543,0.348496987833055,0.00782301996193302,0.0830553129483481,0.999440292360177,0.0506115066343147,0.0338963694597157,0.0780569579747857,0.0218174768294757,0.0303901158445699,0.105346158463283,0.0184583934213307,0.199210153022844,0.099947962903397,0.0950615273009319
"hdp.9",0.0383271132809604,0.683640064844869,0.204723213631341,0.0785120373010386,0.345477374324364,0.997868974903458,0.721915733076478,0.080481977921314,0.0649108773298813,0.0378514622029826,0.0164527247489957,0.0544245582659273,0.00538379956130342,0.00193789968788149,0.0942628095532154,0.0118908175137494,0.0143901993130677,0.0371857036613467,0.158324710814108,0.0305011445936065,0.385521742697666,0.0930388205783955,0.0465229911561007
"hdp.10",0.0232907575362656,0.0939282562380181,0.293572145965763,0.0891884630862492,0.36198732118812,0.1556214089498,0.199034652537108,0.196704280093081,0.994584077587301,0.437197851524543,0.0180448077592974,0.150684152046661,0.125841371112719,0.0174331228731402,0.0912157103887885,0.0494731172475286,0.0208739584325159,0.0566883549417386,0.0679191134116873,0.0625979354337989,0.295984888742328,0.276649474977004,0.195105285523294
"hdp.11",0.0583396007402773,0.0238260825012867,0.374261746610282,0.31308124683541,0.261065872879291,0.0379559640586354,0.0559304092895433,0.213485822102873,0.0687120069258456,0.126815089242353,0.0245333768681202,0.192737167444614,0.0894419770201419,0.0179120922743653,0.100233649291926,0.9954296208999,0.0345966345993323,0.0882681724127284,0.481351020800078,0.0440908892991807,0.253287756378099,0.274756582151289,0.0997844224543785
