Signature,NumberOfPostSamples
low confidence hdp.1,3589
low confidence hdp.2,3400
low confidence hdp.3,3198
low confidence hdp.4,2813
low confidence hdp.5,1600
low confidence hdp.6,1568
low confidence hdp.7,1199
low confidence hdp.8,1000
low confidence hdp.9,400
low confidence hdp.10,353
low confidence hdp.11,338
low confidence hdp.12,200
low confidence hdp.13,200
low confidence hdp.14,200
low confidence hdp.15,188
low confidence hdp.16,131
low confidence hdp.17,65
low confidence hdp.18,57
