"ex.sig","gt.sig","sim"
"signeR.1","ID2",0.999781236611087
"signeR.2","ID1",0.99999037912361
"signeR.4","ID5",0.97101356593584
"signeR.7","ID3",0.971249289660436
"signeR.8","ID14",0.962865929364467
"signeR.9","ID4",0.996516670248694
