"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998911969612897
"hdp.2","SBS7a",0.948880086603963
"hdp.3","SBS13",0.998116388625769
"hdp.4","SBS5",0.999162623965293
"hdp.5","SBS2",0.999474086625849
"hdp.6","SBS17b",0.999331537105652
"hdp.7","SBS28",0.984474426787473
"hdp.8","SBS35",0.993636846533789
"hdp.9","SBS18",0.997774021389583
"hdp.10","SBS44",0.994494962380319
"hdp.11","SBS12",0.993277465159682
"hdp.12","SBS7d",0.978898843425523
"hdp.13","SBS22",0.988738234298303
"hdp.14","SBS40",0.999254328292604
"hdp.15","SBS41",0.993809522405309
"hdp.16","SBS3",0.997194291459851
"hdp.17","SBS4",0.999066508770366
"hdp.18","SBS7c",0.99935740579846
"hdp.19","SBS17a",0.998377331383995
"hdp.20","SBS16",0.989670259402016
"hdp.21","SBS29",0.950684722829232
