Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16
DEL,C,1,0,0.0200208394002599,0.0129095387525374,0.199746320025698,0.0184074229397925,0.0138839340500251,0.00155473824652549,0.0173275266960539,0.0232402392544878,0.0198567325826775,0.0288022990556032,0.0100528695712809,0.00824973841044538,0.00880773439559686,0.0102691792023338,0.0422394083942533,0.306819300029521
DEL,C,1,1,0.0285654137047514,0.00699334186736965,0.121283505490961,0.0309401049947182,0.0170869130293502,0.012333384267768,0.0234368254886695,0.00545981783832049,0.0309381937216748,0.0117811826875787,0.00183721518080154,0.012348732996679,0.0219658857392567,0.0099303110220559,0.00589912218803805,0.00541214288057205
DEL,C,1,2,0.0260927405143835,0.00725730235868704,0.117362769170707,0.0155596999633971,0.0298103759543047,0.00100896163080741,0.0202564123417479,0.00837441594532942,0.0246886199384125,0.00204642957434231,0.00378774305330248,0.0377678449570083,0.0117424420263423,0.00271094544222298,0.00517937283016738,0.0850526453898383
DEL,C,1,3,0.0157393615236492,0.00118788934228412,0.0612363654866419,0.0129063060466769,0.0117099240489918,0.0122755524617603,0.0127454113780132,0.000648217166529987,0.01457815703288,0.00530895562917855,0.00125418748504902,0.0071078431372549,0.0105044186743616,0.00599649345100408,0.00158062604081402,0.0831173942992095
DEL,C,1,4,0.00284904793922788,0.00125835488883875,0.0503311021983753,0.0048962265454325,0.00235160853968902,0.00256440730003636,0.00252173806782668,0.00241397037690175,0.00318046519212814,0.00128939076443033,0.0017306818809132,0.00348027842227378,0.00222901987410299,0.00615856084157176,0.00510880916763104,0.0577295240594352
DEL,C,1,5+,0.00249279318586789,0.00102489441020919,0.0272318651665182,0.00177612665039404,0.00277764003648928,0.0156936421091949,0.00313973244893922,0.00150436146362989,0.00182347521877627,0.00152822379638681,0.00201638482152283,0.000905896001091852,0.00283430783732344,0.00384541717619672,0.00351407039430975,0.0341785023124611
DEL,T,1,0,0.144080649145547,0.0100177437124436,0.0409743839943568,0.0720008217965197,0.229601446274295,0.00522732321152929,0.0933444575423314,0.00379288164566336,0.0882019407143722,0.024801798299941,0.0185261408505812,0.021705677630681,0.0350012459686594,0.0929235483918495,0.00546162748031274,0.049037294584577
DEL,T,1,1,0.101464995865073,0.00193642633745688,0.0111490908968153,0.00819870596079571,0.0410865119020939,0.000722101724555067,0.094978904478689,0.000278293570704774,0.0687513304996332,0.00680100698750866,0.0168293559287234,0.0373788726627542,0.00418356549280769,0.00310874721907091,0.000790313020407011,0.00885623380457244
DEL,T,1,2,0.0897712326750094,0.0121553403463521,0.00921577370687504,0.0169623063056786,0.110407645574151,0.00454572143674721,0.0834045107093537,0.0113685501037141,0.0802741426056592,0.00636961506088923,0.0121767561772365,0.205159569628315,0.100931406716674,0.0326344791006733,0.0127014592565413,0.00157444156525732
DEL,T,1,3,0.08183265978741,0.0105280315256008,0.0147803483018088,0.27512030995809,0.0188486041020802,0.00570041214446704,0.0629252143310797,0.0182978187956609,0.15734591998435,0.00740767858641226,0.00626318954888958,0.225236567945044,0.333611178325201,0.106876077379812,0.0309915605859607,0.00619936366320071
DEL,T,1,4,0.0513023994570925,0.014878210517935,0.016386270505879,0.0506119499074274,0.0435781548534043,0.0275479243510458,0.0415219834562559,0.0175988961572423,0.0533220597948689,0.0010700016046891,0.00744861463128341,0.00816273144988854,0.00694997706695366,0.435666612644203,0.0178243811566796,0.0182044805982878
DEL,T,1,5+,0.0221961533191158,0.0177962986724148,0.00714498840480284,0.0396157556931455,0.0237092802508264,0.0169661186970406,0.0179667710721509,0.00782250447956161,0.0312688117310858,0.00665943129294136,0.0190423431127674,0.0286855693553524,0.0268233577591344,0.0134810602154023,0.000719749357870671,0.0128579394496015
INS,C,1,0,0.00042692225952276,0.000938652995022926,0.00312490124858895,0.000869827965255509,0.00128676526603629,0.000330189546839165,0.000248138135334871,0.00163926214071398,0.000400872160910666,0.00215116824537681,0.000402889570486789,0.000575497020153769,0.00152188751611633,0.001370206120254,0.0037539868469333,0.00423131170662906
INS,C,1,1,0.00119043896045829,0.00210781268901672,0.0021168278418243,0.000645663938568688,0.000914586765515356,0.0007249314153689,0.00126128439738059,0.00186756067787846,0.000909315552554848,0.00151559667234077,0.000203381754332273,0.00120046858650653,0.000536669399370876,0.00131127252368394,0.00112901860058144,0.00367369698560042
INS,C,1,2,0.00319795659581263,0.000645915529151948,0.00126434222598208,0.00281075975922896,0.00118266055409304,0.000663562495843892,0.00279721542657591,0.000345768691979904,0.00271393643670073,0.000977111543285772,1.84012063443486e-05,0.001665643055366,0.00266745638206816,0.000869270549408454,0.000296367382652629,0.00160724243120018
INS,C,1,3,0.000355627108509154,0.000522058177554649,0.00560793439384091,0.00172317023197115,0.000721142592151923,0.00530372486350279,0.000319148673695852,0.000265885682341007,0.000897437321737705,0.000196261585172695,0.000782535511907033,0.00260224739547791,0.0029802125730878,0.00321188101306853,0.000254029185130825,0.0036080952537147
INS,C,1,4,0.000271322323615612,0.00135372616842461,0.00657600142775468,0.00057826957346858,0.00047298665559319,0.0152297496714022,0.000476239137009625,0.000555001046492209,0.000267659035079824,0.00109124935176807,4.06763508664547e-05,0.000464605795914654,0.000560505321550202,0.00767610095325092,0.000310480115159897,0.00849542427920097
INS,C,1,5+,0.00057518788541243,0.0012625394100219,0.0104377062713326,0.000918274145398625,0.000626678231394469,0.283968492807633,0.00592159604176559,0.000432723041458605,0.000389965653493704,0.00702971933207185,0.000586901633930275,0.000991765615759065,0.00110439772764209,0.00736669957125809,0.000818538485421547,0.0116771082756585
