Signature,NumberOfPostSamples
hdp.1,6712
hdp.2,4462
hdp.3,4378
hdp.4,4216
hdp.5,4200
hdp.6,4200
hdp.7,4000
hdp.8,4000
hdp.9,4000
hdp.10,4000
hdp.11,4000
hdp.12,4000
hdp.13,4000
hdp.14,3987
hdp.15,3984
