Type,Subtype,Indel_size,Repeat_MH_size,hdp.1 (ID5 0.993),hdp.2 (ID6 0.999),hdp.3 (False Positive) (ID5 0.358),hdp.4 (ID2 1),hdp.5 (ID13 0.998),hdp.6 (ID1 1),hdp.7 (ID3 0.974),hdp.8 (ID14 0.975),hdp.9 (False Positive) (ID5 0.517),hdp.10 (ID4 0.99),hdp.11 (ID8 0.985),hdp.12 (ID9 1),hdp.13 (ID11 0.974),hdp.14 (False Positive) (ID5 0.933),hdp.15 (False Positive) (ID8 0.953),hdp.16 (False Positive) (ID3 0.933)
DEL,T,1,4,0.0441983975791701,0.0171705048187286,0.479920618733351,0.0415678492268911,0.0144629702428665,0.00420341405026669,0.0139047258444156,0.0116280944273722,0.0517312087338557,0.00436870058922385,0.00164349402666951,0.0949200468042415,0.00721473146333832,0.047862100035388,0.00163767866614061,0.0155729430578276
DEL,T,1,5+,0.0261104328773197,0.00320345779794853,0.0159923695443239,0.82792357071377,0.00640131954079993,0.000830067306032152,0.00803648952580652,0.0483933639638777,0.00889540139290396,0.00222201324501709,0.0090140296726446,0.00436046871893364,0.00903952517259177,0.0302836745360811,0.0133874120020187,0.0135622049439857
INS,C,1,0,0.000494299717893975,0.00219713646968928,0.000316714202932617,1.41214088639004e-06,0.00288168888722147,3.95934709981335e-06,0.0026942022203877,0.534462920125611,0.000504089317792003,0.000436548750867885,0.00265509257103925,0.000202409001243347,0.000718817319444117,0.000629090228388769,0.00253749282423409,0.00227654370374052
INS,C,1,1,0.00117704355317299,0.00176537103179012,0.00208205718397471,0.000156501911698523,0.002348648262525,5.19150044655698e-05,0.00126416912100297,0.0157764739979001,0.00139552605263078,0.000255352518292209,0.0022292616379726,0.000210665013989902,0.119440858146016,0.00124056124835524,0.0019528667701417,0.00141897319650956
INS,C,1,2,0.00282662170226884,0.000141587854028226,0.000974784526932826,1.08269385193552e-05,0.00194535057428492,1.22007526216841e-05,0.00222532348016275,0.000667121271929715,0.00113762588514851,0.000171530103237353,0.00102783425398593,0.000358088605837321,0.065473506448946,0.00347104126441495,0.00227186029138283,0.0010688856438904
INS,C,1,3,0.000487075833853258,8.83801179501298e-05,0.00126534400638794,0.000300424507034848,0.000391039554444405,0.000817708028550418,0.00573812647451146,0.000918706947279705,0.00305344517870312,0.000871591790350662,0.000247510424305087,0.000221187025819948,0.0261311289248977,0.000184152410905287,0.000115380774699375,0.00682997354236501
INS,C,1,4,0.0001240700971257,0.000457005515848114,0.00569735939155104,0.00238901316901316,0.000309576371510201,0.00147960121727768,0.00827848620475212,0.000906199465721153,0.0019935981245874,6.78242315880906e-05,0.000238418729472256,0.00037998921360136,0.00772927308693427,0.000236547993993276,0.000451881835153229,0.00557942378672475
INS,C,1,5+,0.000186354398619098,0.000423886969251203,0.0254156340229384,0.00717250141281033,0.00106785130356759,0.020175898656295,0.0102652215532047,0.00176938245968204,0.00168620233735699,0.000868311490547393,0.00109750825311457,0.00099131081084956,0.00120209833725588,0.000357625046875279,0.000526640927025315,0.00740691733738538
INS,T,1,0,0.00531541221379552,0.00698835382668524,0.00518515712046714,0.00107955532352935,0.0392996176398147,0.00219991836573612,0.0177775782618852,0.0398695801353324,0.00457606154662469,0.003757354879167,0.004546600015114,0.0137235647817912,0.00425276698858836,0.00484365416750164,0.00519176807426802,0.0218288351783201
INS,T,1,1,0.013993526870237,0.0013066775313949,0.00406655523230454,6.94650452758516e-06,0.00486051789994751,1.84823002011545e-05,0.0423140360602218,0.00376271369287025,0.0010622776425855,0.00117176611005312,0.00344538171514793,0.0106108717994677,0.204808428671742,0.0144831697395992,0.00512142352838522,0.0485603272798824
INS,T,1,2,0.0313284628613389,0.000703454882009554,0.0108558239021967,0.000446528714337319,0.00608488675254427,9.6079275595137e-05,0.0448051092149154,0.0018254067122632,0.0023633053616793,0.00031367194676181,0.00200389425578325,0.00245427748455196,0.13075452615931,0.0250760719444557,0.00121119684485455,0.0334746988603453
INS,T,1,3,0.0214648411794488,0.000795949915078802,0.00408659149861893,0.00100758181828521,0.0117309526606539,0.00322187718405739,0.0246949094583274,0.00043757655852624,0.00314985852133751,0.000826769988940415,0.000833561678333825,0.00182513164786418,0.0834201407535267,0.0215832178887946,0.00163802580402997,0.0223995098493294
INS,T,1,4,0.0111910671239232,0.000996961345277029,0.00670172766740443,0.00337758976045538,0.0120874456405173,0.0138814643267431,0.0059741047782638,0.00545260415864682,0.00641616432663603,0.000951757477755971,0.000730224960525064,0.00414703347550118,0.0421260285009743,0.0114983904650688,0.00234621984719357,0.0101114999704543
INS,T,1,5+,0.00094115236007997,0.0155904607255295,0.00662817170986101,0.0156842377054785,0.0275952361372307,0.906636782730114,0.0297919950329225,0.13580751330532,0.00515387871466652,0.00384328797893133,0.011888268395424,0.00461244417197915,0.0109863809506169,0.000738968258934422,0.0168355785054891,0.0145900778732322
DEL,repeats,2,0,0.028713071890347,0.00105882996344123,0.00541130471022701,0.00011684697938969,0.0231429802153924,0.000576985197763839,0.0098665944977165,0.000791158429785936,0.00184411693369627,0.0889646614243263,0.00907258865883077,0.0148871401235027,0.0127709067608941,0.025564758555679,0.00687316646515421,0.00693197412168826
DEL,repeats,2,1,0.0251960618544381,0.0015974781481888,0.0145900998454888,0.00278699747296876,0.0048958477743644,0.000782910878169146,0.00966468131678244,0.00645549108921616,0.045388109369705,0.190139297796707,0.0100851440246617,0.00389653426314546,0.00613546787931914,0.0245143430653498,0.00941819807638189,0.011481171862591
DEL,repeats,2,2,0.00480476194875208,0.00220118618368855,0.00835592988261538,0.00157604531464807,0.00289625622962429,0.000651863660528041,0.0119212565964483,0.00224832635536305,0.00925096702435354,0.0461051783767208,0.000742005588397055,0.00047562895507966,0.00181004647432137,0.00438528632401795,0.000294503925612097,0.0121047126339795
DEL,repeats,2,3,0.000264472937620108,0.00060147670828727,0.00158057902187453,0.000820109680108426,9.38026985310056e-05,0.000239250814228974,0.0065376495587221,0.00019620069404849,0.00158739523335086,0.0121230604471197,0.000118471893649438,0.000153644457964028,0.000431798155743473,0.000461650543154784,0.000102962407940178,0.00629384051541682
DEL,repeats,2,4,0.000872632284377671,0.000189800459869294,0.00195135080238019,0.000751398354201384,0.000132428535893789,5.51864669048103e-05,0.00288832152913575,0.000290618282613828,0.00151606114447278,0.00321246212782965,0.000210833528927054,0.000238148606091015,0.00034569902964298,0.000682405495432867,0.000482482367589394,0.00262980971979386
DEL,repeats,2,5+,0.0220276431692643,0.000162676794013703,0.00834372658618565,1.30896717968782e-06,0.000801142795804231,3.31581165604007e-06,0.000109424541024234,2.32824453012162e-05,0.000706380567253683,0.00207316291951791,0.000732618905129549,0.000211011292670221,0.012920719240309,0.0231347555255624,0.000492103981919172,0.00101683611008406
DEL,repeats,3,0,0.0184761271807826,0.00102133569724582,0.00279438679292697,1.61935464389658e-05,0.00438577716303774,4.7793358104277e-05,0.00116501600814034,0.00170060984071231,0.000785522000913459,0.00511209181021395,0.0115285148717247,0.00215780825861773,0.00671652659700247,0.0156192346486926,0.0127981880083351,0.00177917563828946
DEL,repeats,3,1,0.00601923795095922,0.00421987081064603,0.0154065104620071,0.00415776964089895,0.000818792473924966,0.00427325463072253,0.000261003145320903,0.004505343094209,0.00826090732099876,0.101919600524014,0.00205143655850517,0.00402955995196908,0.00085904851149292,0.00580553357554905,0.00166235165537156,0.000731476823865098
DEL,repeats,3,2,0.00107507462438012,0.000549515038055105,0.00855834323744579,0.00186489940240686,0.00082211895504628,0.000658224470537536,7.49727770270184e-05,0.00149843334991918,0.00375330734960605,0.0141381055959428,0.000219149933643108,0.000992677700377135,0.0004016634616083,0.000538939198681569,0.000566175347784024,0.000191673637481846
DEL,repeats,3,3,0.00057752794197123,0.000140671416065957,0.00174221386824965,0.000419779946392832,0.000127840636854912,0.0002600572021105,0.00011996560053431,0.000400786033141787,0.00158695330817453,0.00372512996675537,0.000249526178608705,0.000332476133622843,0.000478843601312742,0.000244385109427869,0.000420953814142191,0.000111316462482585
DEL,repeats,3,4,0.0060340529220187,3.12856706723747e-05,0.00280144655119211,1.32471889063472e-06,0.000857428484012891,3.1903128085007e-06,5.81996721984862e-05,3.10092894640552e-05,0.000579658522943172,0.000749400622678877,3.03195164204669e-05,3.39110104130009e-05,0.00297529880094604,0.0048449654872094,9.29674566350436e-05,0.000156728100277185
DEL,repeats,3,5+,0.00940510978878327,0.000174746245753931,0.00245316514344538,1.29400305428826e-06,0.000397692516687033,2.74398983943213e-06,0.000140615291920119,5.24480393355292e-05,0.000586103265097877,0.000751323093465219,5.14111894997914e-05,7.82103812355738e-05,0.0038066631318928,0.00733125405552022,8.49636358651392e-05,0.000299311160243639
DEL,repeats,4,0,0.011172889463774,0.00234336084779538,0.00173707033008505,1.36236547979782e-05,0.00419469269397729,5.16649503708485e-05,0.000117523656246261,0.000334561234489542,0.001494443637931,0.00630535463905981,0.00718405757242384,0.00129186248017281,0.00566468227314144,0.0101521139661797,0.00535415000923321,0.00150167470779868
DEL,repeats,4,1,0.00264282437166046,0.00258031982873491,0.010534134250582,0.00175567388835883,0.000623018378574223,0.000873016219901338,0.00140913412618618,0.000239319078621455,0.00609190172850931,0.0573771757949635,0.00138050427334996,0.00354241874953495,0.00172021638608985,0.00289308370382516,0.00166400874756042,0.0013509874441036
DEL,repeats,4,2,0.000167001688940083,0.000534290576571257,0.00245027400434632,0.000428995484882319,0.00017364841816769,2.79834122002061e-05,2.96645357158543e-05,0.000516985169221315,0.00108050705610881,0.0139110120538246,0.000103128713143285,0.00051351305771948,0.000251321141417439,7.24526140542318e-05,0.000305108005666495,5.21987986637459e-05
DEL,repeats,4,3,0.00362967458598938,0.000168537650230896,0.00075441921537107,1.03961292249574e-06,0.000433215672881619,2.80060586087846e-06,5.49386590971549e-05,2.90358868181502e-05,0.000613208009245664,0.00399777127827301,6.6935901350361e-05,0.00010562714762645,0.00213960743699525,0.00383038246795473,0.000140269906389749,0.000127849740511826
DEL,repeats,4,4,0.00483724272126418,4.57168518647727e-05,0.00204884270223207,1.10970803620947e-06,0.000456236549877136,3.89895667693727e-06,0.000126273956611768,1.41658809652048e-05,0.000405724138962193,0.000383741301575908,7.80282228747753e-05,3.48344202271851e-05,0.00103528679961093,0.0044336643403503,0.000514104664379163,0.000167800040582481
DEL,repeats,4,5+,0.00170092202731625,0.000113391991979625,0.00170785637802598,0.000141340889912127,0.000286819985368366,3.28118152292206e-05,7.0948656335672e-05,6.6039502629156e-05,0.000643921809000086,0.000698690414244729,3.4460700214955e-05,5.4250326583321e-05,0.000335654131597922,0.00080582356202133,4.73613976981824e-05,0.000212588278090263
DEL,repeats,5+,0,0.0211329364222249,0.0156566652181634,0.00319396911073369,1.05497084066897e-05,0.0121365595575011,1.02805258942961e-05,0.00142978890495592,0.00493019908075014,0.00128276147847246,0.00535433657314474,0.203904473728795,0.00210690529261083,0.0347938710756543,0.0195586370688607,0.333052854651755,0.00198739133408627
DEL,repeats,5+,1,0.000160107174843304,0.00750970198096723,0.00397104678834619,0.00273853182114178,0.00315871253827844,7.95624949385277e-05,0.000139882708633704,0.000449203883975116,0.000874385788452333,0.015187720869879,0.000490830500076572,0.000720526957904614,0.000250327689962434,0.000256855847856639,0.00074066126047654,6.4060964684725e-05
DEL,repeats,5+,2,0.00034032594552024,0.000414378472607115,0.00101529409221611,0.000353429801956731,0.000349321208638564,0.000100223568365008,5.11231211470793e-05,3.42982938738967e-05,0.00113368538565963,0.00282548085800543,0.000241217337698668,0.000148140449466325,0.000837479576569796,0.000223267581650994,0.000443845265525837,4.51745700798945e-05
DEL,repeats,5+,3,0.00014487826588131,0.000182157439709666,0.000717237821841352,0.000101819059560795,9.99571972416941e-05,2.04780149571376e-05,4.5201406248562e-05,8.42541016988699e-05,0.000683437285182934,0.000932949529293783,2.51231816865613e-05,0.000137855365154392,0.000256509165682469,0.00017572124124067,9.96351240194648e-05,6.63789601173959e-05
DEL,repeats,5+,4,3.14169966120807e-05,7.94837873756998e-05,0.000665634350712856,6.83403731142426e-05,3.36615474936664e-05,8.52071122767268e-06,2.12754396096214e-05,2.19205195315072e-05,0.000431760897267201,0.000121276985759398,1.02413933474647e-05,5.99001366306321e-05,0.000113231389171648,2.56059375148239e-05,3.12948082148963e-05,6.50180158292747e-05
DEL,repeats,5+,5+,0.000617788966672593,1.87996562220244e-06,0.000656893697622687,2.80782123484057e-05,0.000162234620558776,1.27829540422239e-05,2.66426296593944e-05,6.04528275330027e-05,0.000261619704382992,0.00014730428255911,2.657165053888e-05,7.73598721961937e-05,0.000178755031804024,0.000637459792429531,6.26092657442851e-05,9.70836193145565e-05
INS,repeats,2,0,0.00603066575273035,0.00209263718599965,0.00420210259099516,0.000209833267037007,0.0103434539876859,0.000514373539646343,0.00232745780001037,0.0258929790577138,0.00312879342126613,0.000953048087514635,0.00197888453118695,0.00147956375009945,0.00364254495152586,0.00619118478087628,0.00237144956700181,0.0022220269096441
INS,repeats,2,1,0.0192208081438303,0.000289706686894276,0.00432275722153599,0.000215669275942836,0.00260265103658645,4.29055082527438e-05,0.00267374584959136,8.45968993415858e-05,0.00372321961051808,0.000746389199908663,0.0015220230839342,0.00176778303835169,0.00306740278917457,0.0205617262388649,0.00172911347624524,0.00171282301902925
INS,repeats,2,2,0.00725226994365667,0.00046788323600895,0.00280161464067461,0.000833006393446205,0.000483173926052182,0.000248564149756895,0.000930080618094356,0.0012514059567372,0.00768817229248464,0.000117566482703241,0.000594931162293084,0.000613119816360032,0.00194387542366013,0.00724825807898352,0.000306588254024923,0.0015135807752483
INS,repeats,2,3,0.00111387128811451,0.00038983749555428,0.00216795090953387,0.000373877097936909,0.000672864731768228,0.000432934223596869,0.000804244176500864,0.00102685497115599,0.00088340842746892,0.000292390329595517,0.000374136100841206,0.000404331997321334,0.000289999518065661,0.00132435809800205,0.000436116535158826,0.000746789642177894
INS,repeats,2,4,6.66462277779969e-05,0.000119618698924839,0.00357106105578147,0.00192820710387357,0.000173160127360891,0.00223738118712715,0.000496579545742503,0.00387932048020057,0.001801287018691,0.000163880551646942,0.000154770598726605,0.000201509891687431,0.000210258481277204,0.000121578698676245,0.000167628301934668,0.000293243982804337
INS,repeats,2,5+,0.000985532734553167,0.000318978367420322,0.0170091764418825,0.0133166066964902,0.00162940607683606,0.014803407168778,0.000263404390537484,0.000514919118563865,0.00353646939642375,0.000158664337205678,0.00206665115430903,0.000593260430290505,0.000603157493382454,0.000511370682006819,0.00264157524310034,0.00127929641111967
INS,repeats,3,0,0.00393120831872042,0.00102930472300467,0.0018795429754548,2.82436053133482e-05,0.000504343367071922,3.6470153815011e-05,0.000131422389152403,0.00767050490701855,0.00101686983071835,0.000210167732887338,0.000531054820476733,0.000593394081710979,0.00154603123097885,0.00400844912330357,0.000451423351148406,0.000575459926732028
INS,repeats,3,1,0.0057701875384168,0.000168530405662025,0.00326856722306863,0.000932319355795347,0.00393579683912271,0.000359088059623706,0.000384245021108345,0.00298173727955309,0.00347401063817015,0.000500501153179985,0.000563473293067009,0.0008933807700295,0.00373257373004838,0.00600221393010525,0.000577853590364008,0.000748598381038235
INS,repeats,3,2,0.00118919685900982,0.00080387185113999,0.00154568364530685,0.00014094237162517,0.000318853896839371,4.91219474075509e-05,6.89137027622984e-05,0.000242404257405898,0.00082997230823191,0.00101355886380363,8.98126326497753e-05,7.37269835851269e-05,0.00025834153169948,0.00180853869788065,0.000108156376737669,0.000388395939258335
INS,repeats,3,3,2.18608172926591e-05,0.000290985353300128,0.000103643974911502,1.95069188366473e-05,0.000115073866802162,0.00010965107953618,2.62407263286531e-05,0.00025590307268798,0.000206047613460422,2.64306123492936e-05,7.74155545873716e-05,4.80294604667117e-05,2.28052300671306e-05,2.03650590855138e-05,2.12147098802949e-05,2.56911160454366e-05
INS,repeats,3,4,2.33563348759501e-05,0.000137041887061243,0.000244267635973718,9.62846959195996e-05,7.81265290877479e-06,7.24883230588087e-05,3.54031047927679e-05,0.000864609773338678,0.000365287985328673,0.000143687886464522,0.000130445398574872,6.12974014810424e-05,3.7883615484217e-05,3.93307904291967e-05,6.16988475061372e-05,4.91256986583109e-05
INS,repeats,3,5+,5.71123031845171e-05,3.03511212879273e-05,0.00293837224363925,0.0019375896104991,5.45868431100072e-05,0.00104576868614052,3.41872200326772e-05,0.00202416449143033,0.000744238824025321,4.53192239213981e-05,5.0117778670828e-05,9.71220572326487e-05,0.000347995006338993,5.78344795939732e-05,0.000583650138139266,0.000113133981628657
INS,repeats,4,0,0.00268943244420043,0.00162768075581486,0.000577051193433645,1.49924784792643e-05,0.00133832371963335,1.13005578806875e-05,5.89729545563681e-05,0.00511164094655953,0.000738825240615369,0.000585990605839781,0.000565364244571341,0.0001452730189907,0.00139533568360399,0.00204306250709015,0.000990469545389923,0.000337601986311359
INS,repeats,4,1,0.00362499664259641,0.000734736930397493,0.00351633112027841,0.00101115273115687,0.00444845132263534,0.000562316930207453,0.000136748880130709,0.00196265547656571,0.00382302104617094,0.00148924266683265,0.000562709348659258,0.00152675485165591,0.00237832278328362,0.00361785186646119,0.00125139934230601,0.000365988650075849
INS,repeats,4,2,0.000369041218402982,0.00039604971336175,0.000189806643642666,6.06992181338989e-06,0.000127616836901796,1.68394919788535e-05,8.60174875465038e-05,7.73703544410889e-05,0.000190138307112808,8.82319983969551e-05,0.000170518442854685,8.93155992640521e-05,0.000161535206583925,0.000178431888690255,0.000126259945156667,0.000176281796597481
INS,repeats,4,3,1.39336839121795e-05,0.000391192229933285,0.000219659335735242,0.000206223762473524,5.87983513186436e-06,5.36333007164659e-05,1.31101883964597e-05,0.000804101356998748,0.000216285546711896,9.97399354117035e-05,1.79867307092105e-05,2.32310469042127e-05,7.06454368004046e-05,2.01450390003203e-05,2.47974348894093e-05,2.67710911902037e-05
INS,repeats,4,4,2.9291670284636e-05,2.65296112081131e-05,0.000929366748760449,0.000144838557327887,0.000110424931412435,0.00033616328893973,4.69209420180628e-05,0.00145742734000944,0.000333911297809767,0.000267747749516038,0.000108669201050979,0.000126215541444018,9.38480474495375e-05,4.48224917556274e-05,0.000126705329618495,3.0397349196617e-05
INS,repeats,4,5+,0.000609033957487077,0.000100348145726155,0.00716286435370384,0.00202406414084096,0.000725244093522501,0.000835822324612171,6.6237738813312e-05,0.000236048603813922,0.00144564773304537,9.94845022303014e-05,0.000900633728192498,0.000106902911185521,0.00046625988288267,0.000789361659247149,0.000782540499431342,0.000225811388399364
INS,repeats,5+,0,0.00449636263306799,0.0087300713411093,0.00267100911276959,1.90595702457552e-06,0.00253818647736392,4.72177618862393e-06,7.53950298934934e-05,0.00274410439474175,0.000928853066434096,0.000222845284995875,0.000406380605893084,0.000158850788297948,0.00384267022796201,0.00470003385669071,0.000117529099750544,0.000417493806166939
INS,repeats,5+,1,0.00429804186830997,0.00561124459671981,0.00150419916102505,8.21609242990571e-05,0.0148669291582408,0.00144963435712613,0.00085284395521696,0.025348801697104,0.00330121789422801,0.00224857829588291,0.00949564367508906,0.00191216909791561,0.00200348251096047,0.00442093837862271,0.0117421290511696,0.000778732321662958
INS,repeats,5+,2,0.000309380749098126,0.00128255311705219,0.000364149054895033,1.84869955528352e-05,0.000260075890971011,0.000153259570055216,3.87099043495001e-05,0.000536691401276901,0.000784822286050949,7.23682534467179e-05,5.36765494019817e-05,7.16675366969135e-05,0.000311171072406782,0.000175598029992962,0.000248308387240464,7.65904324211699e-05
INS,repeats,5+,3,0.000114634093326364,6.42774373140315e-05,0.000510891173120367,9.12685635685577e-05,3.2420475026387e-05,0.000190223226857167,5.40687164445377e-05,0.00010262620238821,0.00025123446273941,3.68227096768643e-05,7.93670165398427e-05,0.000181194875775379,0.000220546223011263,0.000193846495858914,6.76918884263193e-05,0.00019148925148152
INS,repeats,5+,4,0.00014884183257155,3.50274904946004e-05,0.000276070166063332,1.54004477927891e-05,3.45567473061301e-05,0.000154657042184582,4.09280037444774e-05,6.27875574239324e-05,0.00044288268087132,4.74567963341843e-06,5.87064804035061e-05,0.00011814785569904,0.000257833767622477,7.68178125444716e-05,4.70208095803141e-05,3.39533649171918e-05
INS,repeats,5+,5+,0.000605105998358345,2.3856365294461e-05,0.00059234733634144,6.60744894945303e-05,0.000203759684586926,0.000145401266278465,5.95834406283802e-05,1.58798691787841e-05,0.000925943725689972,3.9928239408648e-05,0.000354704683182686,6.54891960322733e-05,0.000545846382778126,0.000356696562115762,0.000261394830692402,0.000164964008291751
DEL,MH,2,1,0.0300015960421804,0.000947401249625827,0.0071294817824787,0.000177918725487483,0.0102944926615792,0.000854565058511979,0.0098392192847707,0.00199464683495214,0.00350888590000161,0.201541028383399,0.00319430117440266,0.00465675569293086,0.0132385133224158,0.0313142442147259,0.00346780926819128,0.00617710661663894
DEL,MH,3,1,0.0141956687714393,0.00107290978304335,0.00497269201458304,1.01913569826476e-05,0.00248654972454498,1.98882647337383e-05,0.000558793163864469,0.00141138127827166,0.000563786043693584,0.0061953167132821,0.00995444145668224,0.00244490973498965,0.00331722271506,0.0137411035978652,0.00918822904933433,0.00181247926206264
DEL,MH,3,2,0.00948447014149183,0.00392232187794816,0.0109012080624725,0.00240451679051266,0.00102917460257909,0.00153474994016819,0.000552489895170944,0.00348927235159683,0.00587476915854279,0.0418796279198954,0.003639200462439,0.00122649478543188,0.00548100413746039,0.00788980144419424,0.0041195901294472,0.000974040997436947
DEL,MH,4,1,0.00937652359331099,0.0025026942732748,0.0012013691493472,6.96138989442999e-05,0.00128136663156534,8.41540542778251e-05,0.000164373374889256,3.03792829855503e-05,0.00155097323340227,0.012307133663949,0.00585382613576806,0.00257452123752662,0.00250793508311336,0.00925230222416544,0.00364137166310265,0.00104095555498386
DEL,MH,4,2,0.00677064206671397,0.00918059659010169,0.00199223016452498,0.000490395654153355,0.000675794476609019,0.000178490500012773,0.000440246943447587,0.000676821518738459,0.00395832380432172,0.0293475517300926,0.0021225892817102,0.00226793702908833,0.00286822681079543,0.00535025921446317,0.0018856595648062,0.000523779164926341
DEL,MH,4,3,0.00322226622006268,0.00479640084602365,0.00706678440550498,0.000573478841128354,0.000550446157413807,0.000102105107477741,0.000109083686300694,0.00173333311838995,0.00216145603739394,0.0487995547934087,0.000755764151542578,0.00278086688060938,0.00262619995965704,0.00351064928015149,0.00147115072581751,0.000322754523142243
DEL,MH,5+,1,0.00959331132965554,0.0654044712711152,0.00429071936617087,0.00051201251467134,0.00953640083857436,4.41765379342139e-05,0.00114708297977499,0.00764034797926071,0.00799726212622429,0.00235028103363591,0.34901561565149,0.000890325012552298,0.0246678632384703,0.0054534002300002,0.198529776721827,0.00208537054254527
DEL,MH,5+,2,0.00752900523527072,0.24431496765818,0.00206104599866181,5.4978196717983e-05,0.00988301610232524,2.16773310114424e-05,0.001935418906716,0.00471913764564985,0.00122619505590317,0.000466111780652267,0.122026954333741,0.000647419630905321,0.0147338122990924,0.00972810885960157,0.121442358978278,0.00146693989745153
DEL,MH,5+,3,0.00740657976239212,0.227982134226662,0.00265715853941132,4.35904972889179e-05,0.00227545550513094,2.97790836804122e-05,0.00104736007991181,0.000992834621316725,0.00166016557905198,0.000957565221669956,0.0421370632296288,0.000584882916252611,0.00557970905868996,0.00668731247138089,0.0428806990167653,0.00107682302219015
DEL,MH,5+,4,0.00258242059450914,0.130081403091007,0.00290055211007602,0.000339238297979117,0.000676526912819217,6.39572322272042e-05,0.00114486488038001,0.000233713873922992,0.00182743425829009,0.00382197947406174,0.0142511673581107,0.000617269085459294,0.00169975128611673,0.00208560999116487,0.0126308478963464,0.00181999518664736
DEL,MH,5+,5+,0.000884229222065959,0.106359616530191,0.00421238966732436,0.00210923836744416,0.0122809308727112,0.000594578626428286,0.000258632424407923,0.00129698877841725,0.00231380974193116,0.000336580269978085,0.0123076738752789,0.00040243657717643,0.000939760923037382,0.00143390609841991,0.0119918521890535,0.000943564625668761
