# Original paramaters
"","ID1","ID2","ID3","ID5","ID6","ID8","ID9","ID11"
"prob",1,0.927272727272727,0.327272727272727,0.8,0.254545454545455,0.581818181818182,0.163636363636364,0.272727272727273
"size",2.38392216957696,1.09215520976116,0.516305832292707,2.13221982167459,1.23109695205064,1.62313529111766,1.25400769854938,3.05774245458566
"mu",189.545196721488,108.857133255712,458.565106674325,186.424489646239,130.730478023906,96.5359412731944,114.680113050076,103.255711674688
# Parameters derived from synthetic exposures
"","ID1","ID2","ID3","ID5","ID6","ID8","ID9","ID11"
"prob",1,0.981818181818182,0.4,0.727272727272727,0.272727272727273,0.672727272727273,0.145454545454545,0.145454545454545
"size",1.94257787474067,1.34171253004427,0.69920697324204,1.98347946621241,1.19923892157494,0.930936088476825,3.09859716347963,1.97903783114336
"mu",211.627668334432,123.582768279831,339.221092654517,164.434603998633,136.090238892829,90.8295480740143,121.020512225854,106.475009698931
# Difference between original parameters and parameters derived from synthetic exposures
"","ID1","ID2","ID3","ID5","ID6","ID8","ID9","ID11"
"prob",0,-0.0545454545454546,-0.0727272727272728,0.0727272727272728,-0.0181818181818182,-0.0909090909090909,0.0181818181818182,0.127272727272727
"size",0.441344294836291,-0.249557320283103,-0.182901140949333,0.148740355462174,0.0318580304756946,0.692199202640833,-1.84458946493025,1.0787046234423
"mu",-22.0824716129439,-14.7256350241195,119.344014019808,21.9898856476067,-5.35976086892271,5.70639319918004,-6.34039917577803,-3.21929802424307
