# Original paramaters
"","ID1","ID2","ID4","ID5","ID6","ID8","ID9"
"prob",0.84070796460177,0.646017699115044,0.336283185840708,0.371681415929204,0.725663716814159,0.902654867256637,0.672566371681416
"size",0.494154131899325,0.580909822499196,4.63515572865891,6.06275271517324,1.37129593150112,1.40877184703029,3.29265635927124
"mu",229.805998371243,120.176331944179,68.3730812383419,111.613510364487,306.778904247365,183.797155838865,99.5775064517968
# Parameters derived from synthetic exposures
"","ID1","ID2","ID4","ID5","ID6","ID8","ID9"
"prob",0.920353982300885,0.63716814159292,0.283185840707965,0.36283185840708,0.823008849557522,0.876106194690266,0.628318584070796
"size",0.351203117756194,0.619206949242366,4.87333604477814,6.20159369413156,1.26630583786239,1.5959689433401,3.30658794364487
"mu",413.932490053115,102.789570285772,68.7775452260232,113.493896534407,342.074257625071,177.377960664584,92.7322797399479
# Difference between original parameters and parameters derived from synthetic exposures
"","ID1","ID2","ID4","ID5","ID6","ID8","ID9"
"prob",-0.0796460176991151,0.00884955752212391,0.0530973451327434,0.00884955752212391,-0.0973451327433628,0.0265486725663716,0.0442477876106195
"size",0.14295101414313,-0.0382971267431695,-0.238180316119232,-0.138840978958318,0.104990093638732,-0.187197096309806,-0.013931584373633
"mu",-184.126491681871,17.3867616584072,-0.404463987681282,-1.8803861699203,-35.2953533777062,6.41919517428155,6.84522671184884
