# Original paramaters
"","ID1","ID2","ID4","ID5","ID6","ID8","ID9","ID11"
"prob",0.936842105263158,0.742105263157895,0.1,0.0631578947368421,0.426315789473684,0.921052631578947,0.847368421052632,0.00526315789473684
"size",2.01090044044542,1.3883480698128,1.11298247619066,5.01541147828742,1.13107251520863,1.36351446112865,2.27551870710992,1.17276299759542
"mu",83.5476779722127,52.5967727242232,137.593715076762,114.991610786548,310.056981800012,140.446053539479,87.9688712376286,48
# Parameters derived from synthetic exposures
"","ID1","ID2","ID4","ID5","ID6","ID8","ID9","ID11"
"prob",0.957894736842105,0.7,0.110526315789474,0.068421052631579,0.368421052631579,0.931578947368421,0.873684210526316,0.0210526315789474
"size",2.22448747643953,1.59559706961835,1.36830930278038,4.27357096059178,1.40724199798551,1.06811802439963,2.4853436744857,4.3102536716787
"mu",76.7873854167323,57.5339550566259,181.752138922561,110.149456214706,337.238989781092,141.527768067643,93.6626173357123,29.244978444944
# Difference between original parameters and parameters derived from synthetic exposures
"","ID1","ID2","ID4","ID5","ID6","ID8","ID9","ID11"
"prob",-0.0210526315789473,0.0421052631578948,-0.0105263157894737,-0.00526315789473684,0.0578947368421053,-0.0105263157894737,-0.0263157894736843,-0.0157894736842105
"size",-0.213587035994111,-0.207248999805556,-0.255326826589721,0.741840517695647,-0.276169482776879,0.295396436729024,-0.209824967375777,-3.13749067408328
"mu",6.76029255548033,-4.93718233240273,-44.1584238457992,4.84215457184172,-27.1820079810802,-1.08171452816322,-5.69374609808371,18.755021555056
