# Original paramaters
"","ID1","ID2","ID4","ID5","ID8","ID9","ID13"
"prob",0.971428571428571,0.552380952380952,0.0666666666666667,0.914285714285714,0.838095238095238,0.019047619047619,0.714285714285714
"size",1.02095803597313,0.319037537497878,0.377391034867802,2.18592543654847,1.47739020731457,2.18313167804424,1.50807503402344
"mu",152.682461600475,348.86681990831,818.169830722363,275.708073653168,173.576282671427,120.988287967874,312.224422755413
# Parameters derived from synthetic exposures
"","ID1","ID2","ID4","ID5","ID8","ID9","ID13"
"prob",0.961904761904762,0.6,0.0380952380952381,0.961904761904762,0.847619047619048,0.0285714285714286,0.695238095238095
"size",0.648002940220942,0.45791117965923,1.32240181909598,2.20332425625028,1.73639497093822,32.6324561743099,1.54027127137967
"mu",187.055456850824,169.093375104068,2435.57131569441,278.640239163883,171.475501542038,159.330330200112,305.277339439062
# Difference between original parameters and parameters derived from synthetic exposures
"","ID1","ID2","ID4","ID5","ID8","ID9","ID13"
"prob",0.00952380952380949,-0.0476190476190476,0.0285714285714286,-0.0476190476190477,-0.00952380952380949,-0.00952380952380952,0.0190476190476191
"size",0.372955095752188,-0.138873642161353,-0.945010784228175,-0.0173988197018069,-0.259004763623653,-30.4493244962656,-0.0321962373562334
"mu",-34.3729952503494,179.773444804242,-1617.40148497205,-2.93216551071509,2.10078112938908,-38.3420422322386,6.94708331635127
