"ex.sig","ref.sig","sim"
"hdp.5","SBS1",0.999742607584344
"hdp.2","SBS2",0.995059457937856
"hdp.10","SBS3",0.985594611354309
"hdp.6","SBS4",0.992194303053003
"hdp.3","SBS5",0.974885789735037
"hdp.1","SBS7a",0.909295723050305
"hdp.14","SBS7c",0.99175703357563
"hdp.19","SBS7d",0.985891219882385
"hdp.52","SBS8",0.990692781897219
"hdp.22","SBS9",0.988333447233074
"hdp.16","SBS12",0.983998952271421
"hdp.9","SBS13",0.999282150888222
"hdp.15","SBS17a",0.998062171650085
"hdp.7","SBS17b",0.997291015609023
"hdp.12","SBS18",0.997207902975616
"hdp.46","SBS22",0.98849399766438
"hdp.25","SBS28",0.97847356837782
"hdp.39","SBS29",0.984728631476434
"hdp.68","SBS34",0.989169377560293
"hdp.80","SBS35",0.925118667158709
"hdp.24","SBS36",0.995696344217396
"hdp.34","SBS37",0.99471623208797
"hdp.35","SBS38",0.985299396930663
"hdp.88","SBS39",0.960252159071146
"hdp.4","SBS40",0.991601841295824
"hdp.44","SBS41",0.990165140691963
"hdp.8","SBS44",0.993359982103695
