Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I
DEL,repeats,2,0,0.0001274,0.00018487,0.02890982,0.00973262,0.00644139,0.00143905,0.01314798,0.00118964,0.06721654
DEL,repeats,2,1,0.00350398,7.21e-05,0.01428308,0.00564893,0.01010406,0.000565,0.00268045,0.00730492,0.22479622
DEL,repeats,2,2,0.00175066,0.00011901,0.00202321,0.0003284,0.01203702,0.00117164,0.00051039,0.00221648,0.05030968
DEL,repeats,2,3,0.00075058,0.00021388,0,0.00032558,0.0061629,0.00021186,0.00012324,0.00049585,0.00907713
DEL,repeats,2,4,0.00094684,1.031e-05,0.00037606,0.00013844,0.00328527,0.0001456,0.00011285,1.954e-05,0.0028118
DEL,repeats,2,5+,0,0,0.0214097,0.00240314,0.00030729,2.281e-05,0.00174856,2e-08,0.00191373
DEL,repeats,3,0,8.2e-07,0.00010939,0.01839016,0.01168948,0.0009617,0.00215532,0.00317426,0.00108842,0.00449934
DEL,repeats,3,1,0.00492049,0.00366002,0.00226932,0.00331947,7.027e-05,0.00473354,0.00270205,0.00503571,0.08665341
DEL,repeats,3,2,0.002365,0.00051598,8.625e-05,0.00056641,3.242e-05,0.00024988,0.00167244,0.00133096,0.0184006
DEL,repeats,3,3,0.0004677,0.00037529,0.0003782,0.00025763,1.944e-05,9.09e-05,0.00049132,0.00037336,0.00365879
DEL,repeats,3,4,0,2e-08,0.00628452,0.00033329,4.24e-06,2.46e-06,0.00053858,1.604e-05,0.0003033
DEL,repeats,3,5+,0,2e-08,0.009231,0.00050982,5.14e-05,5.08e-06,0.00075452,2e-08,0.00047166
DEL,repeats,4,0,2.4e-06,5.017e-05,0.0118419,0.00644295,0.00058399,0.00249875,0.00178608,0.00031617,0.0073799
DEL,repeats,4,1,0.00221875,0.00048602,0.00021112,0.00077472,0.0003517,0.00246476,0.00367444,0.00113113,0.05900707
DEL,repeats,4,2,0.00053846,1.17e-06,0,4.05e-05,6.56e-06,0.00020531,2.672e-05,0.00068547,0.01210265
DEL,repeats,4,3,4.05e-06,0,0.00389594,0.00018095,1.9e-05,3.977e-05,0.000314,3.178e-05,0.0046584
DEL,repeats,4,4,0,1e-08,0.00450016,0.00021799,5.132e-05,0.00013751,0.00042242,0,0.00080886
DEL,repeats,4,5+,0.00023512,2.731e-05,0.00170708,0.00012835,0.00015978,1e-07,0.0001557,2.523e-05,0.00066381
DEL,repeats,5+,0,0,0,0.01867631,0.24010921,0.00241829,0.03357414,0.00078264,0.00243065,0.00383183
DEL,repeats,5+,1,0.00306694,1.598e-05,0.0001434,9.918e-05,0,0.00693824,7.459e-05,0.00023231,0.01392813
DEL,repeats,5+,2,0.00044265,8.942e-05,0.00039524,0.00040269,3.249e-05,0.00032601,0.00019641,3.872e-05,0.00227762
DEL,repeats,5+,3,0.00015979,1.66e-06,0.00015351,1.079e-05,1.35e-05,0.0001651,2.255e-05,0.00016876,0.00140957
DEL,repeats,5+,4,5.057e-05,1.506e-05,9.466e-05,0.00012166,4.826e-05,4.233e-05,1.394e-05,1.42e-06,0.00013749
DEL,repeats,5+,5+,1.73e-05,1.03e-05,0.00063327,6.45e-05,2.169e-05,0,6.012e-05,0.00017941,9.09e-06
INS,repeats,2,0,0.00030499,0.00044803,0.00889101,0.00232203,0.00230472,0.00201265,0.00126443,0.02413947,0.00137691
INS,repeats,2,1,0.00026466,9.14e-06,0.0194916,0.00204697,0.00341504,0.00026264,0.00209576,4.627e-05,0.00036285
INS,repeats,2,2,0.00105345,0.00027928,0.00747682,0.00063728,0.00122316,0.00055351,0.00148311,0.00132429,0.00023279
INS,repeats,2,3,0.0003972,0.00048246,0.00109535,0.0004096,0.00095471,0.00048192,0.00027972,0.00075321,0.00023834
INS,repeats,2,4,0.00186658,0.00266904,3.517e-05,0.00197975,0.00011761,5.366e-05,0.00089243,0.00258574,0.00027571
INS,repeats,2,5+,0.01419976,0.01500219,0.00044723,0.01458982,5.58e-06,0.00051722,0.0044834,0.00186356,0.00046159
INS,repeats,3,0,4.932e-05,0,0.00428082,0.0006484,0.00015319,0.00100318,0.0004275,0.00643077,4.983e-05
INS,repeats,3,1,0.00127865,0.00027806,0.00637754,0.00134536,0.00023458,0.00018954,0.0007264,0.00233415,0.00072007
INS,repeats,3,2,0.00022966,1.215e-05,0.00139863,0.00021915,0.00012389,0.00055409,0.0001697,0.00015113,0.00039511
INS,repeats,3,3,9.9e-07,9.74e-05,2.088e-05,3.588e-05,0,0.00019551,1.722e-05,0.00028366,0.00010582
INS,repeats,3,4,0.00011564,9.047e-05,7e-08,0.00011993,1.185e-05,0.00020263,3.969e-05,0.00041736,8.671e-05
INS,repeats,3,5+,0.00187913,0.00090471,8.46e-06,0.00047311,4.861e-05,4e-05,0.00032316,0.00268981,7.274e-05
INS,repeats,4,0,1.125e-05,2.2e-07,0.00278011,0.00067061,3.852e-05,0.00177118,0.00021544,0.00515149,6.686e-05
INS,repeats,4,1,0.00115696,0.0008107,0.00398079,0.00143499,0.00022335,0.00056243,0.00108393,0.00173106,0.00116741
INS,repeats,4,2,1.658e-05,5.017e-05,0.00021928,2.016e-05,0.00015487,0.00056414,3.548e-05,7.496e-05,1.431e-05
INS,repeats,4,3,9.757e-05,0.00015269,0,4.989e-05,1.854e-05,0.00027698,4.451e-05,0.00092218,7.87e-06
INS,repeats,4,4,0.00029151,0.00027941,3.01e-05,0.00011082,0,0.00010241,7.913e-05,0.00188715,3.203e-05
INS,repeats,4,5+,0.00216214,0.00088167,0.00058173,0.00168332,1.926e-05,9.024e-05,0.00060683,0.00023314,7.57e-06
INS,repeats,5+,0,0,1.42e-06,0.00525018,0.00031264,3.712e-05,0.00824864,0.00036089,0.00333303,0.00010895
INS,repeats,5+,1,0.00012985,0.00126563,0.00667504,0.00982669,0.00040662,0.00525377,0.00160163,0.02771657,0.00172635
INS,repeats,5+,2,3.47e-06,0.0002588,0.00023361,3.26e-05,1.697e-05,0.00158651,2.762e-05,0.00052841,0.00018542
INS,repeats,5+,3,8.736e-05,0.00025756,0.00017652,0.0002446,1.553e-05,1.06e-05,0.0001502,0.0001201,7.18e-06
INS,repeats,5+,4,2.95e-06,0.00028284,0.00011535,7.854e-05,3.314e-05,1.445e-05,6.522e-05,0.00019558,8.357e-05
INS,repeats,5+,5+,0.00010006,0.00017394,0.00042337,0.00018081,7.2e-06,7.406e-05,6.496e-05,9.5e-07,0.00050114
DEL,MH,2,1,0.00010333,0.00030006,0.02200128,0.00200126,0.00703454,3.655e-05,0.00195616,0.00315539,0.18430096
DEL,MH,3,1,1.5e-06,1.374e-05,0.01434425,0.00987215,0.0002036,0.00158483,0.00208803,0.00148599,0.00589198
DEL,MH,3,2,0.0029264,0.00104176,0.00635766,0.00424149,0.00028027,0.00387353,0.00098854,0.00403892,0.04820816
DEL,MH,4,1,0.00011895,6.422e-05,0.00896808,0.0062837,0.00013506,0.00256204,0.00158341,6.172e-05,0.00914549
DEL,MH,4,2,0.00053332,6.588e-05,0.00446812,0.00054538,0.00020645,0.00748431,0.00294668,0.00108586,0.03041026
DEL,MH,4,3,0.00066406,5.31e-06,0.00174598,7.007e-05,1.69e-06,0.00473234,0.00114106,0.00224833,0.04368414
DEL,MH,5+,1,0.00048709,0,0.00635509,0.27569009,0.00096232,0.09065914,1e-08,0.00143062,0.00036979
DEL,MH,5+,2,3.13e-06,0,0.00217582,0.08976644,0.00134467,0.26588441,0.00018154,0.00144643,6.888e-05
DEL,MH,5+,3,0,0,0.00311356,0.01721507,0.00110264,0.21650158,0.00037939,0.00044577,0.00065925
DEL,MH,5+,4,0.0004524,0,0.00027501,0.00066157,0.00035953,0.1211946,0.00012069,0,0.00268403
DEL,MH,5+,5+,0.00232378,0.00038327,0.00087011,0.00097516,4.3e-07,0.10051757,0.00023704,0.00082498,0.00114257
