Signature,NumberOfPostSamples
low confidence hdp.1,2800
low confidence hdp.2,2791
low confidence hdp.3,2337
low confidence hdp.4,1572
low confidence hdp.5,1402
low confidence hdp.6,1396
low confidence hdp.7,1270
low confidence hdp.8,1201
low confidence hdp.9,1064
low confidence hdp.10,855
low confidence hdp.11,784
low confidence hdp.12,600
low confidence hdp.13,600
low confidence hdp.14,12
low confidence hdp.15,2
low confidence hdp.16,2
low confidence hdp.17,2
