"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS7a","SBS7b","SBS7c","SBS7d","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS28","SBS29","SBS35","SBS38","SBS40","SBS41","SBS44"
"SBS96A",0.0438049907835998,0.34943347406395,0.214765353154505,0.0794170893011494,0.318862374370245,0.903903459282554,0.797808244334484,0.0729137199981144,0.0530029247067041,0.0305148275499156,0.0128572498928353,0.0426787625626267,0.00502896970919309,0.00202232405659453,0.0884630777934681,0.0126028054997103,0.0124524071104656,0.0288559753230628,0.176209910378369,0.0271897709093174,0.324147088415516,0.0760549746369317,0.0553232412346153
"SBS96B",0.0223794766976818,0.997373774728792,0.0935153700454572,0.0425339461969194,0.244463182404376,0.696927164015994,0.233394735419469,0.0594135162200654,0.0656442386724206,0.0386606561523244,0.0163025596196474,0.0561046695812811,0.00349256012580546,0.00118698778415094,0.0652942401451139,0.00693821529051297,0.0118871495043589,0.0417928472652758,0.0419083341928584,0.0235666427859101,0.324818041491315,0.0885627416725585,0.016277016605579
"SBS96C",0.0713251019929774,0.241089923865591,0.353533584416981,0.145458318724188,0.426472456032785,0.646052890623472,0.990305960863828,0.0840562319022171,0.125889732198105,0.0590984622607066,0.0130600409047383,0.0858213124795776,0.0220031035134807,0.00414718081386245,0.109478835595902,0.0245912282801114,0.01344068571916,0.0548403447247722,0.41808844913232,0.0366303176851049,0.403721879151073,0.110268747815273,0.0960157052198765
"SBS96D",0.0191651467714026,0.0317619579788326,0.570862222563701,0.97996051324323,0.312850617513597,0.0654095295591236,0.122798994861057,0.0806691877783876,0.0653209263194103,0.0862378659771897,0.0863519630138883,0.123925564904926,0.0307115489428694,0.00795022360976172,0.702862291689475,0.133951639960365,0.0177819199072961,0.726803772798208,0.59295097736695,0.738989645463882,0.560517709145179,0.0891204341577566,0.317517689841415
"SBS96E",0.202375798275071,0.0770561599021153,0.625718175444932,0.241944651958223,0.880117473871055,0.120406320238504,0.203057428827963,0.135055339602923,0.220891575546613,0.504448894291994,0.0542961510847163,0.507852105138355,0.108725304575328,0.0465232737389316,0.236010211981523,0.139396730710229,0.0632427495525655,0.21624405072274,0.211612082154177,0.0553194097410151,0.620508566628705,0.300261672761369,0.672995000170152
"SBS96F",0.0828397273259336,0.014523587825595,0.926707231289702,0.552396019443341,0.624699647836325,0.112586026100262,0.277696887952808,0.157927367558503,0.153113181026862,0.286307570941106,0.297333510792406,0.27677080682648,0.0895244423181918,0.0469574849532268,0.332454445124518,0.180381600429162,0.0474769746834458,0.39168340648992,0.547622257558031,0.288125346036902,0.7297673820372,0.307050246300326,0.337194664616367
"SBS96G",0.0474403891527201,0.386646963301501,0.723635849937734,0.518391350236114,0.762416707167761,0.419704988648723,0.394662252421419,0.265032311766777,0.192128813146323,0.320151154829489,0.188955279875846,0.415035204338545,0.0912316982603555,0.122107845763841,0.557295561158051,0.14737531563397,0.15239215765385,0.429818903039615,0.382456748305306,0.222672959688552,0.923306495061473,0.367337133375609,0.388440802682835
"SBS96H",0.214854490714656,0.0186900314148135,0.469020295469663,0.335999598008654,0.597739990232381,0.050460590176304,0.0967385734798706,0.182970256397669,0.170971249207559,0.31373300250492,0.0352476351424459,0.196850095374875,0.0706431316997673,0.0163221145097235,0.257089604785278,0.0641417184516021,0.0469598551773773,0.272363649492825,0.321871095811405,0.225088820934169,0.456269635007738,0.316207903619509,0.998955112559213
"SBS96I",0.0378753541787133,0.0017642979563306,0.108763810961818,0.012750315241983,0.102914142285885,0.00357886320753908,0.00702684617030225,0.0403964438086087,0.0146702600154437,0.0162296805489878,0.00268872289595889,0.0294040270796597,0.0464114830511028,0.999308357456506,0.0348602652120736,0.0108649424251577,0.42669573000964,0.0142670607952284,0.0308091291768091,0.0221198146750159,0.186191687086971,0.168335291851325,0.0267538338228169
"SBS96J",0.999897327737837,0.0182908239996397,0.0560171622784585,0.0245293802500902,0.194952441369205,0.0456906612947138,0.0678527471331036,0.0240468840151307,0.0147845430910051,0.015992627967394,0.00776598205082835,0.0259401911441368,0.00640665359394399,0.00356017869490033,0.121875687147219,0.0123693301396631,0.0149493799919435,0.158648252773907,0.0223663787491234,0.0218843992409802,0.04203840636043,0.098557982842605,0.215829326118877
"SBS96K",0.0331746095323671,0.016770468954783,0.488977286436519,0.11055546679917,0.69175486253409,0.0313757705363139,0.0736415404724979,0.210522483065104,0.383576806649188,0.994075905332501,0.0243602558782304,0.555866456651292,0.312559141477578,0.019633901257159,0.0822554240617717,0.103739789890604,0.02321925700619,0.0709853998973112,0.0778675059334879,0.0323563513210205,0.4254907789232,0.404475831731123,0.362035639553223
