"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998870915721379
"hdp.2","SBS17b",0.999240534282435
"hdp.3","SBS13",0.997183787541762
"hdp.4","SBS2",0.999892886058904
"hdp.5","SBS40",0.99927295807071
"hdp.6","SBS18",0.997790896223481
"hdp.7","SBS7d",0.980926247542716
"hdp.8","SBS44",0.994179310949999
"hdp.9","SBS3",0.997574523421381
"hdp.10","SBS22",0.98872351586538
"hdp.11","SBS17a",0.998433845643162
"hdp.12","SBS4",0.998763243274559
"hdp.13","SBS28",0.984562941435757
"hdp.14","SBS12",0.993249510524797
"hdp.15","SBS7c",0.999346862144216
"hdp.16","SBS41",0.993733532978888
"hdp.17","SBS16",0.989889693181774
"hdp.18","SBS5",0.999131399041233
"hdp.19","SBS29",0.951338955150658
