"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID11","ID13","ID14"
"hdp.0",0.834126638883613,0.534640127944171,0.125119123366518,0.0362506932902843,0.16709779780948,0.0901344125174542,0.0818209936393084,0.0976065570019985,0.0683435447720984,0.0531025024778811,0.42414296148162
"hdp.1",0.0243195244314471,0.999634380389457,0.0341670428748952,0.00490029263974401,0.153756290983198,0.0263203503545389,0.0298808039332296,0.0230508926455559,0.0180790002121506,0.0178634378023195,0.0877502102623179
"hdp.2",0.999920275953973,0.00581292247102372,0.0836068893854267,0.00541077949886448,0.0109337771123051,0.0389276201116203,0.0513822676975866,0.0172104559751359,0.0588851621433942,0.0230731561551633,0.451942095024592
"hdp.3",0.0283328124689465,0.1546781837073,0.377738216398316,0.224769169875969,0.993566600626088,0.128750996944851,0.20103759237594,0.549486822741575,0.136471746042541,0.594650965905367,0.0811747178954854
"hdp.4",0.0264915730284035,0.0230141544234612,0.0922479941533776,0.0414405653066163,0.171554405908338,0.452088506682696,0.981389802240629,0.113439058758103,0.0159193888120392,0.0938291989054508,0.0459055701847851
"hdp.5",0.0415018020495727,0.0150204736647732,0.073845687045011,0.0261267911162185,0.121516053284645,0.998358741995902,0.449207329056827,0.104648984653647,0.0115940643778151,0.0512554776093916,0.0430713368629048
"hdp.6",0.0423254496653303,0.116388350574285,0.317589471652932,0.167862499478023,0.937421766977114,0.160536056428895,0.215702276094764,0.490452703245164,0.121065899016475,0.436120691718181,0.0805364092200082
"hdp.7",0.095169846096734,0.0353033375237327,0.962923430458329,0.0725657370737136,0.332797461854063,0.0792358034808227,0.106716485701283,0.540576107498564,0.185301125019655,0.133351722254208,0.0775237934020702
"hdp.8",0.0403106605978264,0.0348895477569829,0.106734101112058,0.0450862623651825,0.196028634548233,0.450360598854377,0.954591619723383,0.12648434576817,0.0220943142241385,0.0972967526444728,0.0545189469520384
"hdp.9",0.0146286956340911,0.0408845920027371,0.570858570092384,0.0562781520581516,0.540462384638764,0.112601089874623,0.144420197699556,0.999690532098804,0.0312943201985878,0.293883889062938,0.0590195489480843
"hdp.10",0.0627479992695683,0.2332724307423,0.168881432304168,0.131727575646415,0.583915595006881,0.108881489704862,0.0793392483859692,0.438328935993803,0.0288025085997261,0.159935287359443,0.0899081775938015
"hdp.11",0.04256287385716,0.0433271547877453,0.932702145926979,0.0591009198410534,0.313866977921118,0.053848889507188,0.10245034795576,0.426971861523265,0.158806034667835,0.138972788845342,0.0470204383478189
"hdp.12",0.201874760099394,0.0783453086473836,0.052181238757979,0.0178150695188061,0.0641699981464131,0.0333931831934776,0.0469203554974663,0.0484515656812624,0.0337569668650084,0.0327930203898598,0.964634719319598
"hdp.13",0.0552172834537151,0.0186807134816916,0.136694972324148,0.0378902745593852,0.579166968126331,0.0500539360707436,0.086966705696254,0.257449451199647,0.0264034177118053,0.997825923237857,0.0503462297182244
"hdp.14",0.0210512556360988,0.01430442124358,0.0755842353714633,0.995930128157797,0.242187635290028,0.0372230419151192,0.062890211641577,0.0748803464867578,0.0104879692542057,0.0511177184227968,0.0308327802015708
"hdp.15",0.0419117096066959,0.0323832380840958,0.233708536813216,0.0624941193111823,0.255798341146849,0.0826875918268328,0.171541155084194,0.0964380405140329,0.977751032529832,0.0781153207403733,0.049559987499264
"hdp.16",0.0710013790681845,0.0868279491741789,0.142888127514223,0.103902912566604,0.321280328073086,0.101868128398069,0.0608915241078971,0.245976091619078,0.0712495516185271,0.0770785431357393,0.0554963158236345
