Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14
INS,C,1,4,0.000632157221654146,0.0172405523960844,0.00140399595823981,0.00635150891154145,0.000312361970478558,0.000518725597393386,0.000291759002972042,0.000383301018607377,0.00107962251516579,0.0100501787980159,0.000297937163289895,0.0140803349263399,0.00691860465116279,0.000960153624579933
INS,C,1,5+,0.001042784643102,0.0526224128419812,0.00146033789721249,0.0105546650256605,0.00030124277386525,0.000766127194079596,0.00055631386199995,0.00599318361656613,0.00574164817641685,0.34059240837874,0.00612061736965336,0.0293060547414985,0.170174418604651,0.000640102416386622
INS,T,1,0,0.0134868090107494,0.00266629619085397,0.00266850282387109,0.0223143769355318,0.00444360577105794,0.00192441093978859,0.0075246662149473,0.00515423323282387,0.00534278369528825,0.00869816723551804,0.0048049479494617,0.00171149466145319,0.00587209302325581,0.0028804608737398
INS,T,1,1,0.0108207712881163,0.000207153981751226,0.00147650843431907,0.0468528054747215,0.0118567866466295,0.0152309430437463,0.0125426337903064,0.0120080009898654,0.00313572883741254,0.000423245777720478,0.00896434225028595,0.000171149466145319,0,0.0014402304368699
INS,T,1,2,0.0305512251965058,0.00681358727970504,0.000875212110829074,0.0334038500068244,0.0352043759560791,0.0286670344939707,0.0353381829834293,0.0226901245102756,0.00171930949557085,0.0046175350980166,0.0247510569865536,0.00443013810445384,0.00331395348837209,0.0291246599455913
INS,T,1,3,0.0164597362268362,0.00189996023396657,0.00212351201922517,0.0247542907496266,0.019176191466269,0.0141773198156291,0.0161370629213568,0.0193252003068047,0.00112544617776744,0.0264795790273659,0.0139700196392907,0.00149426649288413,0.018953488372093,0.00256040966554649
INS,T,1,4,0.00737888377313808,0.00658071865635399,0.00173560122931045,0.00882312662627513,0.0123283655178271,0.00980592766658369,0.00982361224806297,0.0109924804263838,0.00487376503101255,0.0776991036349942,0.0138387441122891,0.00577300314651711,0.0561046511627907,0.0193630980956953
INS,T,1,5+,0.00207383514367579,0.0140063540433475,0.0405683812680498,0.0753786198129576,0.00162525174048535,0.00656798146111331,0.00127781128602868,0.181825879387077,0.213213175083277,0.0166567145949394,0.25837611756792,0.0231907526626907,0.381802325581395,0.00128020483277324
DEL,repeats,2,0,0.0355452402207577,0.00112936327673701,0.00353519262460346,0.0101587108752902,0.0323264530160096,0.0395012593742107,0.0343331966161875,0.0197941427031852,0.00489383948382411,0.00641569351238015,0.0201531524686842,0.000842581987176956,0.00244186046511628,0.00848135701712274
DEL,repeats,2,1,0.0149768198883671,0.0150099187169593,0.00402296740718986,0.0111269434060332,0.0245107322360777,0.0314066989932391,0.020724421543053,0.0233783088337555,0.00405184741713436,0.0169230456053687,0.0165453651655671,0.0108811564437774,0.0133139534883721,0.0134421507441191
DEL,repeats,2,2,0.00400316691218652,0.00323028417800398,0.000607414905097886,0.0107330798751978,0.00563565860888056,0.00204658607460995,0.00514436890978109,0.00384779263258505,0.000663450025252669,0.00702469244705611,0.00241083481035647,0.00315309978013876,0.00633720930232558,0.00752120339254281
DEL,repeats,2,3,0.000475739525188846,0.00282033630787491,0.000304435855121311,0.00731431961579835,0.000134329889872228,0.000719380863773321,0.000169797384841703,0.000139260327335495,0.00010370618378268,0.000882115448555706,0.000223140642091361,0.00228418710586253,0.0011046511627907,0.00128020483277324
DEL,repeats,2,4,0.000567810877694267,0.00382984656335954,0.000272495402322963,0.00292629300280899,0.00102019253601064,0.000813239683631089,0.00085003156333597,0.000840849388205924,0.000164993559150829,0.00112130444518331,0.000694122818246882,0.0031004384059402,0.00063953488372093,0.00176028164506321
DEL,repeats,2,5+,0.0277272607801917,9.34447284340616e-05,0.000269254010875925,0.00104744633465806,0.0207979200455802,0.0284814527831856,0.0260340610681235,0.0163984620744792,0.000408582502454332,0.000273964701811051,0.0155612844047519,8.55747330726595e-05,0.000174418604651163,0.0828932629220675
DEL,repeats,3,0,0.0143249330911761,0.000174750560544504,0.00469360765556931,0.00161161494914269,0.021846822597116,0.0162317172874703,0.0193921149158754,0.0122045665695456,0.00900044830580131,0.00175405264193577,0.0131673794192307,9.87400766222995e-05,0.000813953488372093,0.00704112658025284
DEL,repeats,3,1,0.00394282954590422,0.0115297219142356,0.00204819519324229,0.000683035268039364,0.00600431619726874,0.00510901994853876,0.00556348683304199,0.005639894315561,0.00167050658555547,0.0458123265455681,0.00530472470474281,0.00889318956778177,0.0206395348837209,0.00224035845735318
DEL,repeats,3,2,0.00131098074526309,0.00512028556233363,0.00176051259728545,0.000472640831770672,0.00120736984349443,0.000579385979017977,0.00112877610384514,0.00107595358788408,0.000583861558628752,0.0178467222625583,0.00111230336858414,0.00335716260515818,0.00837209302325582,0.00304048647783645
DEL,repeats,3,3,0.000836817784329478,0.000986471125727553,0.000143495306756546,5.80548963148052e-05,0.000645288207952065,0.000629976981399049,0.00069111583607192,0.00063851232437141,0.00053619360000908,0.00240800553697082,0.000686351751109372,0.000730676567005016,0.00162790697674419,0.000480076812289966
DEL,repeats,3,4,0.00587905315244496,4.22136312968295e-05,5.72524421881446e-05,0.000154108525714172,0.00511220681145993,0.00663114393091356,0.00665117379787391,0.00483058329560458,9.07251771942867e-05,0.000154370203497248,0.00399203881925573,1.31653435496399e-05,0.000290697674418605,0.0132821251400224
DEL,repeats,3,5+,0.0110100040434369,8.13058321104428e-05,0.00041642775062293,0.000160518227365075,0.0095697553054622,0.0092152517775048,0.0100428123583072,0.00611725190819229,0.000111154302317003,0.000335882420796211,0.00566004287269986,2.63306870992799e-05,0.000174418604651163,0.0187229956793087
DEL,repeats,4,0,0.00607303812287773,9.85975660571487e-05,0.00216426614314917,0.0004190198867771,0.0124642695860963,0.0137769246809822,0.0095875238052582,0.0100544094567146,0.0036627009573315,0.000981353436518222,0.00852035065552768,9.21574048474795e-05,0.000465116279069768,0.0196831493038886
DEL,repeats,4,1,0.00276590180702867,0.0101284969063651,0.00238435298039024,0.000520587238026706,0.00329153206712587,0.00270957841461957,0.0024606474647196,0.002345717337207,0.00149395070906088,0.00831054535091231,0.0029250435474644,0.00829416643627316,0.00319767441860465,0.00480076812289966
DEL,repeats,4,2,0.000245155741688235,0.00343273124077258,0.00052587023712126,7.54690678251425e-05,0.000177582315350061,0.000232389067632237,0.000205402168435785,0.000136169790659333,0.000228550837310392,0.00149111438323166,7.09109876297794e-05,0.00322550916966178,0.00151162790697674,0.000160025604096655
DEL,repeats,4,3,0.0020780017777789,9.12151352317642e-05,0.000289175821230196,9.94307840326383e-05,0.00437161834309628,0.0047008134166606,0.00353745277197386,0.00230825854327665,0.000236637366004801,0.000236644432833694,0.00280639600456134,0.000118488091946759,0,0.00240038406144983
DEL,repeats,4,4,0.00385145638614041,6.8027365927872e-05,0.000245325986373627,9.83969611857185e-05,0.00436929455593889,0.00446982795946837,0.00448528867361778,0.00289434345029823,0.000177903631276991,0.000207806043169373,0.00260740117821867,5.26613741985597e-05,0.000232558139534884,0.00608097295567291
DEL,repeats,4,5+,0.00227815787115357,0.000753602502376499,8.34385146647833e-05,4.42705916892084e-05,0.00130874193486565,0.00185776995715876,0.00187573660660558,0.0016883639097255,0.000103918987169374,0.00140799196596391,0.000872094132601465,0.000645101833932356,0.000930232558139535,0.00688110097615619
DEL,repeats,5+,0,0.0283668954208849,0.00067165256556317,0.016845911971675,0.00314762298741399,0.0202497061721061,0.0133652396362745,0.02208467226689,0.0144011562032824,0.249003370805645,0.00179052472298182,0.0154625502213887,0.000269889542767619,0.00104651162790698,0.0280044807169147
DEL,repeats,5+,1,0.000890218267888762,0.00780773811535162,0.00558244089450167,0.000105518851908944,0.000368632601429499,0.000235135261971378,0.000416419272181639,0.000170575283295162,0.000526191840834416,0.00267348835946883,0.000161041489519294,0.00711586818858038,0.00238372093023256,0.00112017922867659
DEL,repeats,5+,2,0.000602112411418767,0.00114511906869991,0.000696425699441286,7.60204400101664e-05,0.000412409753039645,0.000551252743676994,0.000618992209647234,0.000335602494725887,0.000293881477025746,0.00181427398505832,0.000284615333911306,0.000730676567005016,0.00133720930232558,0.00336053768602977
DEL,repeats,5+,3,0.000725579914949764,0.000668927507204807,4.10819050815694e-05,6.12252863786925e-05,0.000414183827106038,0.000227506944362652,0.000438226113967256,0.000107126192979738,6.55434431020492e-05,0.000984746188243437,0.000212871731945365,0.000309385573416538,0.000290697674418605,0.00160025604096655
DEL,repeats,5+,4,9.14857714963354e-05,0.000388048310230949,7.19661741499833e-05,7.31027621977484e-05,4.47016690813647e-05,0.000185703763866832,5.89350574405706e-05,4.25228058334587e-05,0.000192516130496711,0.000365568998391836,4.48917896247234e-05,0.000243558855668339,5.81395348837209e-05,0.000480076812289966
DEL,repeats,5+,5+,0.00120546355189521,7.42206803786979e-05,4.70183860463707e-05,3.35418079222856e-05,0.00075348173904335,0.000734149286663815,0.000960328044543064,0.000261094496063233,7.84535152282103e-05,0.000899927395113081,0.000440661137413629,3.94960306489198e-05,0.000232558139534884,0.00544087053928629
INS,repeats,2,0,0.00451061790125199,0.00115998302338189,0.00228620073376362,0.00298423302991858,0.00673775839544946,0.0133618831765267,0.00611292348745286,0.00544414791427685,0.00217109108552426,0.00312217977512842,0.00448029774288661,0.000941322063799255,0.000872093023255814,0.00480076812289966
INS,repeats,2,1,0.0202069141486664,0.0022533259832729,0.000308150708240389,0.00486595142819984,0.0196855006450758,0.0218532381262338,0.0209063193311211,0.0149345902806643,0.0020568866013313,0.00244871855767339,0.0137219005671144,0.00140210908803665,0.00180232558139535,0.0316850696111378
INS,repeats,2,2,0.00872565252699489,0.00517116983386162,0.0010467509166218,0.00159222502730269,0.00753024477699477,0.00666971270474328,0.00848120744265334,0.00483490259987488,0.00071494844483285,0.00696362291600225,0.00422142406886831,0.0039890990955409,0.00436046511627907,0.00752120339254281
INS,repeats,2,3,0.00173239637068602,0.00104146775805089,0.00138822604254803,0.00136028112813598,0.00136238893515502,0.000869445127772184,0.00161753663560302,0.001031941366785,0.000580882311215022,0.00319851668894574,0.00126057810494896,0.000967652750898535,0.000581395348837209,0.00656104976796287
INS,repeats,2,4,0.000262250202684227,0.00920281935528686,0.000191497036275614,0.000655581527993384,8.12076157151679e-05,0.000243678977693152,0.000110035321425231,0.000334708845566515,0.00086837968663992,0.0136787267681326,0.000481528624413571,0.00498966520531353,0.00604651162790698,0
INS,repeats,2,5+,0.00436514606518728,0.0313851412179743,0.00123329481540531,0.000196449314755797,0.00118150834125899,0.00111721288370361,0.00182763968011235,0.00540635400191174,0.00553104375805106,0.154196324971331,0.00700360487315294,0.021025053648775,0.117441860465116,0.00384061449831973
INS,repeats,3,0,0.0022625273626803,0.000380269507280712,0.00102300499276259,0.000606899958823985,0.00392652564810112,0.00313438416561432,0.00316160031924172,0.0029966290436647,0.000566411680919765,0.0014987480746134,0.00304452370470361,0.000243558855668339,0.000872093023255814,0.00496079372699632
INS,repeats,3,1,0.00701307582123176,0.00195882149450722,0.000728948874297529,0.00034745637192921,0.0055271652342851,0.00801943670916087,0.00600493391765223,0.00537023568172045,0.00129845533115044,0.00742249258683748,0.00410319283313333,0.00132311702673881,0.00366279069767442,0.0169627140342455
INS,repeats,3,2,0.00111636514912823,0.000819796647226926,0.000776003680472518,8.4934290334719e-05,0.000933737658972341,0.00100712100397448,0.00137152412108743,0.0012724074614194,0.000218903750446887,0.00168534941950018,0.000590462333394739,0.000934739392024435,0.000581395348837209,0.000320051208193311
INS,repeats,3,3,8.01345088586808e-05,0.000200564295175547,0.000212584290745674,1.46113629031326e-05,1.82404798375608e-05,5.78531607445799e-05,4.02621330373174e-05,2.7703123940537e-05,5.77406522565671e-05,0.00148856981943775,1.65829021952224e-05,0.000197480153244599,0.000290697674418605,0
INS,repeats,3,4,9.3287559216598e-05,0.000450031001254815,0.000174343155696341,2.62820741528046e-05,5.99687008358163e-05,0.000121198710167443,3.63447363093622e-05,4.50175764033727e-05,7.8311646303747e-05,0.00115692833829806,4.60713266009526e-05,0.000256724199217979,0.000232558139534884,0
INS,repeats,3,5+,0.000197183143636242,0.0052475210144114,9.09046410315579e-05,0.00011817743832345,0.000142175794898248,0.00010282972136563,6.80321231754888e-05,0.000195485753612661,0.000410852405245745,0.00955483704613464,0.000288015175783967,0.00475268902142001,0.0027906976744186,0.000480076812289966
INS,repeats,4,0,0.0013391336783922,0.000123123091282419,0.0012797668995224,0.000112571821109041,0.0017564332735637,0.0027347823759988,0.0016305946246962,0.00295269129332891,0.00091597671079736,0.000570830477767298,0.00165176807388897,0.000105322748397119,0.000116279069767442,0.00512081933109297
INS,repeats,4,1,0.00390566767417381,0.00459469612477874,0.000612295202332753,0.000312375316657066,0.00350806905106053,0.00312175167165426,0.0038078401994634,0.00401676679446967,0.000959814208456523,0.0079509136680396,0.00364650386974859,0.00387061100359414,0.00715116279069768,0.0132821251400224
INS,repeats,4,2,0.000580716182240648,7.521161069083e-05,0.000256543385988099,5.44020555890221e-05,0.000438721020531359,0.000692468159249735,0.000335372686543277,0.000171319990927972,5.39811257582894e-05,0.000441057724277853,0.000231952477149073,0.000111905420171939,5.81395348837209e-05,0.000640102416386622
INS,repeats,4,3,6.87607238745229e-05,0.000826980891989884,0.000442723083485424,2.97511241502464e-05,3.67308292619375e-05,3.05742969757748e-05,2.59418716651256e-05,4.53154594564967e-05,3.77371339072404e-05,0.00313829534582318,2.22030489643145e-05,0.000599023131508617,0.00197674418604651,0.000160025604096655
INS,repeats,4,4,0.000271281663632043,0.0013895320301873,0.000104015887334186,6.00765943265594e-05,3.36574333441019e-05,5.65105768454441e-05,0.000113952718153186,4.74378762100056e-05,0.000137470987804947,0.00259121413013239,5.52994688267458e-05,0.000914991376699975,0.00174418604651163,0.00112017922867659
INS,repeats,4,5+,0.00143944820971782,0.00584425924837738,0.000497498956927516,0.000287104091510139,0.000479499737099714,0.000712118705409814,0.00100781559821194,0.000702147591595036,0.000985634352708845,0.0112096517001079,0.000682396833012603,0.00352172939952868,0.00738372093023256,0.00304048647783645
INS,repeats,5+,0,0.00468615706989858,0.000106277275976173,0.00263426790296978,0.000243476767370125,0.00437181823876573,0.00426990501157887,0.00443035806616579,0.00429938334112111,0.000145983123272746,0.000253608191459765,0.00321951148435362,7.24093895230196e-05,0.000116279069767442,0.00400064010241639
INS,repeats,5+,1,0.00351346353216564,0.00131352767524677,0.00503526488213864,0.000792873202064328,0.00432106972568342,0.00544228588822879,0.00383604545590467,0.00536267689924743,0.00669060941215192,0.00517055362922652,0.00373746698597426,0.00102031412509709,0.00406976744186047,0.00480076812289966
INS,repeats,5+,2,0.000242227836642808,0.000472029654184149,0.000174088214796012,7.48717479580333e-05,0.000496066090705608,0.000166480403492842,0.000189906688045206,8.63116146426947e-05,0.000184500536264534,0.00224345707829792,0.000334017117856906,0.000348881604065458,0.00104651162790698,0.000320051208193311
INS,repeats,5+,3,0.000527946324383456,0.000577365546363796,7.88859985874817e-05,4.0296117188828e-05,0.000166088314356529,0.00022811720977135,0.000282226670934018,0.000144249868475323,6.40538193951844e-05,0.00270911225258358,0.000175959163042192,0.000513448398435957,0.00133720930232558,0.000640102416386622
INS,repeats,5+,4,0.000201372300085853,0.00070232185872366,0.000104270828234515,2.70402109072124e-05,5.59458004880803e-05,8.23858301742436e-05,9.93277703688199e-05,0.000235923378074251,8.22839761887197e-05,0.00242242473180298,0.000133634600953968,0.000375212291164738,0.00151162790697674,0
INS,repeats,5+,5+,0.000733845616116469,0.00112614275322258,0.000155004067399964,0.00013993366579085,0.000344020447128133,0.0005558907607831,0.000512656651798405,0.000472368051491469,5.39811257582894e-05,0.00138848364354393,0.000379533368233751,0.000678015192806456,0.00133720930232558,0.00384061449831973
DEL,MH,2,1,0.0319927905067949,0.0014764861650769,0.0017455803445519,0.0108535317237845,0.0288351002403071,0.0396013429012371,0.0319956424619863,0.0233536962464911,0.00403021240615371,0.00485842047050681,0.019735665763627,0.000849164658951775,0.000988372093023256,0.0648103696591455
DEL,MH,3,1,0.0133291976299194,0.000132437836216462,0.00135566644756317,0.000847114440766052,0.0126175146036905,0.015668930527569,0.0139373576053494,0.00846743749119616,0.00441680522531623,0.00213573721102237,0.00743795201851734,8.55747330726595e-05,0.0011046511627907,0.033445351256201
DEL,MH,3,2,0.0112520066566146,0.0103516544126573,0.00579622704949175,0.000557414305218092,0.00948589907212678,0.0117604246910211,0.0104703744478484,0.00611445925456926,0.00295293072824156,0.019516804299295,0.00603256840360425,0.00895243361375515,0.0149418604651163,0.0160025604096655
DEL,MH,4,1,0.0111710613432818,0.000950995820553223,0.00312440999391638,0.000610208191934128,0.00903678347678388,0.0104072832003148,0.0103353113139945,0.00689442879379295,0.0040924928639931,0.00201274996098336,0.00707090786532602,0.000375212291164738,0.000523255813953488,0.0172827652424388
DEL,MH,4,2,0.00930810292991629,0.00381037478272614,0.00251069440656751,0.000605452606838297,0.00597485657298315,0.00461781732107766,0.00872830812292669,0.00457920723414952,0.000585209313411153,0.00143428579183433,0.00432862316464914,0.00325183985676106,0.00133720930232558,0.00800128020483277
DEL,MH,4,3,0.0035269544177211,0.00347509351161623,0.00422043734455889,0.000121278906864209,0.00277907453152513,0.00268461855940382,0.00318214488874833,0.00301230513933536,0.000617697297113251,0.00219256580241971,0.00207272400534677,0.00184314809694959,0.00203488372093023,0.00416066570651304
DEL,MH,5+,1,0.00736769016692595,0.0013190273384791,0.0766927784420809,0.00160476874451198,0.0115463236850107,0.00933474174452789,0.00909898090665187,0.00759817750679853,0.256255923027596,0.00206109667306766,0.00534434327023851,0.000882078017825875,0.00122093023255814,0.00448071691470635
DEL,MH,5+,2,0.0149848153213758,0.000523954402539873,0.585417875814937,0.0021304791490912,0.00750011050482477,0.0116867656561912,0.00995366981943108,0.00646063659768105,0.0539999233907808,0.00128161196419968,0.00661428828646929,0.000520031070210777,0.000523255813953488,0.0193630980956953
DEL,MH,5+,3,0.00716228636681601,0.000492393272098464,0.0307244211239077,0.000701575157760792,0.0075650765973969,0.00378962613493347,0.00752819187200246,0.00720258881224979,0.0270683779842128,0.000523331953614299,0.00434680191098867,0.000342298932290638,0.000116279069767442,0.0209633541366619
DEL,MH,5+,4,0.00441005562411483,0.00248768100209215,0.020999154178933,0.000955941525785138,0.00178394391507213,0.00462416408132812,0.00285356235653351,0.00172332793308593,0.00783315079531719,0.00129094203144402,0.00123296306279959,0.00134286504206327,0.000872093023255814,0.0145623299727956
DEL,MH,5+,5+,0.00427904313450523,0.010784195493903,0.0394845910806231,0.000314557831556119,0.000893833485957842,0.00153542776828442,0.00233481197649162,0.000619447808971471,0.00786237579375663,0.00215270096964844,0.000629317669082289,0.00898534697262925,0.00145348837209302,0.00688110097615619
