Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12,hdp.13
DEL,C,1,0,0.0209040584120917,0.00303661516527381,0.0317481546733278,0.00058048183679018,0.00625734318832601,0.0121034833995423,0.0470714586076413,0.0112437576645408,0.110300775577405,0.0338686582398796,0.0293800830350258,0.338039311730072,0.00372305761859766
DEL,C,1,1,0.0301035592793052,3.84903045340205e-05,0.000419855001348657,0.00054273537474277,0.0139207152913755,0.00224844362279957,0.014021734392979,0.00271172366080871,0.214699715071956,0.0209941968179798,0.00608618286273109,0.0967467476292688,0.00295826633362465
DEL,C,1,2,0.0278273992015745,1.05882896948042e-06,2.90396988864255e-05,1.84601391238763e-06,0.0022079790418584,0.00334641395798888,0.00732956727403556,0.000452605136401477,0.190161094044736,0.00247311630649282,0.00810037102331144,0.00269116642708967,2.34596261887876e-05
DEL,C,1,3,0.0138852678788269,0.00169820919200089,0.010660990101011,0.00177670492243471,0.00225123342018147,0.00135369799967098,0.00442371850802288,0.00104288982405983,0.0678949476383587,0.00580759974260843,0.000954876515310021,0.0114353963203551,0.0183134508643173
DEL,C,1,4,0.00277123377355555,0.00236767453216102,0.0103189433251244,0.000910398699383462,0.0031467778246052,0.00229181679104123,0.00401933508270618,0.00221162485313429,0.0435575369364222,0.00140770412461083,0.00263136803490614,0.0130717229014624,0.00735052099608527
DEL,C,1,5+,0.0023242322962008,0.0114111860349068,0.0176732825516147,0.00277736526425382,0.00080772755165895,0.00223141563823062,0.00129407207557874,0.00436754232146287,0.0249056982508255,0.000595898468047313,0.00187239472789048,0.000871802265546958,0.024327931206514
DEL,T,1,0,0.110173474788188,0.00400609766170105,0.0256437715182607,0.00186275187411281,0.0212087510147828,0.00731072153527736,0.0389221106445306,0.0189600813522308,0.0277596182561039,0.0329499878305179,0.00322766443002642,0.107243256820473,0.0156655763045822
DEL,T,1,1,0.0984875109043704,2.44097851780023e-07,1.60243499720305e-05,1.84844207932271e-06,0.0076279008966323,0.00355662656937744,0.518895441267329,0.000690498938815996,0.00907536352708971,0.00997556253632974,0.00100917781738821,0.038832534770885,1.22154422989388e-05
DEL,T,1,2,0.120234143054205,0.004960641507378,0.0105334907778943,0.000688918915776576,0.0293751078770518,0.00478910727323721,0.0203930977225814,0.00726468231682985,0.00800369105550912,0.00851216201254855,0.00976908798679029,0.0853810327013689,0.00882866422644217
DEL,T,1,3,0.0833790390962307,0.0135897249173796,0.0778448302437989,0.0027012628702583,0.00525468751338755,0.00684433949565653,0.0549320929678593,0.0153838947311025,0.0116677364014433,0.00947847523160407,0.0213094376297887,0.103805021833149,0.0134023574309393
DEL,T,1,4,0.0458440470284687,0.0337070110234376,0.605931385465015,0.00546977625195032,0.00709271517129224,0.004672428095955,0.0135682055140277,0.0115217562690778,0.0123929868573016,0.00125562367127615,0.0171825280314866,0.0909504690641173,0.03372388505605
DEL,T,1,5+,0.0267021278247277,0.834138893329629,0.0150717740428694,0.00195956228277235,0.00890183390497497,0.00227166968665737,0.00628851925719143,0.0381572490276387,0.0093454363018767,0.0106891638068609,0.00323921986060583,0.0039111868164505,0.0140755889328093
INS,C,1,0,0.000542029198468638,2.05060565982653e-07,1.3341797142346e-05,1.66450843399109e-06,0.000723725979240209,0.000434949879425939,0.0029431173199563,0.543507128912932,0.00263815292063597,0.00262097090376506,0.00218168160861042,0.00020495464442414,1.57642711013828e-05
INS,C,1,1,0.00120846328040437,0.000111489799344009,0.00150806307252277,4.36906147044641e-05,0.118211861383932,0.000252541610765145,0.0023589523519184,0.0164433682685318,0.00130315380239404,0.00213586325342754,0.00178692426561222,0.000206158489618995,0.000465307490139392
INS,C,1,2,0.00300873662147207,1.00408491692693e-05,0.000202369514527202,1.15623239030738e-05,0.0648436108955599,0.000167977319474214,0.0019338554566204,0.000750313180388083,0.00182326296667468,0.00150429923174536,0.000134948134648658,0.000367196389238653,7.63932094841889e-05
INS,C,1,3,0.000333570553462601,0.000239096486576101,0.0010462523771818,0.000854833134283034,0.0262289622989039,0.000876164772042341,0.000420281405827915,0.00106189597514145,0.00634399925153889,0.000145535412929225,9.70329864307714e-05,0.000261216703677825,0.00809103082083103
INS,C,1,4,0.000126638315119879,0.00182948079147607,0.00506111139214046,0.00160770875304591,0.00754978575674745,6.87946640722015e-05,0.000307799025517544,0.000998652117453672,0.00744084465653892,0.000262748956254924,0.000471534631442787,0.000473341308453677,0.0169168933403239
INS,C,1,5+,0.00016754710985949,0.00604722736484691,0.0080836529545353,0.0198928183197415,0.00142628260296041,0.000889765740848988,0.00103056378416894,0.00163918285184996,0.00973372663559564,0.000713996994850334,0.000477053431314352,0.00106444700273351,0.214693906978473
INS,T,1,0,0.00523411010766255,0.000803705840035753,0.00557887247507199,0.00223063555490286,0.00462802226615051,0.00376861962254875,0.0392672762991337,0.0410115318454183,0.0195669618673793,0.00480329459058742,0.00700563407398122,0.0137996892710318,0.0150415427767419
INS,T,1,1,0.0143342451895825,2.80517343118039e-06,9.44286982851362e-05,1.38108064849494e-05,0.203325162892304,0.00120019178972431,0.00485467048929571,0.0039441193110483,0.0448644902453889,0.00401185314731914,0.0013078810870434,0.0106797828197175,0.000251817420602894
INS,T,1,2,0.0296894961231168,0.000291170618412141,0.0032956367951777,0.000141514783059398,0.131820159718972,0.000283505233648781,0.00558798813322166,0.00192186136293465,0.0435019326807401,0.00169139049484144,0.000688888804790639,0.00255454770107938,0.00451000106651645
INS,T,1,3,0.0211410309912662,0.0009454178467819,0.00392791023911396,0.00347260348447892,0.0828540232970611,0.000842242670707654,0.0117587191449229,0.000391844494432908,0.0247098136474127,0.00103302514427287,0.000814618841196239,0.00178206856530994,0.0251557422197999
INS,T,1,4,0.0112788805440955,0.00306483430065236,0.00397916261090227,0.0134741763478224,0.0420472236215823,0.00105175916951949,0.0119767009554363,0.00660874869891652,0.00730090418028222,0.00122035624028963,0.0010516328523899,0.0039594704506873,0.0881920192817208
