"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998810693208868
"hdp.2","SBS17b",0.999326171338717
"hdp.3","SBS2",0.999204781773531
"hdp.4","SBS41",0.993068909301421
"hdp.5","SBS40",0.999248955300047
"hdp.6","SBS7d",0.981384943399389
"hdp.7","SBS18",0.997671533637102
"hdp.8","SBS17a",0.998390483962588
"hdp.9","SBS35",0.997915645132269
"hdp.10","SBS3",0.997474003146276
"hdp.11","SBS12",0.993146828629416
"hdp.12","SBS5",0.999137720297191
"hdp.13","SBS4",0.997575217367346
"hdp.14","SBS22",0.988757600547199
"hdp.15","SBS13",0.99756001550668
"hdp.16","SBS44",0.99415115211296
"hdp.17","SBS7c",0.99936008986371
"hdp.18","SBS28",0.984419256720408
"hdp.19","SBS16",0.990503943044747
"hdp.20","SBS29",0.951819138930848
