"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998867280373829
"hdp.2","SBS7a",0.971037104813874
"hdp.3","SBS2",0.999833267070571
"hdp.4","SBS17b",0.999351555639114
"hdp.5","SBS40",0.99916665660323
"hdp.6","SBS3",0.997383937985734
"hdp.7","SBS22",0.988622272486067
"hdp.8","SBS13",0.997589354857274
"hdp.9","SBS18",0.997464589608778
"hdp.10","SBS41",0.993199068411102
"hdp.11","SBS5",0.999144260240103
"hdp.12","SBS35",0.997871657731048
"hdp.13","SBS44",0.994233234426687
"hdp.14","SBS4",0.998987136819524
"hdp.15","SBS7c",0.999348453323119
"hdp.16","SBS17a",0.998486096819753
"hdp.17","SBS12",0.993137193342399
"hdp.18","SBS7d",0.972731205258538
"hdp.19","SBS16",0.990187126828551
"hdp.20","SBS28",0.98443049175494
"hdp.21","SBS7b",0.995217871978609
"hdp.22","SBS29",0.950528861224709
