"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.925508745131461
"SBS96B","SBS2",0.999257901304241
"SBS96C","SBS7b",0.983531078104659
"SBS96D","SBS4",0.986402512261258
"SBS96F","SBS40",0.920887803953849
"SBS96G","SBS3",0.933313448440123
"SBS96H","SBS44",0.993041976100174
"SBS96I","SBS1",0.999654902276248
"SBS96J","SBS17b",0.999467053675448
"SBS96K","SBS18",0.987874888895433
"SBS96L","SBS7c",0.99127242851842
"SBS96M","SBS17a",0.999649108046232
"SBS96N","SBS7d",0.963530260785302
"SBS96O","SBS13",0.998632365529594
"SBS96P","SBS22",0.947738433610605
"SBS96Q","SBS28",0.963437888171078
