"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998163551539746
"hdp.2","SBS2",0.993404958540498
"hdp.3","SBS17b",0.998803056560754
"hdp.4","SBS17a",0.998786611090795
"hdp.5","SBS7a",0.9548370469886
"hdp.6","SBS22",0.98999825718631
"hdp.7","SBS5",0.996599524980582
"hdp.8","SBS4",0.997262495997959
"hdp.9","SBS13",0.992856987226275
"hdp.10","SBS18",0.99708293407005
"hdp.11","SBS41",0.993640647298866
"hdp.12","SBS12",0.992027382856991
"hdp.13","SBS28",0.985139369729892
"hdp.14","SBS44",0.994331544706607
"hdp.15","SBS3",0.985862531852214
"hdp.16","SBS40",0.997278506278986
"hdp.17","SBS7d",0.974601362635005
"hdp.18","SBS7c",0.999367872016512
"hdp.19","SBS29",0.945691466205747
"hdp.21","SBS7b",0.994512666171795
"hdp.22","SBS38",0.977381005760287
"hdp.23","SBS16",0.989359181780924
