Signature,NumberOfPostSamples
low confidence hdp.1,2800
low confidence hdp.2,2287
low confidence hdp.3,1796
low confidence hdp.4,1400
low confidence hdp.5,1378
low confidence hdp.6,1363
low confidence hdp.7,1233
low confidence hdp.8,1197
low confidence hdp.9,1192
low confidence hdp.10,756
low confidence hdp.11,600
low confidence hdp.12,600
low confidence hdp.13,400
low confidence hdp.14,199
low confidence hdp.15,68
low confidence hdp.16,2
