Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17
DEL,repeats,4,4,8.62395754359363e-05,1.45328770009955e-05,9.10228256922513e-05,0.00526677364670947,0.00288218305246234,0.000193048517432281,5.06641222018628e-05,0.000229247964787513,0.00256107988742871,2.85695239364995e-05,0.000109829763866008,0.000539947596664829,0,0.00025096841071526,0.000286409852498926,0,0
DEL,repeats,4,5+,0.00275018953752843,0.00293045084098645,4.03896601919922e-05,0.00150299547268175,0.00145956648603585,9.00893081350645e-05,0.00118385165545019,0.00329607629372268,0.000875831209477241,0.00121896635462398,0.00172066630056745,0.000159142449543318,0.00281473094946064,4.3646680124393e-05,0.00229127881999141,0.00208389961040138,0.000779974163355839
DEL,repeats,5+,0,0.00187713229719484,0.000509515747237283,0.00314121558921261,0.0136288361502674,0.0142975644613827,0.0155255903019608,0.00109012302937675,0.00054510071627253,0.00415500967150103,0.000304741588655994,0.00161083653670145,0.00707047168685313,0.00169827342202095,0.00411369960172404,0.00372332808248604,0.00154027362507928,0.00026811611865357
DEL,repeats,5+,1,0.0169337566338135,0.0336609113013534,9.61102041674979e-05,0.000188255452818118,0.000162657059489073,0.00547449679434706,0.00348569160748816,0.0136784618989883,0.000772059739160032,0.00213319112059196,0.00779791323448655,0.000346703193647943,0.00369531716828632,0.000414643461181734,0.0418158384648432,0.0094228504122497,0.00870158675993858
DEL,repeats,5+,2,0.00271062357846854,0.00215778621376686,7.05701892546042e-05,0.000490151084338529,0.000321830524623355,0.000674322960891363,0.00149290280088156,0.00244021722518263,0.000377728151954639,0.00239984001066596,0.00600402709134175,0.000159142449543318,0.00174544768374375,0.00018549839052867,0.00300730345123872,0.0044396122134638,0.00116996124503376
DEL,repeats,5+,3,0.00146654662623199,0.00133148834999597,5.67517693421098e-05,0.000172885908437528,0.000131572679092479,4.758870429726e-05,0.000447533079449788,0.000794726277930044,0.0012452576438065,0.00052377460550249,0.00109829763866008,0.000983272991821215,0.00106928326571689,0.000207321730590867,0.0011456394099957,0.00117785630153121,9.74967704194798e-05
DEL,repeats,5+,4,0.00124857846853677,0.000840311709450419,7.20826531256235e-05,0.000143005453440627,3.34663252545704e-05,8.14096073512875e-05,0.000290474300624013,0.00170662373786259,0.000614327104277875,0.000371403811174493,0.00113490755994875,0.000215979038665932,0.000283045570336824,0.000152763380435376,0.0011456394099957,0.000815438977983148,2.437419260487e-05
DEL,repeats,5+,5+,0.00107183472327521,0.000555190503526126,2.98024130948572e-05,0.000572966310903215,0.00030003572917287,5.11803046215815e-05,0.000540417303486536,0.00155888616055509,0.000228297234697859,0.000352357461883494,0.000768808347062054,0.000267131968876284,0.00102210900399409,0.000141851710404277,0.00372332808248604,0,7.31225778146099e-05
INS,repeats,2,0,0.00665276724791509,0.00265000091695533,0.00283899780843985,0.0100317617215744,0.00525177157148812,0.00220763699934962,0.00371452455943324,0.00376985542095021,0.00999526802095354,0.00224746921633796,0.00292879370309354,0.0033533587582342,0.00325502405887348,0.00389546620110208,0.0103107546899613,0.00317115158104557,0.000950593511589929
INS,repeats,2,1,0.00214651250947688,0.00125553676662172,0.00483930002622062,0.0204547599178425,0.0148157267909248,0.000337011830432168,0.00131980038335852,0.00275097557745015,0.0130170932365907,0.00144752254611597,0.00175727622185612,0.00670103385755614,0.00154102588294493,0.00994053139833052,0.00429614778748389,0.00154027362507928,0.00112121285982402
INS,repeats,2,2,0.0068304586808188,0.00511678377743383,0.00151390758653253,0.00638565930494112,0.00526808789376526,0.00108316679780996,0.00466954326293835,0.00740725646224541,0.00549158620918668,0.00822802289371185,0.0028555738605162,0.0014265983869776,0.00666729565682297,0.00306617927873861,0.00458255763998282,0.00697653347830026,0.00394861920198893
INS,repeats,2,3,0.00525753411675512,0.00378789058404519,0.0013162904321123,0.000822871667996547,0.000966355028881081,0.0012690321145936,0.00285914529625845,0.00783009159729793,0.00173505898370373,0.00237127048672946,0.00347794252242358,0.00254059553378083,0.00207566751580338,0.00188771891538,0.00300730345123872,0.00099664763975718,0.000974967704194799
INS,repeats,2,4,0.0129963514025777,0.0188712868066736,0.000624441333657642,0.000256559768766493,0.000407908056928482,0.000190055517162013,0.0144198535806868,0.0107338991512731,0.00173920984251642,0.0238841220109136,0.014936847885777,0.00122767032504845,0.00635280057867094,0.00135304708385618,0.0127452384362022,0.00815438977983148,0.00611792234382236
INS,repeats,2,5+,0.0195398976497346,0.138383611897444,0.000185208075842088,0.00092908466463783,0.00452944679330674,0.00126873281456657,0.161931822979557,0.00653101979683536,0.00126186107905726,0.00227603874027446,0.0199524071023247,0.00131292520873237,0.00459162814101959,0.000261880080746358,0.00988113991121295,0.10627888013047,0.0137957930143564
INS,repeats,3,0,0.00139333775587566,0.000628373919852567,0.00058061425557697,0.00337241290426946,0.00267802060382302,0.00113195270221533,0.000878178118165621,0.00159964135429509,0.00159392978407232,0.000352357461883494,0.00106168771737141,0.00132997618546916,0.000361669339874831,0.00104752032298543,0.00372332808248604,0.000271812992661049,7.31225778146099e-05
INS,repeats,3,1,0.0104077426080364,0.00264013932184752,0.000310433209526707,0.00576160428506332,0.00521142738045614,0.000751542367864276,0.00736656336815084,0.00297003474380266,0.00276447196925044,0.00428542859047492,0.0249313563975837,0.00151753692957378,0.00989087020788125,0.000545583501554913,0.00443935271373335,0.0100570807284588,0.00187681283057499
INS,repeats,3,2,0.00207638362395754,0.00138546760742824,8.1707423213928e-05,0.00100258371486009,0.00107800869409873,0.000832652675188537,0.000970217940165672,0.000743782285755041,0.00204222253584267,0.000857085718094984,0.0023796448837635,0.000551314914489352,0.0023429883322326,7.63816902176878e-05,0.00200486896749248,0.000634230316209115,0.000487483852097399
INS,repeats,3,3,0.00148597422289613,0.00107941213820489,1.7874573021137e-05,4.85128076817498e-05,2.41171916870124e-05,0.000208312818810648,0.00110025585381712,0.00211417567526262,0.000157732634882157,0.00125705905320598,0.000988467874794069,7.38875658593977e-05,0.000644714910211655,2.18233400621965e-05,0.00186166404124302,0.000362417323548066,9.74967704194798e-05
INS,repeats,3,4,0.00163215504169826,0.00145051953305174,2.48181571562709e-05,0.000110033916892323,4.263681295778e-05,0.00015114651364853,0.000916176209817018,0.0017983229237776,0.000332068705015068,0.000990410163131982,0.00201354567087681,0.000113673178245227,0.00165109916029814,6.54700201865896e-05,0.00200486896749248,0.000634230316209115,0.00012187096302435
INS,repeats,3,5+,0.0224862585291888,0.0102816644573233,0.000106044341865784,7.51304543743913e-05,0.000228666706365748,7.15327064594034e-05,0.01205890548608,0.00285286356180016,0.00201731738296654,0.00682811622082337,0.0161449752883031,0.000750242976418499,0.00419850929332956,0.000349173440995144,0.0121724187312044,0.0176678445229682,0.0029249031125844
INS,repeats,4,0,0.000275777103866566,0.000592906779552519,9.91351319095365e-05,0.00246668307802001,0.00278389805276008,0.00133038862013409,0.000119060687174377,0.00017320957339501,0.00317540699170658,3.80926985819993e-05,0.000402709134175362,0.000960538356172169,0,0.000349173440995144,0.00128884433624517,9.06043308870164e-05,0
INS,repeats,4,1,0.00896559893858984,0.00359290781761516,0.000287161890420343,0.00276617453500045,0.00385520752694575,0.000616857355702219,0.00744509275756373,0.00746838925285541,0.00193845106552546,0.00109516508423248,0.0135090609555189,0.00179603621627459,0.00415133503160676,0.000731081892083583,0.00243448374624087,0.00906043308870164,0.00399736758719867
INS,repeats,4,2,0.000387367323730099,0.000285813247686245,5.1355023256882e-05,0.000569145390652174,0.000191389269338415,0.000244827422107916,0.00018070203585331,0.000662271898275037,0.000435840175332276,0.000323787937946994,0.000109829763866008,0.000272815627788545,0.000597540648488851,0.000109116700310983,0.00229127881999141,9.06043308870164e-05,0.00019499354083896
INS,repeats,4,3,0.00122607088703563,0.000643252817734539,2.88399360860267e-05,4.0098196791818e-05,4.15053891502412e-05,0.000477383543107734,0.00223344338706545,0.000703027092015039,8.30171762537669e-05,0.00104754921100498,0.00175727622185612,3.97856123858295e-05,0.000644714910211655,7.63816902176878e-05,0.00128884433624517,0.000453021654435082,0.000438735466887659
INS,repeats,4,4,0.00471735216072783,0.00152664412686648,5.38643383156185e-05,4.7697105605685e-05,4.38873340082177e-05,0.000100564809081002,0.00286674491458873,0.00108001263411006,0.000207542940634417,0.00263791937680345,0.00541826835072305,6.82039069471363e-05,0.00339654684404189,0.000109116700310983,0.00300730345123872,0.00525505119144695,0.000950593511589929
INS,repeats,4,5+,0.00643693138741471,0.0155847804791628,0.000268909201431451,0.000771568300580892,0.000681474423867087,0.000540535848810387,0.00790866947571077,0.00322984910389518,0.00208373112396955,0.00321883303017894,0.00442980047592898,0.00088096713140051,0.00643142434820895,0.000927491952643352,0.00286409852498926,0.00280873425749751,0.00411923855022302
INS,repeats,5+,0,0.000230761940864291,1.2283741274651e-05,0.000234294403292441,0.00467873831324316,0.00430471029595665,0.00260450883518715,5.82637405321422e-05,0.000402457538182522,0.000979602679794449,2.85695239364995e-05,0.000329489291598023,0.000863916154663726,9.43485234456081e-05,0.000381908451088439,0.0011456394099957,0,9.74967704194798e-05
INS,repeats,5+,1,0.0038632486732373,0.00156193825672604,0.000737498008016334,0.00562340718070265,0.00488078365985828,0.00540685498823901,0.00522262659697535,0.0106574831630106,0.00304257950970056,0.00220937651775596,0.00768808347062054,0.00255196285160535,0.00218574079315659,0.000643788531834797,0.00171845911499356,0.005526864184108,0.00109683866721915
INS,repeats,5+,2,0.00123033548142532,0.000354671403000485,7.28388850611331e-05,0.000245311666454441,0.0001091823974275,0.000140371712675566,0.00217433524449661,0.00054000631705503,0.000560365939712927,0.000361880636528993,0.000842028189639392,0.000466060030805431,0.000833411957102871,0.000196410060559769,0.0011456394099957,0.000271812992661049,0.0002437419260487
INS,repeats,5+,3,0.00202852539802881,0.000866609296404601,4.01834151186714e-05,0.000176578033623927,0.000163699160364438,6.22544056215728e-05,0.00201727646567084,0.00239946203144263,0.000510555633960667,0.00214271429523746,0.00146439685154677,0.000261448309964022,0.00102210900399409,8.72933602487861e-05,0.00171845911499356,0.00190269094862734,0.000633729007726619
INS,repeats,5+,4,0.00114764973464746,0.000441349633684994,2.74649689305547e-05,9.93439265270522e-05,0.00024519144881796,0.000120617910891797,0.00169387048561561,0.000748876684972541,0.000174336070132911,0.000276172064719495,0.000219659527732015,0.000107989519332966,0.000754788187564865,0.000152763380435376,0.00128884433624517,0.000271812992661049,0.00031686450386331
INS,repeats,5+,5+,0.000822829795299469,0.00157889327989387,0.000130312512159866,0.000356891124122466,0.00043244208896564,0.000157431814216093,0.000802181934862827,0.00441174972235524,0.000921490656416813,0.000828516194158485,0.0014277869302581,0.000454692712980909,0.000172972292983615,0.000381908451088439,0.00186166404124302,0.000543625985322098,0.00019499354083896
DEL,MH,2,1,0.00302833586050038,0.00364896320033329,0.0109912811957704,0.033471347262491,0.0226015006252605,0.00165572774951222,0.00512383155868172,0.00955199853281303,0.0162713665457383,0.00219985334311046,0.00431997071206297,0.0148172987842654,0.00168254866811334,0.0156364231545638,0.00844909064871832,0.00389598622814171,0.000438735466887659
DEL,MH,3,1,0.000359173616376042,0.000358304622250734,0.000805215140423333,0.0144875128462344,0.00917111296373489,0.00125436641326929,0.000551394529963606,0.000876236665410048,0.00720589089882697,5.71390478729989e-05,0.000512538898041369,0.00394445928510938,0.000125798031260811,0.00142942877407387,0.000143204926249463,0,0
DEL,MH,3,2,0.0227006728582259,0.0156930850149083,0.000531321683053296,0.0110564123241765,0.00618725064014768,0.0058480232280765,0.0203517778884883,0.00502817202767278,0.00679495587637082,0.0143799937147047,0.0222588321435109,0.00220525965795741,0.0101110167625877,0.000905668612581155,0.0101675497637119,0.021835643743771,0.00655665781071002
DEL,MH,4,1,0.00142413760424564,0.00109896231798004,0.00047969166636532,0.00920081889619367,0.00700303697969392,0.00330038139802444,0.00125055941634931,0.00581270950716782,0.0113982582996422,0.00252364128105745,0.00124473732381475,0.00223936161143098,0.00130515457433091,0.00219324567625075,0.00143204926249463,0,0.000901845126380189
DEL,MH,4,2,0.00243058188021228,0.00439187003178894,0.00056631459716006,0.00641133245449306,0.00444488775084857,0.00254075792943044,0.00105128053568865,0.00596044708447533,0.00469877217596321,0.00407591874827393,0.0080907926047959,0.00223367795251871,0.00323929930496588,0.00134213541382509,0.00372332808248604,0.00344296457370662,0.00226679991225291
DEL,MH,4,3,0.0028812073540561,0.00446297732282952,0.000119862761778278,0.00268645038998716,0.00294137438218305,0.00421444368056426,0.00112980992510154,0.00265418199231765,0.00195090364196352,0.00129515175178798,0.00344133260113491,0.00106852787550514,0.00328647356668868,0.000109116700310983,0.00429614778748389,0.00117785630153121,0.00275428376435031
DEL,MH,5+,1,0.00340906937073541,0.00510069380646845,0.00156430013278058,0.0110103036910347,0.00697085094980051,0.0776899066153986,0.000828358398000456,0.0072340468888504,0.00585271092589057,0.00419972001866542,0.00461285008237232,0.00768999050828962,0.00479604994181841,0.00261880080746358,0.00400973793498496,0.000543625985322098,0.000926219318985058
DEL,MH,5+,2,0.00240996967399545,0.00104117683085703,0.0021762980136812,0.00785284974965245,0.00645825641636396,0.579650770742465,0.00089337735482618,0.0017779453269076,0.00634251226578779,0.000571390478729989,0.000732198425773385,0.00769567416720188,0.00130515457433091,0.0019095422554422,0.00558499212372906,0.00144966929419226,0.0002437419260487
