Signature,NumberOfPostSamples
hdp.1,10800
hdp.2,8285
hdp.3,7471
hdp.4,7000
hdp.5,4800
hdp.6,4334
hdp.7,4001
hdp.8,4000
hdp.9,4000
hdp.10,4000
hdp.11,4000
hdp.12,4000
hdp.13,3985
hdp.14,3983
hdp.15,3842
hdp.16,3600
