"ex.sig","ref.sig","sim"
"hdp.7","SBS1",0.996046445954125
"hdp.8","SBS2",0.999114339527087
"hdp.13","SBS3",0.975103493293814
"hdp.6","SBS4",0.993306455891062
"hdp.3","SBS5",0.976385015377458
"hdp.1","SBS7b",0.908827005009141
"hdp.15","SBS7c",0.995797530380491
"hdp.18","SBS7d",0.983841309120809
"hdp.23","SBS12",0.991787017278312
"hdp.17","SBS13",0.997444508028701
"hdp.26","SBS16",0.988933075697126
"hdp.16","SBS17a",0.997731749826697
"hdp.9","SBS17b",0.997876020137148
"hdp.14","SBS18",0.995590720211448
"hdp.47","SBS22",0.988915308120004
"hdp.25","SBS28",0.98958539256726
"hdp.30","SBS29",0.953792575359891
"hdp.44","SBS35",0.971523968976475
"hdp.29","SBS38",0.985155300706961
"hdp.5","SBS40",0.989729995603108
"hdp.32","SBS41",0.991832584042356
"hdp.11","SBS44",0.983436704493024
