Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13,W.14,W.15,W.16,W.17
DEL,C,1,0,0.0824066892820636,9.34934605166826e-217,4.06511261789725e-182,0.701702210128993,6.46087824399949e-17,0,0.00337561370784228,0.00193747371570857,0,0,3.97465464809e-220,2.26979722033812e-98,4.36499401107719e-125,6.524833803721e-84,0.0277850963864958,0.0151466597575999,0
DEL,C,1,1,0.259795036911681,0,5.59456219270834e-283,0.162747989800513,0.0163666925996032,0.000499926353242975,0,0,0,0,0,2.79671804452923e-222,0,0.0183934378577369,0,1.27551904980396e-156,0
DEL,C,1,2,0.244591106244851,0,0,0,0,0,0,0,0,0,0,1.26977053911332e-46,0,0.021820098865777,0,0.00587736560588076,0
DEL,C,1,3,0.07747473277969,0.000151948938204667,3.61149360224079e-288,0.0147229653802722,0.00498953263283026,0.00145404437036213,0.00170585768710503,0,0,0,4.2047286014814e-139,0.00370036828065414,3.0708296278681e-229,0.0205009971805119,0.0247729254433756,0,4.47951436330921e-241
DEL,C,1,4,0.0481946812802439,0.000683448106602445,0,0.0173414520681576,0,0.000195729764197724,0.00274354078931892,0.00171458173015936,0,0.0580477137695723,0,0,0.00650265518696721,0,0.0181504463787017,0.00180855394459735,0
DEL,C,1,5+,0,0,0,0,0,0,0.00966731653966492,0,0,0.877456396768328,0,0,0,0,8.65927215912399e-24,0,0
DEL,T,1,0,0.035453377786187,2.29487529141475e-168,1.35571513819218e-25,1.38360522124414e-78,0.000192119959614243,1.29547119409674e-231,0.0060946567613362,1.5970991111244e-238,0,1.09831649799566e-287,0.989058467730123,2.394293586141e-11,0.0187382749867944,0.0993672637846903,0.0251112014481307,4.1230058247339e-178,1.11253692925374e-308
DEL,T,1,1,3.91844767420553e-85,0,0,0,0,0,0,0,0,0,0,0.793269526514673,0,2.44843582176185e-91,0,0,0
DEL,T,1,2,0.00546371915401932,0,0.0340351017377947,0.0331566907047028,5.28309994432489e-151,4.19573430145595e-157,0.0031575657647133,7.06686089190504e-278,0,1.39157556419337e-308,1.39558153530587e-98,0.00142353110793495,0.0546183663496813,0.130705710746263,0.0017851267653359,0.0012530775569843,0.974976810282404
DEL,T,1,3,2.25012035379602e-41,0,0.943434540089979,0.00135793316009592,1.82998731167213e-26,0.000387827048965179,0.0091020606863991,0,0,1.80733329967726e-249,6.9122825491666e-207,1.11217706976189e-111,0.0349875934316079,1.27163375429266e-10,0.0775593295090637,9.05998405983232e-59,0
DEL,T,1,4,9.07632100052115e-121,0,9.49023797152749e-192,9.01927358133736e-210,2.99627796011747e-258,1.92409641510842e-69,0.0282431590716839,0,0,0,0,1.59085898821041e-163,0.836053288724235,5.00662997802496e-108,1.34889238678103e-199,1.38163050262359e-124,0
DEL,T,1,5+,7.39787493945975e-63,0,2.78776096938036e-206,2.72086689446048e-285,1.18063922064124e-126,6.09769114776363e-95,0.883228479170506,0,1.11253695136494e-308,0,0,8.14859508351505e-116,3.79954976854004e-141,0.0011169683238539,2.34548345833053e-106,1.13187561886404e-158,0
INS,C,1,0,0,0,0,0,0,0,0,0.759103931792847,0,0,0,0,0,0,0,0,0
INS,C,1,1,0,0,0,0,0,0,0.000201326166300617,0.0230474695492357,0.167814519516396,9.4580431276767e-178,0,0,0,0,0.000954324368047609,0.00121221645728684,0
INS,C,1,2,0.000874294039434175,0,1.93027359843455e-122,0,0.000107596269686669,0,1.57041730062407e-05,0.0002355455492312,0.100703411942159,2.12742936482394e-110,2.59165449633846e-274,0.000772314246871922,2.65589173438028e-230,0.00442412015780332,9.19812182623988e-06,0,0
