"ex.sig","ref.sig","sim"
"W.14","SBS1",0.948163921018411
"W.21","SBS4",0.978271776428126
"W.19","SBS7a",0.975820338379484
"W.7","SBS7b",0.977155341272041
"W.30","SBS7c",0.989792016423014
"W.35","SBS7d",0.954981190895439
"W.3","SBS12",0.938121451352762
"W.23","SBS13",0.969162805992841
"W.13","SBS16",0.941181602683549
"W.9","SBS17a",0.987963699241501
"W.28","SBS17b",0.998874104002685
"W.20","SBS22",0.947732046385702
"W.42","SBS28",0.977566105820547
"W.41","SBS44",0.912145754314119
